ID	ZT20	ZT24	ZT28	ZT32	ZT36	ZT40	ZT44	ZT48	ZT52	ZT56	ZT60	ZT64	ZT68	ZT72
Mesdc2	-0.5159397	-0.2469501	-0.6260605	-0.4752502	-1.0536	-1.074375	-0.3251457	-0.3643799	-0.7786808	-0.2431812	-1.173271	-0.7623997	-0.380331	-0.4000797
P4hb	3.235439	3.420641	3.47962	3.423859	3.256199	3.179085	3.425215	3.27379	3.502119	3.50568	3.171511	3.182909	3.23266	3.386021
Cox6c	3.649769	3.837141	3.934801	3.78046	4.33316	4.135437	4.152044	3.74999	3.62604	3.902969	3.79357	4.25485	3.844099	3.467152
Actr1a	3.644371	3.377489	3.425699	3.538502	3.819199	3.814667	3.552233	3.370302	3.67515	3.409927	3.774549	3.633902	3.559629	3.333561
Col4a2	-1.69113	-1.345308	-1.432011	-0.7920189	-1.47274	-1.374454	-1.364365	-0.3586903	-0.1541405	-0.6350918	-1.7659	-1.85931	-1.203461	-0.6119995
Mblac2	-0.06585884	0.2604809	-0.293951	-0.5179996	0.1609001	0.170536	0.04588509	-0.1243496	-0.1910706	-0.3720703	0.4776592	0.2223797	0.06397057	0.1022205
Gsr	0.8867912	0.7157116	0.6367493	0.6887398	1.142809	1.242195	1.135765	0.8738308	0.8303795	0.7305984	0.8674889	1.060001	1.026619	0.8037701
Fmnl2	-0.3346691	-0.5804501	-0.3843899	-0.4785099	-0.2228203	-0.2934437	-0.338335	-0.4994392	-0.5310917	-0.5740814	-0.3839512	-0.2605095	-0.02330971	-0.5588112
Spata2	-3.169939	-2.551889	-2.981821	-3.105139	-2.968491	-4.148754	-3.101786	-3.01717	-3.1376	-2.79598	-3.87278	NA	-3.28619	-2.733971
Nqo1	-2.29088	-1.604599	-1.67701	-1.37969	-2.25901	-1.851595	NA	-1.651649	-1.837551	-1.495611	NA	-2.300619	-2.096651	-1.949501
Ythdf1	-0.7693787	-0.9530087	-0.9780407	-0.614069	-0.5043411	-0.6348343	-0.4234753	-0.8186798	-0.6486912	-0.6956406	-0.4519901	-0.7486401	-0.7833099	-0.8340912
08.Sep	3.0522	3.483049	3.193529	3.414001	3.13245	3.020935	3.141214	3.199301	3.458689	3.48378	3.322279	3.236902	3.151079	3.419079
Cst3	1.223621	1.001911	1.46068	1.65027	1.602659	1.657566	1.494534	1.396921	0.8926296	1.373098	1.53566	1.819101	1.829769	1.25905
Zranb2	-3.358379	-2.286119	-1.856041	-2.053509	-2.600441	-2.824724	-3.020185	-2.311829	-2.775801	-2.11627	-2.959261	-2.629419	-2.89983	-2.22459
Lmtk3	-0.2035789	-0.2897186	-0.3377304	-0.4114895	-0.2268105	-0.1895447	-0.1007652	-0.502039	-0.38241	-0.5685806	-0.1198101	-0.1722088	-0.4213104	-0.4299698
Phkb	-2.54866	-2.260189	-2.448511	-2.43265	-1.803911	-1.791344	-1.975565	-1.96298	-2.491861	-2.03219	-1.55661	-1.46987	-1.91527	-2.290451
Rala	2.95549	2.650732	2.65539	2.841801	3.10136	3.144115	2.720926	2.611601	2.882189	2.7775	3.025408	2.99552	2.70669	2.679169
Opa3	0.05529022	-2.09952	-2.12294	-1.279999	-0.2799301	-0.3980846	-0.8383465	NA	NA	-2.078562	-0.3951702	-0.3901596	-0.6429996	-1.993549
Sec22b	1.818521	1.4475	1.379549	1.44112	1.433619	1.739666	1.613544	1.457191	1.476358	1.221699	1.47365	1.585732	1.519039	1.322569
Copg1	0.1421013	0.4526501	0.5130806	0.7458096	0.2942791	0.2281265	0.3545246	0.5423508	0.5892696	0.2814484	0.5031891	0.2028904	0.173069	0.3378792
Plxna2	-2.04097	-1.428989	-1.42845	-1.839149	-1.9338	-1.517765	-1.854185	-1.295439	-1.49707	-1.387831	-2.366711	-2.35306	-1.46427	-1.52651
Acyp1	0.7935104	0.569931	0.734169	0.6896896	0.9514904	0.7573566	1.237894	0.3034515	0.6388988	0.9383392	1.508299	1.064041	0.5613689	0.6740494
Bcan	3.389153	3.37425	3.31925	3.111561	3.50927	3.396996	3.572794	3.15523	3.198599	3.24757	3.545919	3.376909	3.404928	3.313541
Rps24	0.3094997	0.5275402	0.6553307	0.5402508	0.06040955	0.2651463	0.2217941	0.36059	0.4299202	0.09063911	0.3518295	0.007980347	0.6245098	0.4973202
Hdhd2	2.321981	2.19392	2.17807	2.26018	2.63208	2.647385	2.285305	2.04384	2.707209	2.16885	2.775019	2.707441	2.3263	2.106091
Pfdn2	0.7086506	0.4840012	0.6236992	0.1690311	0.2617989	0.2338657	0.5436249	0.3501797	0.7484684	0.3576984	0.3789501	0.09710121	0.5886307	0.5553703
Tceb2	1.580872	1.168591	1.464859	1.40621	1.38319	1.297916	1.402145	1.167542	1.18862	1.312189	1.63814	1.445591	1.166651	1.025431
Psma1	2.33312	2.564093	2.4063	2.499031	2.013159	1.817875	2.561396	2.482592	2.388159	2.600899	2.118549	2.218121	2.500109	2.47924
Dock9	-0.03705025	-0.05027008	-0.03481102	0.3045902	0.1986294	-0.01585388	-0.1134148	-0.09277916	-0.1507702	0.003219604	-0.01258087	0.1993408	0.07991982	-0.2118797
Akr1a1	2.929371	3.245291	3.287291	3.296391	3.11121	3.138905	3.048433	3.22159	3.266291	3.333359	3.131418	2.977652	3.259409	3.158348
Me2	1.90399	1.713911	2.00473	1.893841	2.11153	2.194275	2.087795	1.629091	1.874649	1.930248	2.492659	2.02186	2.35013	1.63402
Lysmd2	-0.8829002	-0.7800083	-0.8243694	-0.9474792	-0.8200912	-1.229784	-0.6579952	-0.69314	-0.7107105	-0.8480301	-1.20697	-0.7586193	-0.9438896	-0.6689606
Ndufb4	2.214441	2.882761	2.531519	2.634689	2.20392	2.393015	2.642473	2.534021	2.717249	2.61198	2.616491	1.966761	2.489592	2.718849
Pacsin1	5.573269	5.2586	5.443251	5.527691	5.5839	5.421566	5.650263	5.381239	5.19607	5.439709	5.802061	5.53517	5.387201	5.28632
Rpl21	0.9981098	0.3122005	0.7374592	0.7764702	1.298119	1.419275	1.293865	0.6411705	0.6138802	0.9632988	0.6483688	1.49852	1.095749	0.5642395
Hrsp12	1.610291	1.560101	1.151421	1.47629	1.88011	1.777466	1.630444	1.512281	1.83391	1.59841	1.859989	1.87425	2.08952	1.558559
Lphn3	0.9473801	1.16571	1.33482	1.388	1.488939	1.323206	1.251255	1.186451	1.257729	1.516918	1.26178	1.31164	1.15089	1.35288
Agl	1.987001	1.506741	1.534941	1.813221	1.74408	1.725576	1.764984	1.603701	1.66758	1.65395	1.92049	1.899471	2.059669	1.637461
Cstf2	-0.8801594	-0.7585487	-0.7195511	-0.9553204	-0.9583607	-1.016695	-1.012846	-0.7029095	-0.8828411	-0.6406918	-0.649601	-1.120979	-1.163771	-0.6972198
Top1	-0.464819	-0.5296383	-0.3927402	-0.3012295	-0.2478809	-0.1069946	-0.01981544	-0.7696285	-0.455061	-0.35396	-0.2810612	-0.1378403	-0.2877502	-0.3808193
Ndufa12	2.61554	2.485971	2.33449	2.966331	2.804489	2.550026	2.558226	2.48134	2.187929	2.76403	3.00934	2.717329	2.542509	2.445959
Pam	-0.2887287	-0.5025997	-0.2763309	0.05243111	0.05616951	-0.1285839	-0.471386	-0.003829956	-0.1344013	0.04896927	-0.1292095	-0.2005196	-0.2084503	-0.2403603
Ppp1r1a	0.0839901	0.2259903	0.4583492	0.7494411	0.4892292	0.4966755	0.3857937	0.3082714	0.1331387	0.4566288	0.6343193	0.2126999	0.4974594	0.05418015
Rps9	2.62719	2.80895	2.761351	2.527832	2.44771	2.431887	3.120184	2.6831	2.51494	2.581619	2.337709	2.37772	2.589281	2.54203
Ndufb6	2.005751	1.9235	1.720711	1.71981	2.315699	2.134106	1.743805	1.807961	2.18232	1.866779	2.4552	2.060951	1.77528	1.902439
Camk2n1	-1.20442	-0.61479	0.1726589	-0.4382401	-1.16975	-1.342234	-1.227615	-0.74263	-0.7155609	-0.2164116	-1.57798	-1.651899	-1.09409	-1.260839
Ephb2	-1.98358	-1.396229	-1.111959	-1.314089	-1.35441	-1.909235	-1.509466	-0.950779	-0.7874298	-1.080292	-1.84894	-1.58654	-1.496481	-1.82552
Rabep1	0.8039398	0.9341412	1.135611	0.8790703	0.5713196	0.6525764	0.7738342	0.8907299	0.8885384	0.8852196	0.3779488	0.5461197	0.9023895	0.7977505
Endod1	1.03964	0.4438705	0.1903305	0.8786507	0.8048	0.7281551	1.041235	0.2948704	0.5254688	0.6816196	1.25378	0.9316502	1.266621	0.3913689
Podxl2	-3.41522	-3.050659	-2.96944	-3.360069	-3.75489	NA	NA	-2.823919	-2.849152	-3.76091	-3.340311	-3.585779	-3.17935	-3.3302
Usp39	-2.650669	-2.75507	-2.27894	-2.5665	-1.906811	-2.386694	-2.315296	-2.483749	-2.790941	-2.448212	-2.14735	-2.30904	-2.70949	-2.590179
Exoc6	-1.01284	-2.129509	-1.83279	-1.980709	-1.726091	-1.146173	-1.260105	-2.2337	-2.320881	-2.166241	-1.58003	-0.9787102	-1.22364	-2.462591
Cltb	3.637402	3.7414	3.824789	3.900021	3.9398	3.839836	3.743963	3.710989	3.526228	4.005329	3.83283	3.8873	3.823099	3.73711
Gpsm1	-0.7190685	-0.7502689	-0.3316898	-0.6248302	-0.2386208	-0.2775841	-0.589695	-0.7044697	-0.8884411	-0.42486	-0.3769112	-0.3491592	-0.2111492	-0.9015102
Pdap1	0.9256306	1.08012	1.26112	1.245399	0.9604988	0.469265	0.7696037	1.17819	1.23011	1.458778	0.85676	1.009451	0.5350094	1.22636
Cpeb3	-2.19339	-2.377569	-2.66732	-2.515659	-1.568691	-1.279514	-2.535585	NA	-1.991402	-2.750221	-2.05496	-1.761889	-2.820101	-3.36058
Trappc10	-1.099449	-1.261059	-1.209881	-2.08433	-1.425501	-0.7866135	-1.057125	-1.51622	-1.316631	-1.847691	-1.495131	-1.41345	-0.9886703	-1.297091
Pycrl	0.16605	0.3842106	0.1620197	-0.1016102	-0.9807606	-0.9493847	0.0483036	0.6298103	-0.6515312	-0.3923512	-1.38451	-0.3208103	-0.129961	-0.3578606
Eif4b	2.523151	2.425501	2.41078	2.507221	2.534359	2.470875	2.431885	2.131001	2.380299	2.322559	3.022638	2.560171	2.32596	2.27709
Slc7a14	0.5187416	0.5080109	0.5569897	0.9904594	1.011139	0.584465	0.6263142	0.5667515	0.7727985	0.8250198	0.7911606	0.8219109	0.4240589	0.5173988
Mtfp1	-0.7788792	-0.4367485	-0.4145203	-0.5994301	-0.5696011	-0.8014736	-0.1464958	-0.2959194	-0.1995811	-0.6388817	-0.6641312	-0.7520103	-0.7514896	-0.1133099
Sncg	2.399641	2.114962	2.18166	2.681549	2.782368	2.043896	2.367575	2.10376	2.419489	2.44442	2.58013	2.390751	2.33889	1.72702
Tial1	-0.6549091	-0.3486691	-0.1324501	-0.1302795	-0.5570698	-1.164974	-0.5576248	-0.4432201	-0.5961914	-0.2486115	-0.7150803	-0.6206093	-0.7806396	-0.4252605
Txndc9	-2.18812	-2.33424	-2.381071	-2.937479	-2.18453	-1.568794	-2.660896	-2.249399	-3.127291	-2.940681	-2.33206	NA	-1.982441	-2.71365
Phpt1	1.57004	1.714031	1.80747	1.56741	2.11112	2.055836	1.732145	1.49029	1.813389	1.71052	1.72226	1.971691	1.777519	1.60791
Arrb1	0.2815914	0.8126907	0.9350491	0.4899101	0.5929394	0.3749352	-0.03502464	0.6996307	0.70014	0.4136086	-0.1742306	0.2544403	0.4051094	0.7319603
Slc1a4	1.220551	1.052502	1.23119	1.010241	1.46014	1.504526	1.017195	0.741291	1.288399	0.9925385	1.564909	1.505531	1.54838	0.7634392
Eif1	0.3701916	0.9695415	1.39543	0.7969894	0.7200394	0.6334953	0.08341408	0.8691216	1.519169	0.9584999	0.4444599	0.7921505	0.2981396	1.0781
Tceal5	2.53006	2.239302	2.67766	2.78867	2.75597	2.902245	2.499815	2.4363	2.300459	2.728558	2.594839	2.82604	1.987659	2.00189
Hip1r	1.369551	1.348412	1.436119	1.55237	1.47893	1.354166	1.232624	1.395561	1.654959	1.43993	1.33115	1.115351	1.383749	1.365299
Lactb2	-2.510448	-1.696249	-2.045919	-2.107769	-2.62277	-3.137295	-1.809826	-1.84762	-2.229891	-1.813231	NA	NA	-1.91548	-1.88155
Selo	-1.60305	-1.39472	-1.24007	-1.078289	-1.36062	-1.787445	-1.552265	-1.38246	-1.23419	-1.397291	-1.50391	-1.556089	-1.479	-1.363871
Gpd1l	2.209101	2.86569	2.848021	2.89259	2.42507	2.105967	2.331654	2.8543	2.340158	3.186329	2.097519	2.30541	2.410919	2.872398
Syncrip	2.173161	1.705421	1.93668	1.53573	2.18766	2.157946	2.142115	1.94421	1.9025	1.538279	2.088459	2.105721	2.020639	1.69445
Braf	0.5056305	0.3108807	0.2448196	0.6532402	0.4767189	0.7880058	0.3990536	0.1916103	0.2786198	0.46245	0.4356899	0.5851097	0.1816502	0.3171005
Wfs1	1.190981	1.15028	0.8632793	0.8304501	0.9863892	1.236006	0.984724	0.9241314	1.022589	0.9395294	1.438089	1.202171	1.013889	1.038401
Anln	-0.9469891	-0.9981995	-0.8117905	-1.27562	-1.25592	-1.438374	-1.234045	-0.7703285	-0.9180698	-1.212601	-1.350891	-0.8433285	-0.6854897	-0.8789406
Syngr1	2.805962	2.560102	2.454599	3.023651	2.78569	2.877796	2.617746	2.1343	2.532328	3.06525	3.087931	2.83795	NA	2.11437
Ocrl	-0.2165985	-0.3217201	-0.4555607	-0.4735298	-0.1270504	-0.126585	0.02427483	-0.2568188	-0.09549141	-0.3611012	-0.1264706	0.1177502	-0.13801	-0.07451057
Aspa	0.5078316	0.3027115	0.171629	0.3515606	-0.05319023	-0.1652451	-0.2142754	0.3182011	0.3746796	0.5138493	0.1623306	-0.1612988	0.3028202	0.3401489
Kiaa1033	-1.569679	-1.10594	-1.142349	-1.416609	-1.61393	-1.969355	-2.181616	-1.413099	-1.197821	-1.53713	-1.61837	-1.67033	-1.710649	-1.26301
Kcnb1	-1.675699	-1.235079	-1.2283	-1.445499	-1.67992	-2.161163	-2.016476	-1.378059	-1.5501	-1.73097	-1.77738	-1.922949	-1.610069	-1.4186
Tmem65	0.5637207	0.6494598	0.5335789	0.7072811	0.7815304	0.8064365	0.5978451	0.8068905	0.4891891	0.6736298	0.948679	0.7631912	0.879179	0.7240696
Ap3s2	-0.8402596	-0.7675495	-0.8403111	-0.9121304	-0.4266205	-0.5011444	-0.5830555	-0.9116402	-0.7237816	-0.9869614	-0.3588505	-0.4588585	-0.7495995	-1.019821
Dnajb4	0.05294037	-0.8260098	-0.5580406	-0.4427605	-0.002780914	-0.2658939	-0.5286751	-0.5859699	-0.5562916	-0.5055408	-0.1900196	-0.4032001	-0.5362701	-0.6393108
Mtnd5	1.16448	1.92345	1.61565	1.22324	1.543859	1.275305	1.400665	1.912861	2.13669	1.265749	1.274359	1.22695	1.230471	1.74609
Gng12	1.125011	1.297621	1.477659	1.68992	2.012119	2.179636	1.218775	1.38583	1.8463	1.5616	1.653049	1.54965	1.22472	1.23781
Carkd	1.619091	1.368511	1.447029	1.30192	1.15365	1.293467	1.421625	1.35631	1.376598	1.029449	1.13629	1.41494	1.55896	1.38179
Grm2	1.04756	0.7880001	0.6460705	0.2680607	0.8392887	0.8410454	0.7233753	0.8189507	0.7478085	0.4098797	0.6843204	0.6750202	0.8269806	0.5873489
Trap1	1.108351	0.7943802	0.8070908	0.9882507	0.9719791	0.8808956	0.9500637	0.7631207	0.7516594	0.8976593	0.9643898	0.9611015	0.782959	0.8560905
Wasf1	2.681412	2.529322	2.60882	2.400711	2.34898	2.413555	2.468573	2.556551	2.682768	2.484119	2.10008	2.556292	2.410851	2.55286
Hdac2	-1.008259	-1.21785	-0.7832108	-0.7881699	-0.573761	-0.6531048	-0.4853954	-1.30625	-0.7524204	-0.7566204	-0.1886005	-0.7631302	-0.7777805	-1.292391
Aplp1	0.193821	0.2191715	0.1936207	0.3186398	-0.1746807	-0.1932449	0.05378532	0.1083107	0.4008198	0.31217	0.05327988	-0.2188396	-0.09404945	0
Psmb1	2.271381	2.00765	1.94022	1.729259	1.479149	2.010157	2.269615	1.58662	1.769329	1.872	1.48226	2.037781	2.597799	1.79122
Pithd1	0.2090702	-0.07102966	-0.2878094	-0.4344997	0.1329288	0.01830482	-0.1382446	-0.6538296	-0.5264015	-0.4460316	-0.2867413	0.1860809	-0.02075005	-0.1642609
Adgra1	NA	-2.21887	-2.33005	-1.941071	-2.928051	-3.045084	NA	-2.57358	NA	-2.243071	NA	NA	-3.04072	-2.679979
Brinp2	-2.45903	-3.122849	NA	-2.76244	-2.303421	-2.469664	-2.480196	-3.08255	-2.437181	-2.646391	-2.33843	-1.92473	-2.23654	-3.037321
Wdr47	1.82251	1.786291	1.68745	1.84551	2.031879	1.868826	1.946465	1.607761	1.586569	1.896479	1.8085	1.93096	2.109301	1.603319
Cspg4	-1.66415	-1.902529	-1.45336	-1.48859	-1.754831	-1.808683	-1.914965	-1.785769	-1.732101	-1.21393	-2.081541	-1.798489	-1.89571	-1.76775
Syn3	0.3649311	0.3212299	0.2539196	0.6103706	0.6498795	0.7777863	0.2477245	0.3103504	0.4657001	0.6646385	0.5077705	0.4668903	0.4351692	0.36129
Lyplal1	-1.532499	-1.97419	-1.60799	-1.64035	-2.665741	-1.805254	-1.692146	-1.69837	-1.981951	-1.786402	-2.7404	-2.214029	-1.585489	-1.73085
Rab27b	-1.15003	-1.453579	-1.47377	-1.35899	-1.31266	-1.016354	-0.6254959	-1.33053	-1.366041	-1.36701	-1.363121	-1.180279	-1.0322	-1.276421
Grip1	-2.48395	-2.654509	-2.988531	-3.43512	-2.69746	-2.749605	-2.447006	-2.573799	-3.04302	-3.195662	NA	NA	-2.117849	-2.82291
Rims1	-1.07943	-0.6299286	-1.02483	-1.24552	-0.3992004	-0.2138538	-0.8717651	-0.6806393	-0.8729916	-1.19783	-0.8169403	-0.3555202	-0.9201508	-1.142891
Ndufa2	3.22271	2.95603	3.233881	2.674229	2.935139	2.875736	3.302015	3.255812	2.965078	2.80415	3.090971	2.736071	2.94816	3.091709
Lamp5	-1.227209	0.2544804	-0.6736298	0.009540558	-0.4816399	-0.8563747	-1.452566	-0.4703789	-0.2446098	0.02007866	-0.4099808	-0.6271591	-0.8150501	-0.4612904
Usp24	-0.1791	0.4268417	0.377409	0.5718403	0.3804302	-0.0120945	-0.000946045	0.2052212	0.4733086	0.4975891	-0.08836937	-0.0370388	0.3713398	0.0259304
Mecp2	2.022551	2.202171	2.28746	2.36076	2.364609	2.408756	2.379335	2.04756	2.18854	2.309919	2.18107	2.337111	2.235649	2.060471
Aifm1	1.811852	1.716002	1.69791	1.487131	2.01498	1.986486	1.934065	1.533051	1.847479	1.476978	2.12402	2.045511	1.75519	1.55073
Ptrhd1	-1.46611	NA	NA	-1.757019	-1.36685	-1.008665	-1.260376	-1.52165	NA	-1.611931	-1.5982	-1.377279	-1.283689	NA
Ryr2	2.548882	2.480532	2.570589	2.447931	2.633331	2.588135	2.708235	2.515242	2.607191	2.483919	2.678671	2.676752	2.699469	2.548489
Uckl1	NA	-2.17861	-2.20735	-2.699511	-3.273491	NA	-2.638926	NA	NA	-2.792671	NA	NA	NA	NA
Cpne5	1.427961	1.278141	1.256069	1.32725	1.79155	1.641586	1.496565	1.382961	1.613279	1.23123	1.918819	1.53479	1.7066	1.401859
Cntnap2	2.200191	2.13459	2.22797	2.22295	2.368149	2.250626	2.240875	2.1539	2.19775	2.273859	2.31287	2.34701	2.34947	2.205111
Rab23	-0.3986893	-0.2518101	-0.2922001	-0.08893967	0.1893101	0.04825592	-0.1928349	-0.2381096	-0.1628208	-0.1750011	-0.09986115	-0.2550888	-0.200861	-0.4915295
Eif3e	0.1366806	0.08035088	-0.1671295	0.07237053	0.4808502	0.1945553	0.176775	-0.2616291	-0.2402916	0.1922684	0.1144791	0.4516296	0.5320396	0.03054047
Safb	0.4798298	0.654541	0.5859604	0.8931713	0.5307903	0.497076	0.5091743	0.53512	0.7182293	0.8304996	0.6904297	0.6439514	0.3447704	0.7911606
Syngr3	2.81044	3.183321	3.12023	3.242031	3.772221	3.339825	3.013556	3.129629	3.177038	3.179291	3.444151	3.130442	2.360371	2.999432
Dnajb6	-0.5454788	0.1015701	-0.2089005	0.05626106	0.3647499	0.176405	0.2688236	-0.31106	0.1675491	0.58181	0.3763695	0.1347103	-0.1623001	-0.1731606
Mrpl4	-2.494759	-2.436689	-3.01572	NA	-2.51281	-2.025824	-2.595646	-2.44013	-3.103851	-3.245361	-2.620371	-2.505749	-2.64253	-2.595181
Pakap;Akap2	0.3674908	0.4004211	0.4517307	0.4089413	0.1531887	-0.09878349	0.3283443	0.4913502	0.5760689	0.2265301	0.370779	0.2568703	0.467329	0.3021297
Plcb4	-0.1521988	0.04747009	0.2409897	0.09793091	0.3279686	-0.1601143	-0.04507637	0.1255112	0.1666584	0.09062004	-0.0660305	-0.06856918	-0.01167107	0.0781002
	NA	-3.081459	NA	-3.124039	-2.561581	-2.910624	NA	-3.20764	NA	-3.092581	-2.903511	NA	-2.9909	-3.19865
Idh1	2.85397	2.834372	2.819769	2.824631	3.101379	2.977135	2.812853	2.860571	3.071318	2.89333	3.068769	2.86751	2.827669	2.866249
Hspa4	5.043812	4.95204	5.08309	4.986439	5.120239	5.086975	4.915854	4.887281	4.912371	4.988609	5.161089	5.169722	4.847609	4.94289
Ssr4	0.006271362	-0.6272793	-0.6576405	-0.3312988	1.06254	-0.1718445	0.4523945	-0.9360886	-0.3920517	-0.04910088	-0.05018044	-0.3287392	-0.2180405	-0.7458401
Pip4k2c	1.51906	1.515751	1.544359	1.30076	1.881889	1.751205	1.763294	1.398911	1.590199	1.348518	1.812531	1.66395	1.61269	1.44092
Mars	1.376631	1.68964	1.83143	1.676941	1.371729	1.258766	1.435244	1.594971	1.69536	1.858278	1.403599	1.45396	1.650009	1.637039
Tbc1d24	0.8695297	0.6256199	0.2431393	0.5563908	0.7899399	0.7339458	0.4922943	0.3645401	0.771389	0.6148186	0.9338799	0.9259415	0.7570705	0.3822193
Serpinb9	-2.00741	-1.817799	-1.733141	-1.63065	-2.12492	-2.331995	-2.312996	-1.662239	-1.838612	-1.728001	-1.62483	-2.00539	-2.291639	-1.880131
Arsa	-1.1255	-1.27536	-1.17647	-1.1143	-0.7836304	-0.6568146	-1.105465	-1.259649	-1.148232	-1.11606	-0.916851	-1.04941	-0.974411	-0.9593811
Arl3	0.5485115	0.9191303	0.8990593	0.5479507	0.2584286	0.3410454	0.2258854	0.8882999	0.6676998	0.1068497	0.3803806	0.0486908	0.05709076	0.3766899
Ppp1ca	3.19241	2.980051	2.987391	3.24889	3.212578	3.287148	3.272226	2.83629	3.173601	3.075249	3.357279	3.30813	3.10298	2.920731
Gabrb3	0.139061	-0.3525791	-0.2157497	-0.3209305	0.1452198	0.4758053	-0.1230755	-0.2923603	-0.3292999	-0.2305508	0.2879391	-0.3063488	-0.00328064	-0.2564812
Cab39l	-2.951029	-3.606449	-2.343309	-2.6157	NA	NA	-3.460886	-3.45191	-2.25226	-2.682781	-2.40321	NA	-2.916401	-2.934351
Tagln	1.331011	1.430731	1.59424	1.56484	1.428389	1.452187	1.632774	1.46258	1.69273	1.962269	1.55925	1.37549	1.20886	1.243031
Rad23b	1.978191	1.732351	1.90653	1.95545	1.92296	1.984846	1.926874	1.671221	1.592829	1.929548	1.72603	2.21163	2.23163	1.71069
Fus	0.6993103	0.4884815	0.43507	1.05829	1.030809	1.408716	1.117455	0.2984009	0.9914188	0.7053185	0.8288898	1.191471	0.6641293	0.5096588
Pddc1	-0.530859	-0.7403488	-0.7906094	-0.6789799	0.005828857	-0.3809242	-0.3686848	-0.5302696	-0.4281807	-0.8342609	-0.05245972	-0.4870987	-0.4701405	-0.7491798
Hnrnph3	0.08513069	-0.06382942	0.05220985	0.1997013	0.04953003	-0.02591515	0.08186531	-0.2688885	-0.5246716	0.4435101	0.05434036	-0.2223988	-0.3092594	-0.3913403
Ildr2	-0.9646988	-0.6412487	-1.14699	-1.17206	-1.1467	-0.9009552	-0.6035347	-0.4504299	-1.17531	-1.211901	-1.60203	-0.7436085	-0.6749611	-0.8376808
Tomm7	-0.9608097	-0.6476097	-1.098841	-0.3578205	-0.4257698	-0.4807739	NA	-0.8655586	NA	-0.5325203	-0.5087605	-0.4443398	-1.212151	NA
Mcu	1.717491	1.410761	1.449869	1.309771	1.05118	0.9997864	1.664484	1.229012	1.3375	1.38344	0.9594288	1.353811	1.791689	1.410271
Lingo1	1.31732	0.8031216	0.7695999	0.8554897	1.33559	1.209116	1.067265	0.9495106	0.9704399	0.7347298	1.26457	1.0744	1.280399	0.7455406
Synj1	4.59388	4.724871	4.680208	4.701252	4.684261	4.691647	4.664423	4.657209	4.78628	4.72641	4.689611	4.566221	4.65214	4.752911
Acbd3	-1.46257	-1.518209	-1.78966	-1.638449	-1.46077	-1.230043	-1.544905	-1.63921	-1.389771	-1.545401	-1.08847	-0.8287792	-1.281601	-1.255081
Baiap2	-1.38241	-1.901178	-1.75445	-1.28607	-1.24468	-0.8652134	-1.532156	-1.99987	-1.607071	-2.238562	-1.24386	-1.51338	-1.58942	-1.63261
Scn8a	-1.18079	-1.02722	-2.13135	-1.279079	-1.07696	-0.6281242	-1.415995	-2.75038	-1.871981	-1.00526	-0.2249107	-0.6280289	-0.8225403	-1.287889
Fam177a1	-0.92873	-1.125599	-1.32493	-1.248459	-1.028341	-0.8426647	-1.154285	-0.8690186	-1.056911	-1.26399	-0.8656406	-0.8903999	-0.6418896	-0.7693195
Coro1b	1.967541	1.786951	1.788469	1.83066	1.892849	2.192165	1.944834	1.577662	1.801609	1.79142	2.313469	2.035271	2.214199	1.411869
Pdcd6	0.484951	0.2762699	0.2062397	-0.4403496	0.825119	0.5317955	0.7022438	-0.1808987	0.4435787	-0.388401	0.8647404	0.7192707	0.5893707	-0.12607
Atp5c1	4.691132	4.75984	4.756651	4.832161	4.568748	4.627426	4.770933	4.868521	4.687819	5.000809	4.448889	4.495321	4.66643	4.790989
Lphn1	0.8214798	1.094351	1.385639	0.9764004	0.9707699	1.076565	1.042315	1.1621	1.05213	0.9849491	0.9766197	0.74576	0.9653702	1.067419
Aak1	3.871689	3.7194	3.717649	3.70771	4.10022	4.008595	3.826284	3.71599	3.898619	3.7262	4.000448	3.89802	3.818201	3.658329
Stx12	1.42448	1.48875	1.516911	1.293171	1.22888	0.9518852	1.353624	1.30257	1.336908	1.31778	1.29722	1.048101	1.18717	1.09078
Gnpda2	-0.8604603	-0.8688984	-0.6944408	-0.8204803	-0.6175213	-0.5561447	-0.8801956	-0.9021492	-0.7258205	-0.7669601	-0.7642612	-0.6971092	-0.5861607	-0.8126507
Ranbp3	-0.005109787	-0.007728577	0.2270393	0.0828495	0.139349	0.1015949	0.04259491	-0.05887032	0.04092979	-0.008701324	0.4030399	-0.042099	-0.1723003	-0.2544594
Akap12	1.26441	1.17618	1.10363	1.44532	1.441399	1.371645	1.117115	1.26107	0.8369083	1.324499	1.23772	1.497061	1.324551	1.1395
Kpna1	-0.3668385	-0.3282299	-0.3397198	-0.6036205	-0.3905602	0.03808594	-0.09016609	-0.3959694	-0.05672073	-0.4139404	-0.7868099	0.03230095	0.01786995	-0.1335106
Lrrc8d	-2.84013	-3.171228	-3.25124	NA	-3.52248	-3.588085	-2.800186	-3.146339	-3.746431	-3.465931	-4.285049	-3.230009	-2.79833	-3.37265
Sephs1	-2.069399	-2.292068	-2.09235	-2.33493	-2.02454	-2.453245	-2.207546	-2.18836	-1.969511	-2.181301	-2.49754	-2.673309	-2.08779	-2.19199
Cndp2	2.712959	2.147921	2.570372	2.521141	2.601971	2.613216	2.675486	2.551882	2.428379	2.55217	2.660711	2.69916	2.822569	2.297091
