Protein.ID	protein_phase	protein_LL12	protein_LL16	protein_LL20	protein_LL24	protein_LL28	protein_LL32	protein_LL36	protein_LL40	protein_LL44	protein_LL48	protein_LL52	protein_LL56	protein_LL60	protein_LL64	protein_LL68	protein_LL72	protein_LL76	protein_LL80	protein_LL84	protein_LL88	protein_LL92	protein_LL96	protein_LL100	protein_LL104	protein_LL108	protein_LL112	protein_LL116	protein_LL120	protein_LL124	protein_LL128	protein_mean.level	protein_max.level	protein_rhythm.pvalue	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT1G09430.1	12.0000600137165	142933.6725	116687.0597	86500.80073	106660.6506	104741.5896	111673.3368	129645.7721	131135.3243	115956.3251	84873.87925	111405.756	109798.8206	102679.629	116800.5344	141241.9463	75630.75314	86595.58453	114607.3564	116856.435	89910.71124	75934.50788	91549.92227	119245.8021	87217.59971	112988.437	94932.50578	99407.106	86715.37141	88693.22835	112741.6718	105525.402986333	142933.6725	0.0065638285323516	424	23.42	26.01
AT1G09590.1	5.1612204197942	2721934.048	3411633.25	3190135.547	3537916.967	3130845.213	3095866.717	2487343.46	3729610.453	3007339.747	1807826.15	3904035.462	4013468.621	2682399.191	3006330.147	1707853.102	2236257.843	2596243.981	2439528.104	2888456.506	2467237.289	2880752.22	2260489.305	2162857.585	3175555.994	2468735.007	1832512.005	3208777.36	1972315.924	2211801.835	2431524.666	2755586.1233	4013468.621	0.716930157605007	164	24.52	26.38
AT1G09620.1	12.0000600137165	287145.7927	239010.1013	196044.3367	198914.8447	179780.9508	226127.4815	210535.8728	203408.9895	233392.8377	175068.6541	218044.4718	187326.2473	197262.5099	202892.3693	196646.5218	179780.6032	163023.4403	187926.065	203585.5108	200885.9847	173018.2341	163570.6434	179203.7844	178055.1161	217414.154	168643.0452	147161.3582	187609.7745	160957.9921	229023.3032	196382.033036667	287145.7927	0.0642508319349155	1091	24.19	26.55
AT1G09630.1	2.99994171481499	33457.14382	7990.269901	17711.54605	5400.394256	3597.168635	15820.90167	10734.53546	14210.33651	8910.032679	7237.003376	3950.679129	4530.169092	11751.29268	3257.938609	12577.08188	8246.889782	7244.633844	5871.588472	12687.62134	22873.01353	10387.3795	9969.716143	34167.18501	6690.811916	28223.91505	10671.47344	67259.40889	29990.38725	14122.9021	49792.69683	15977.8705614667	67259.40889	0.372587750617427	217	22.54	25.12
AT1G09640.1	10.2288573774655	708844.0163	680631.568	519285.7741	663829.7194	685465.8136	955699.1273	682913.9411	574455.7319	644253.9436	727818.3207	587783.2891	611545.7467	532202.9232	528790.0214	575653.15	704258.9763	534845.7358	521709.9229	505504.3481	755267.2905	628233.2072	553392.689	826833.7706	735428.4676	645536.8188	689089.4579	555818.2974	806644.9768	710303.0292	890222.7098	658075.426143333	955699.1273	0.278718272896187	414	24.35	26.97
AT1G09750.1	18.5243707403756	1073767.78	1108797.627	1549101.208	1629410.163	1948291.86	1199612.637	1453584.908	1890568.008	1954404.625	1490821.266	1453723.432	1434489	1523970.986	1198495.882	1801133.188	1420444.656	1064627.71	1183166.966	1464328.906	1362222.706	1352353.054	1365790.854	1567122.165	1422856.53	1306403.476	1424986.446	2112098.864	1212177.076	1119746.646	1251015.705	1444650.47766667	2112098.864	0.084414294041783	449	22.1	24.93
AT1G09760.1	16.3426296038568	84894.89563	54163.89554	63337.68808	59986.56123	74604.59177	70806.98548	81646.61116	87996.78699	69077.69119	64832.31887	84152.51698	67591.07789	57219.70807	54866.89531	74160.6745	53258.20512	80451.36382	73872.49725	57307.84913	63314.04407	52641.63694	37814.39346	84031.29384	62095.53064	74236.78063	51108.00935	57935.71111	67742.00278	81954.90652	81688.54196	67626.3888436667	87996.78699	0.0547239370523295	249	22.88	25.51
AT1G09780.1	16.0561324867773	278537.834	437260.6084	341220.0706	453900.9608	432116.8161	552974.6779	349582.5907	443461.2102	471590.2828	346193.3038	459514.7511	481890.1233	431018.2929	374302.2759	336512.4345	330453.9184	408457.5489	435881.4395	349748.112	452722.2074	365365.6551	351946.948	456878.6867	515670.7413	390923.0694	352612.0869	357288.5874	334076.5799	357733.563	400454.1967	401676.31912	552974.6779	0.127465298018066	557	22.72	25.1
AT1G09795.1	20.460818539492	213249.4297	251622.3813	273456.7224	282852.5438	271868.3572	228752.3308	225291.5273	233106.6908	259530.0407	227455.4486	264712.7986	245378.8444	201842.5868	213783.309	245038.4866	217263.6956	223371.9543	157760.4799	271089.2671	273727.5582	290273.9205	263232.5717	303528.9635	271071.7928	261720.3875	295236.8808	286884.3952	274046.1843	227369.3224	288783.1262	251443.399933333	303528.9635	0.347473249449528	413	22.16	24.55
AT1G09830.1	12.999941714815	65281.56241	66735.49027	44607.56617	47847.75954	59840.73346	82734.36302	67437.44479	68225.62776	70501.60611	76182.37141	59154.89035	72074.13236	53393.10351	46094.02259	41939.84868	91095.20572	50651.70119	56274.22385	60181.32617	79696.62892	64458.94871	71351.3303	82605.52545	69033.38823	54019.43996	67975.01149	97569.70998	67389.46435	80471.00131	68812.55951	66121.1995856667	97569.70998	0.638255936775187	532	21.89	24.47
AT1G10130.1	6.0043473635	26296.31479	13164.04977	9640.05926	16437.20446	17555.75526	22269.81292	28560.37823	17058.67756	12819.3158	15313.15863	5892.928685	25487.16608	15009.71848	29425.81781	19788.42225	329093.7075	19827.44648	136912.6694	53108.17619	24761.99092	21840.65694	19791.2307	32493.82483	25841.96115	12363.74204	14828.88862	24980.86035	12760.07094	22506.25487	24804.90792	35021.1722945	329093.7075	0.213015426803427	998	23.33	26.26
AT1G10290.1	7.932240580914	18879.81957	14404.89551	598.8090945	18034.83417	17099.15601	22355.95527	15283.50376	16418.72077	8431.245606	11824.51429	10503.67099	14464.28374	13191.2407	12584.9376	11275.57813	6045.414498	13826.80188	10894.79045	28440.97058	24647.91077	15865.43802	12417.71482	5241.840957	10703.95381	3295.36975	82.73629284	16028.35986	8160.789125	14970.70799	3702.215506	12655.8726506447	28440.97058	0.598121734179458	914	21.27	23.26
AT1G10360.1	10.713153532074	20888.73534	33070.49692	21845.66863	19446.26002	21700.38701	26178.12068	34839.23803	30135.02014	35478.31142	11224.83667	21712.54415	19391.64923	26998.70413	25802.15836	33740.41129	7995.447953	18292.66427	18849.81241	26743.48405	21347.68189	21316.68306	14110.2899	22039.45167	16018.79087	24613.10998	8632.440866	19089.83306	17848.70831	14775.30879	15201.92107	21644.2723389667	35478.31142	0.00604297734745341	227	25.17	27.56
AT1G10370.1	12.0000721106517	127394.2274	106581.1923	62387.06283	60332.47626	79662.35988	60393.92074	98380.41895	62797.9099	65463.49107	50246.44979	62831.31712	83780.97912	49286.95701	67359.89349	89237.75814	52940.27866	70657.75994	40207.78556	78555.41923	38952.13069	55756.12638	72879.70467	66730.495	57315.69267	72484.20475	52887.0591	49360.07779	52449.12486	60339.48698	76074.56841	67457.5442896667	127394.2274	0.586472185261203	227	24.57	27.45
AT1G10510.1	6.2636991989407	40858.30698	42080.03031	25127.95397	32777.87337	33708.9393	39789.0506	41000.38126	43485.64157	42865.37421	28499.5526	28546.02036	31088.31945	43569.67799	30239.92007	37687.41324	24855.09259	23688.85036	23933.13712	23456.65669	30200.57352	32321.04058	41276.03836	35923.725	15353.39044	32197.18891	26211.3531	24778.53628	35972.91731	33604.103	41459.58026	32885.2212933333	43569.67799	0.620940812269093	605	21.89	24.91
AT1G10590.3	19.961574185356	63659.98487	54932.52697	42861.07898	44652.06234	66300.09657	86010.21922	44729.89751	53145.59156	63409.24591	91825.01043	67396.0139	61581.99169	45210.873	56707.28346	46247.06549	96304.91811	58753.31921	61345.59665	38483.11948	94223.52233	101919.2178	95385.91406	141624.4971	106992.4008	52644.87674	89187.31512	99354.62038	109261.6333	87106.02018	88159.43608	73647.178308	141624.4971	0.100881874291375	153	22.86	25.1
AT1G10630.1	7.9518865403939	3298395.311	3471811.229	3033674.034	3338745.161	2984264.123	2826315.347	3378987.678	3709619.563	3161679.404	3623466.501	7631698.398	3440493.862	2963396.128	3174428.368	3775823.568	3064189.471	2656667.59	3168658.947	3325302.055	4284872.995	3663198.748	3341615.093	4459464.87	3606623.056	2713746.58	3384417.488	3597572.097	3484869.864	3119608.956	3615105.052	3509957.05123333	7631698.398	0.313329956825894	181	24.37	27.2
AT1G10730.1	10.3423678364643	6173.61767	3880.186561	10748.80539	11921.31512	6743.958564	6444.174846	2815.927595	13960.4676	21394.40911	6234.06841	13803.85282	9893.835517	15258.81623	12173.04561	14544.84883	7012.093535	16255.7648	2.940661029	9232.864097	16773.10725	13223.82231	17450.37793	15149.58752	12379.90119	11693.11618	13699.31471	12421.36661	7366.852973	8980.517816	16787.07912	11147.334552501	21394.40911	0.431727119835972	428	24.6	26.95
AT1G10830.1	16.4487504512931	2360.030144	6157.828042	17663.45408	15866.06944	19962.20098	11689.14767	5406.349596	17200.76395	18096.52795	10566.19206	6548.52382	6142.718739	17445.88828	4868.464205	10740.79693	12868.23641	9826.472723	5823.048162	2419.143501	14897.7375	9308.034495	15488.20527	21141.41961	9486.648341	16035.52325	23559.87865	21384.49894	9858.516709	8350.793022	21016.20144	12405.9771303	23559.87865	0.304869883630356	367	25.09	27.83
AT1G10840.1	15.7416245713958	105354.1637	109199.5923	71586.30215	63782.62537	88694.14642	69072.20866	110062.7035	88386.0094	84741.55779	60538.92592	51622.77372	65125.16006	68226.73802	86467.41861	83113.15575	69991.5501	61982.54875	76773.12785	81748.71296	66206.69105	61424.37327	86730.63058	94664.93962	77629.04393	59824.34427	65144.3841	70502.98629	68834.37495	97241.09688	96893.30295	78052.1862973333	110062.7035	0.34212307129321	337	23.42	25.71
AT1G10900.1	5.650208709937	98590.98018	122553.3106	85959.34207	80484.23145	68009.19328	147344.667	97200.14864	102445.0986	102010.7679	78625.00215	98793.72895	93776.93275	120054.7003	82681.18657	108784.2296	97810.24433	96249.0793	75306.01651	100755.0932	172630.3687	128044.1637	132073.7583	197604.0807	144166.7978	111717.8555	182308.4658	93487.56631	153252.8239	143446.9265	165668.5127	116061.175776333	197604.0807	0.82604495139309	754	24.65	27.02
AT1G10940.2	15.9227601215769	5827.036993	11061.61779	24699.16031	24733.65258	16936.80537	18558.21237	19818.64486	25731.22825	25087.29704	20838.34962	7655.428873	19680.87676	28638.12788	22526.17164	11717.47969	16777.69753	19240.64651	26968.34604	21360.2654	16845.73351	19379.93399	16079.20293	26451.89891	23464.22784	16306.60373	20472.83685	16535.54885	14524.80477	16723.23394	27707.04623	19411.6039018667	28638.12788	0.764225821716039	371	23.61	25.57
AT1G10960.1	12.0000524182735	3656285.51	2814781.602	2561322.215	2122702.887	1680241.145	2044153.874	3584883.49	2667425.58	2022668.063	2526775	2575483.291	2236305.997	1708773.882	2422386.451	2327023.979	1891710.768	2047543.693	2966587.864	2946557.956	1498623.695	1793479.361	1565642.55	2077488.218	1704941.316	1950150.741	1705625.529	2101357.073	1569999.095	1711166.393	1858974.515	2211368.72443333	3656285.51	0.13724431777628	148	21.2	23.42
AT1G11410.1	10.0121878730932	2596.232432	2027.751216	2851.932948	10177.3547	9027.070714	3748.186334	7211.647551	11470.41373	9502.029178	6213.635988	11387.45889	9243.191648	13855.16107	4560.742236	7271.352105	10416.89842	11724.19303	5427.065012	4321.135905	7477.899014	8782.70375	14363.96786	8136.406402	7629.694756	4469.131147	6773.117895	10483.87342	4026.300679	4545.005074	5207.363221	7497.63054416667	14363.96786	0.145709290124382	845	24.56	27.16
AT1G11430.1	2.99994171481499	523255.1858	528290.3886	523951.1439	708666.6813	467454.4342	448659.9349	639708.1718	581257.1274	441041.7082	542840.2557	544642.5332	555492.6969	390502.3514	532281.2868	514704.0968	410951.6841	503189.8312	461937.6711	521225.4416	512781.4095	463033.1934	604367.6258	574622.0617	539035.8244	495771.7594	503877.4894	392133.5791	497004.0868	511469.129	687886.2343	520734.50059	708666.6813	0.739795944941359	232	23.24	25.39
AT1G11580.1	6.1828136089319	32530.2355	28106.69904	18203.29975	37518.92057	37035.51374	51940.34673	18538.41805	33330.14317	30494.39726	16604.30133	34999.39199	23494.37685	39615.61771	31625.77867	22529.06786	21397.21942	24953.84006	44532.54429	15746.207	22180.20677	23659.04248	28020.66571	30443.00368	17573.07042	15118.5631	9718.149708	11673.05293	16498.37649	19862.06155	19818.76499	25925.3758939333	51940.34673	0.406777183884243	557	23.29	26.24
AT1G11650.2	12.0000600137165	612941.4532	549342.0956	321763.8258	326405.3836	326772.6816	743101.0125	421147.6598	440809.4717	325116.5183	396396.1014	355404.5521	489116.4854	318863.8971	330854.7448	412530.2117	351766.0519	310854.7834	352145.771	366928.5172	429292.858	269966.2358	294427.1273	461817.3675	435443.1086	338493.8433	266680.3426	252947.6845	411088.5563	305858.3097	446268.4785	388818.171006667	743101.0125	0.0548178600975974	405	22.62	24.23
AT1G11750.2	12.0000600137165	284107.553	150089.1561	175988.1932	115618.5071	138725.182	276295.6393	116119.822	157244.1578	142914.702	117769.0055	131464.0545	157313.191	151561.0576	142090.8079	128990.292	89216.47684	137045.6036	116483.7173	147811.7729	122046.2353	101584.2514	98846.47699	114870.6897	118970.0816	128595.7252	30719.85491	136293.2652	115919.9954	143238.9504	96939.10792	136162.450855333	284107.553	0.214130188385348	289	22.6	25
AT1G11840.6	16.3675823835079	884191.3847	1852357.574	1312724.011	1778605.455	1922517.984	2114091.889	1485876.391	1739864.891	1854432.062	1522433.65	1825341.417	1810471.737	1614261.613	1341059.677	1431731.44	1422314.816	1425800.721	1637370.405	1454645.897	1286187.405	1280546.399	1264386.618	1398927.602	1531727.934	1249540.148	711100.4155	1527534.479	1326025.451	1638469.215	1366668.633	1500373.57714	2114091.889	0.229482291197651	322	24.15	26.93
AT1G11860.1	12.0000600137165	16594393.53	19327271.42	17511966.98	18685868.01	17168087.8	16862320.34	16857517.67	15116601.35	15589180.46	13787947.84	18264627.75	20002164.56	16707639.99	15219339.15	16201069.49	13417013.05	15572494.96	12300908.09	17565181.22	16209285.15	16194355.75	17528209.14	17378851.84	17003931.66	16903858.66	15623881.65	17186266.12	15858670.57	15600704.22	16547205.53	16492893.7983333	20002164.56	0.564753320637606	408	23.19	25.72
AT1G11910.1	2.9426906893055	668010.5579	699994.762	586528.5101	674225.9685	734861.4504	671612.0792	654840.3403	548569.4132	660259.9479	650237.8545	806015.9653	762323.6158	663440.2672	694157.8323	701513.0319	556175.9929	608609.2261	560802.6351	781590.4337	557320.0969	488195.4319	523885.7779	696169.1785	626868.1175	643120.6061	576887.7604	480190.3169	564293.97	506876.7484	631659.1789	632641.23559	806015.9653	0.163609472727867	506	23.11	25.97
AT1G12000.1	18.320665165597	1784.433744	4222.122288	2577.812608	9229.311392	8384.595856	8013.264766	6525.236018	3182.133736	10819.53958	9849.690954	6180.798601	5687.812868	11363.17992	3893.568652	1568.797684	7911.089546	7288.907308	2718.967834	NA	1560.8065	8526.962883	12076.54861	8023.967168	9555.446327	7133.018177	7592.596732	5903.991257	10000.66036	9486.579806	10564.82755	6952.64374913793	12076.54861	0.0169322243577054	566	22.71	25.25
AT1G12240.1	11.034129749003	315978.0146	298919.0975	199794.8563	208215.2854	254745.7348	266978.624	276524.3535	366756.5239	275945.18	300099.6471	297705.6149	240361.9584	244612.72	245027.7302	248163.3402	293248.2474	251448.5653	298197.337	254289.5088	315839.4952	308704.0894	262654.5977	293381.9281	409634.1926	257366.3661	371072.5515	304911.0882	268127.6293	314065.4022	359272.8077	286734.749576667	409634.1926	0.716145027483483	664	24.06	26.62
AT1G12250.1	3.6359212203047	146714.331	190161.101	129527.2484	148067.612	144132.577	176625.4146	200298.1607	154360.2026	144470.5463	134771.2971	202413.3078	187845.6548	153477.192	135557.0061	225059.9201	108533.5958	158728.1665	153898.3051	156329.7691	115773.9891	119208.239	119304.8441	192834.2076	199890.7072	199319.5772	172231.0139	135673.0194	73822.34661	125458.0358	170353.3643	155828.025073667	225059.9201	0.0210891404917865	280	21.19	23.8
AT1G12410.1	12.1208494019276	207628.796	181009.8931	288950.4453	222438.4504	249204.469	320751.9667	241761.0783	180498.3713	168611.0253	169253.0418	215424.1175	215484.5126	251210.1746	178842.9602	382257.1799	191285.7888	203566.8829	109703.1246	285508.7725	255688.5716	187861.4546	289370.3664	258221.7042	128302.1448	262821.6361	144335.8718	290308.0772	145305.8145	136201.4696	268829.955	221021.270553333	382257.1799	0.875075159560376	279	23.26	25.53
AT1G12520.1	15.2374870486584	230598.6252	280459.8424	159753.7256	143070.282	137793.2089	228774.56	247120.6821	172603.8184	150167.6112	182833.2477	181076.7736	159730.8764	118189.7163	176245.5345	180922.8879	197896.3652	183353.9387	163897.8425	183266.205	201635.8337	198586.8223	168290.0611	196052.0488	205309.5758	128615.8771	138048.3148	109719.8743	263893.4348	178782.0305	239771.9337	183548.71835	280459.8424	0.616650524079528	320	21.33	24.02
AT1G12800.1	1.2365716061975	36208.58266	36191.16559	57281.8373	35237.56535	31447.77881	49315.97808	52067.42862	37471.5847	43432.91301	28273.70245	46834.75343	35134.50202	49230.80085	33386.99437	62283.45012	36357.4187	33712.6638	42691.2855	41401.89376	37698.52386	38357.20962	32217.53888	44836.95261	45052.36705	70714.8506	34698.18696	57813.27852	33587.04407	34791.26313	45426.36523	42105.1959883333	70714.8506	0.346485838298376	767	22.24	24.33
AT1G12840.1	9.7522395839286	1345804.384	1278059.84	1228081.391	1144708.21	1113240.289	1258058.64	1273085.457	1329547.685	1283445.712	973045.0829	1444183.128	1554757.551	1221844.494	1255873.512	1374665.009	1033294.096	1239496.374	1282619.718	1396082.392	1018203.33	919271.59	1048213.453	1366535.093	1358497.589	1243942.37	1200241.73	1196634.056	1192967.818	1247981.5	1357991.343	1239345.76123	1554757.551	0.000284636603007115	375	23.5	26
AT1G12900.1	12.0000600137165	8741571.659	8560442.934	7092331.332	8346427.905	5439170.395	5794688.074	8345249.593	6672854.628	5680340.944	4786718.303	6957721.124	8617299.573	6725569.472	6190064.663	5355252.387	4398558.33	5590030.018	4784911.294	6308632.009	5036407.407	5421882.173	6131832.154	4880835.04	6039244.518	5696927.427	5981185.125	5247311.38	4894351.237	6159260.029	5029362.631	6163547.79193333	8741571.659	0.0926635557609693	399	22.39	25.38
AT1G12920.1	5.7571546780018	11611.11952	87430.64839	16083.00539	10505.82804	76574.17653	6711.485542	2062.201239	10726.86946	2737.564433	2396.087774	3499.509804	4154.263234	2457.090176	2824.225337	2290.010701	2048.189385	2366.253128	1544.320086	68748.25982	12064.05598	5014.985293	2525.748715	9245.315357	1575.325454	26709.83546	398.8853335	56576.99701	12161.17716	2205.238473	8660.890447	15130.3187557167	87430.64839	0.786376301469562	434	23.31	25.95
AT1G13060.2	8.36835330016009	86435.27395	152740.9806	74529.70668	79663.56554	137011.1691	95090.14323	133614.0605	82958.76184	111214.4439	141168.6231	121650.5042	176468.2008	168930.2732	99586.50179	144840.0473	99498.95891	118570.247	108189.3861	137403.4037	138341.1643	132673.4675	127846.3042	149706.7977	169468.2708	129017.3783	129209.8832	133491.8334	90196.49341	141783.1882	128034.7301	124644.458751667	176468.2008	0.397294058318198	298	23.22	25.89
