Uniprot.ID	Gene.Name	ZT02	ZT06	ZT10	ZT14	ZT18	ZT22	ZT26	ZT30	ZT34	ZT38	ZT42	ZT46
Q8BY89	Slc44a2	153.0794851	165.2562663	196.4199476	158.133731	162.3766183	128.2974377	182.4907794	184.5355647	233.1655392	140.1348287	167.0050734	120.0614504
Q3V1T4	P3h1	98.47229627	92.25148081	78.74689675	87.00391579	95.87811694	85.70664732	84.99517561	83.1402818	90.63947677	102.6911503	90.67411514	86.02092555
Q543K9	Pnp	83.19303878	87.41162319	52.87274015	64.3845444	64.04523655	66.45015137	74.79348725	74.78949669	71.09134952	63.58419024	62.18658642	77.89178843
Q5SUC3	Canx	98.68246471	108.7285164	146.6261038	110.4591126	117.4765398	100.7389028	131.7650953	161.171615	146.3459379	109.0517778	119.101384	91.67035293
Q544Q7	Atp1b3	51.84776566	77.48921277	105.4560695	52.6315788	54.65374842	55.30691367	85.37281709	89.47439442	94.2336192	59.00651002	78.29730755	47.08220585
Q8R1F1	Fam129b	78.99073778	89.21605788	82.63503508	68.76232441	73.92759207	68.620076	87.75178947	77.90687939	75.91735751	78.35727238	77.67834284	108.3989445
Q3U573	Stt3a	29.96672913	38.10864995	39.08554231	39.582763	40.46571156	33.7075885	43.10458513	62.41904902	62.73218379	42.93975632	31.12511004	30.94265733
Q542I9	Psmc1	26.89043214	16.28724907	29.02302522	29.0515587	34.70016478	27.51286356	31.98577871	22.99187583	34.131967	32.87906711	32.9875387	28.42711852
Q9Z1Z0	Uso1	41.5482357	35.20717805	46.58978924	44.75094686	53.19509622	40.37748461	44.86053788	45.47129038	52.48160855	48.19013914	43.24357341	45.36134343
Q8QZT1	Acat1	67.84837286	74.68806709	58.45160534	60.9720757	63.12377563	61.5188552	68.01812231	67.01523691	60.22201082	65.12643005	84.39380305	75.19844681
O55137	Acot1	10.19258107	13.40874232	12.9205523	13.118348	4.171827626	11.51632924	12.76726921	15.12335333	6.073734821	7.307118054	11.98102545	10.50114051
Q5BLK1	Rps6	423.116833	494.2492452	506.946296	592.6413143	579.7962308	334.7200348	394.0999276	365.6317342	458.9567626	462.4840642	418.2591751	415.1830481
Q61576	Fkbp10	206.2123782	199.8663445	170.4138779	154.9282453	160.785155	182.034371	170.085773	143.6382408	172.353307	173.9951251	207.0081812	179.9358721
Q543N3	Lasp1	26.69555799	29.30265552	27.53551067	30.8994242	31.71046556	25.07273282	21.52458326	31.7662527	32.13979577	29.07022627	27.75694415	26.66744096
O88844	Idh1	248.2178319	240.7768175	195.7878406	197.577121	185.2308811	219.9277735	226.2769986	212.5661189	214.9826209	215.1672044	202.6443303	218.4390374
P45952	Acadm	5.228623607	1.605669342	2.206264512	2.095112702	4.515652649	8.360417334	1.508986897	0	1.351332457	2.986953212	1.79108485	4.881383181
Q9D1D4	Tmed10	101.9897257	100.8874347	130.8614993	65.70707713	92.26335391	96.08665604	131.9294548	114.228782	100.3670958	101.1295622	88.01429317	95.69160506
Q3ULF7	Actr3	237.976514	264.6447976	223.1246076	180.9920576	178.5195569	216.8055489	219.5882485	214.6069424	219.2584081	220.5836093	226.0497722	239.1310391
Q9JHI5	Ivd	20.38976533	18.22653839	15.72234814	14.937498	11.06540485	24.08812052	21.94247754	20.58758892	18.82192491	18.77879296	20.90129483	23.3190043
Q05306	Col10a1	2721.94443	1403.832386	2408.474702	1072.40056	1081.121228	1660.967887	2401.747798	3335.907828	2675.974811	1271.403179	2300.311485	1316.567416
P70122	Sbds	14.95301165	9.45157531	10.41347293	11.65903538	7.96320267	17.99384607	13.62781592	11.86597628	8.276114249	12.57784	15.70215389	13.26060452
A2RT60	Htra4	91.56328467	75.81839458	66.54677005	71.24261495	61.54563178	121.7240635	109.3718812	75.50567054	81.5690706	81.97998968	80.09330224	98.02396873
Q9D1R9	Rpl34	150.4719807	86.4195743	85.41929605	153.4535179	255.4907568	115.8943597	92.25530572	108.4216968	197.3552503	122.7977545	63.48500016	76.54543393
F6WYM0	Sept2	21.40942452	21.04638477	14.85847669	19.57231267	22.54427858	19.7307816	18.59008801	18.48993889	17.99417477	17.16634799	20.83055214	23.42709154
Q80SW1	Ahcyl1	27.10917543	23.90767551	17.1422895	21.65603025	23.07820393	22.7122701	26.1927461	29.64663191	28.98619179	22.34467511	22.29528614	21.45770821
P08003	Pdia4	1223.657982	1072.495224	985.5042515	1101.846138	1041.385972	1218.633583	1081.735288	1055.369313	1075.207868	1082.008575	1130.002626	1110.119777
Q8BVI4	Qdpr	58.75063604	74.85519616	55.94230129	62.44347666	55.07599683	53.01361559	69.64988215	70.91743185	54.80055962	56.81315294	55.46010051	60.45349653
E9QMH7	Ikbip	26.95103209	27.09042373	23.97461985	32.89589621	40.45674917	26.61092826	24.49470189	24.98596575	24.17758479	28.11751809	29.77885799	28.92503791
Q9JJU8	Sh3bgrl	73.61717605	71.07154078	77.29899597	95.46558245	95.56133874	77.8111573	60.99065493	75.30471491	63.22929537	67.03835522	95.12860417	80.96193169
P12265	Gusb	19.68637228	24.47514312	14.20557432	19.50758304	15.29371899	17.88071078	22.02475151	21.76084738	22.59152212	20.38333836	19.25895665	17.55635543
Q8CDN6	Txnl1	75.30820959	86.55484303	63.78422596	74.27892126	56.26107041	79.1239341	75.9464975	74.8389575	71.59183142	65.93227617	79.97468886	76.36494169
Q4VAG4	Rpl22	141.2739978	136.8317568	159.8475172	168.669362	168.2437273	120.8882468	148.1443731	129.0230083	151.9054919	152.8877692	150.3569615	137.4599733
Q80X19	Col14a1	111.0349255	147.8752528	122.0326607	123.6264295	96.46637614	114.6082659	138.3764306	147.7893764	154.3876298	134.1913918	134.4872989	146.8536811
Q91YQ5	Rpn1	250.5706565	232.6884987	326.4819038	279.2264863	306.5075813	204.0981982	287.8448376	284.7403625	304.2552815	284.2961215	259.5045299	219.5662443
A2AUR7	Rsu1	11.50811296	8.163997981	6.561138938	5.572292601	4.891818085	11.55712106	10.45485238	8.711013086	6.755127376	7.094458482	10.75173485	6.423199644
Q3TXH3	Lox	555.5550008	556.4282297	493.6953367	531.8831169	494.3969366	588.7004119	564.3033658	536.8434059	528.7779484	466.0609494	568.6502253	545.5482692
P05201	Got1	116.2989557	111.1998138	91.67835412	87.52171937	76.4356488	102.0790647	106.0868645	113.5634716	96.88625701	106.7347972	93.99494208	119.7934233
P12023	App	178.4802051	186.1778449	173.3725489	171.9123587	153.4705231	192.0432922	224.2225976	186.9370479	195.1028506	181.4114203	205.9354064	214.269553
Q4FJX9	Sod2	23.04671167	18.8384991	9.148396074	8.049807028	12.61807723	16.49257446	10.1349575	9.793955968	11.94191024	9.156991458	19.90954075	12.19411416
Q9QUP5	Hapln1	34528.43489	32957.53406	28215.52097	30807.50236	26949.19756	32693.60757	31013.69946	32546.11572	30619.01262	28717.01768	29843.47088	30444.68869
Q80V42	Cpm	17.81238161	11.25428561	32.44669915	24.57986388	22.7628222	32.40199329	14.74961502	25.16467389	32.83485938	25.39198458	15.85046226	11.90254816
P46412	Gpx3	107.186546	97.36182879	85.30633516	73.91731989	64.57749509	117.6449542	96.54436615	94.27320643	99.52050289	92.99831579	109.9355234	108.8468867
Q9R0M3	Srpx	800.0029255	729.3992244	776.6718612	787.5227699	905.9700418	828.5019214	1065.930933	783.1408503	790.9885711	865.0063249	850.9696659	1212.494403
O35701	Matn3	12953.2348	12585.84582	10951.82783	11730.74496	11054.19496	12578.28377	13399.175	12422.76644	12229.07793	12778.28522	11698.64956	12740.54337
P12382	Pfkl	726.0326358	642.4850424	712.9969328	584.2370149	631.943691	679.5991735	780.7172825	759.8445057	835.1667481	715.3412525	637.6478221	652.4334451
Q9R1P0	Psma4	69.43722844	73.74611573	65.03398624	60.15441097	65.42489105	64.24707088	62.73482183	71.8533534	50.21888628	51.38819082	63.09803796	74.64991425
P54728	Rad23b	34.59656235	35.49937851	20.32735359	26.97105758	27.77474938	29.22563314	22.30557497	23.77141044	24.05360669	30.04279443	31.13264927	23.5919202
A6H6K1	Aspn	9.157662661	17.99906791	11.8891447	8.663399108	3.598579948	11.38321766	12.9838814	18.88648658	15.08862655	14.6265303	13.98569593	12.36609168
P62141	Ppp1cb	51.36229461	70.87282152	44.83412607	47.79903844	44.08159313	50.82284749	47.48594691	57.13928955	42.87383121	39.65812752	49.17773955	55.56101517
Q545E6	Tsn	70.35687274	60.33946961	58.66239191	79.0583112	116.1688243	71.8726994	68.20764761	59.59594977	77.41345675	61.36239194	59.49616123	47.36923989
Q61711	Ibsp	1443.428717	1417.158573	1048.412324	1256.614339	1357.769048	1807.510152	1347.478804	1660.102387	1358.343972	1364.940668	1653.705748	1768.801281
E9Q175	Myo6	120.2460427	127.6713061	130.4194542	144.820597	141.5249304	128.5599812	149.9858774	147.3251278	184.611026	149.2553487	122.5459526	114.1157889
Q3UPL0	Sec31a	124.3690767	133.0016473	152.1788198	128.3160804	138.5124585	121.1541322	133.4055932	125.3702948	141.2674109	133.5283117	128.1970446	125.1914506
P26039	Tln1	285.9586648	325.6135154	346.376668	292.6578664	319.9530742	286.4909981	312.3732833	298.2511161	335.0264899	316.9489853	311.6120691	288.375291
B2RVD1	Clec3a	5712.911819	5800.714008	6181.823673	6698.578834	6176.847891	6793.674614	5995.797884	5337.773408	5026.376319	5495.510498	5675.405377	7005.848568
Q6RI64	Psmb1	81.52601399	84.20760328	70.32871889	69.60310367	64.70408617	60.64343312	74.25440456	76.15022657	68.084277	67.84047552	73.5727358	74.57743443
P50396	Gdi1	99.77830183	108.5521118	103.6902628	94.52752619	85.96434764	107.8625626	117.4215293	108.8968921	110.5767347	102.424528	102.6828995	101.7134929
A2AVJ7	Rrbp1	405.2123986	386.8524394	428.8893651	418.3554081	412.3756231	404.5988453	409.4396514	366.1506238	433.6727397	448.7015375	439.7510517	393.7376877
Q80WM5	Hapln3	49.9987695	50.95159664	40.79103504	51.40599245	44.183884	51.83922024	51.51942592	51.77852294	43.44403871	46.40910866	48.11912262	51.83261062
A2ACG7	Rpn2	79.86953253	100.7713193	70.83294033	84.86521962	65.72620649	63.52346485	83.93390498	84.69642518	93.98504302	94.85679916	87.55251849	56.51077753
E9PXZ3	Itga10	25.4454539	26.0451333	29.30039831	29.57823081	30.83855945	22.12713792	27.94477543	26.27912641	36.54137557	20.81397933	21.73620164	23.47589241
Q3UIP2	Pcolce	431.8604041	401.3770239	360.3761076	396.5351791	372.057894	411.10233	442.9486014	381.9653628	390.9084935	412.044602	434.4486996	419.6222548
P16045	Lgals1	104.6412406	122.6329588	90.86990485	77.72401729	81.27515251	105.9943629	81.84188863	112.2170107	81.78168249	79.13879108	141.1061931	119.2087016
A0A0R4J097	Tgfbr3	30.16260162	26.40074635	18.63982076	31.77833975	21.76313882	33.0209785	31.90535565	26.26706839	23.88045642	25.35743583	27.48990221	30.2234591
Q4FJR7	Eif1a	1.953760625	0	0	1.653270094	0	2.634847598	2.028344903	1.859209569	1.686339639	0	1.694172792	1.449883715
Q3TQR3	Eif5	6.938659911	9.175768443	6.074183968	6.239669371	10.42121852	11.13092753	8.866648342	8.290305929	5.232388964	11.52121766	16.15433658	7.088253265
G3UX26	Vdac2	88.72098768	96.10840164	108.8395249	105.1867145	122.5761828	84.56311223	96.9935688	92.26591708	103.9003963	101.1592354	96.68077555	91.47916923
P21619	Lmnb2	57.27614025	58.98583085	34.44710341	51.30686686	42.79220216	58.24028567	55.92617202	46.12149639	53.53621303	45.25729583	53.88059407	60.16987608
Q9D6Z1	Nop56	75.07961144	75.90308132	93.58259756	91.76601696	85.18967775	55.58674896	87.89183059	70.44904088	102.4938472	104.4366549	79.78208556	87.03877651
Q3U6J9	Ppt1	12.85329618	9.639242158	12.00444551	10.42725123	4.34935012	12.84419505	11.80819833	13.04202683	8.810383616	5.02117691	7.33719023	8.602773278
Q6PDC2	Tmed9	120.4226717	102.5005015	188.2535635	168.8847867	105.0093549	85.9342313	88.37740261	69.4940914	84.04802064	113.7310454	101.3043072	76.41020735
Q8BMJ2	Lars	8.249251086	10.10898267	7.205752221	2.860487599	5.994046441	5.906324407	9.951313979	6.997850702	10.40471539	7.719224734	5.639588956	4.535804004
B9EIA2	D1Pas1	48.39585341	54.18091179	59.65639081	50.7226226	48.60781409	39.70430674	51.38236723	46.34321928	56.39229124	53.5636316	46.83085378	52.5100433
Q58EU3	Rps2	322.3375902	297.2253556	317.8248324	337.9460298	349.3985695	311.7963154	300.4863905	287.3755816	319.2406501	292.8587597	322.7281738	336.7944574
Q9WVA4	Tagln2	7.474653602	19.35032311	19.50076744	5.933474187	6.340327139	7.650641577	6.087109978	11.29692634	8.272277562	9.14928598	8.258576529	3.89389447
Q61563	Fgfr3	22.81362809	21.92365566	15.848699	29.73124927	28.64051709	22.34290393	25.6303633	24.97623353	28.73560151	27.26972036	23.77125734	21.66427287
Q78ZM0	Snx3	9.774499073	11.23247794	9.849726722	14.72028369	12.92521843	14.39296815	9.659356937	10.60594092	11.25882033	11.64981145	10.84366989	9.63910146
Q7M6Y3	Picalm	32.02296062	25.51780568	22.88421804	34.72128226	42.30676126	26.83649102	24.84479994	21.8268949	23.98003007	32.13973697	23.93194827	28.88353571
Q9ET30	Tm9sf3	24.84857394	21.49721456	40.96620614	28.59754538	36.8424887	23.14955124	26.29450026	22.12794507	40.47319587	26.52619975	31.04786108	19.2600826
P49722	Psma2	49.96656534	43.28679208	37.35908033	39.29426639	33.11693183	32.27615474	39.39567555	43.46981729	41.73737224	38.37682041	40.48926306	38.45537653
Q3UC73	Ppic	127.5663242	111.3901788	85.93568875	108.5745128	107.571269	117.0592443	124.4601675	117.1096737	119.9796332	113.3348308	139.8906139	141.5834276
A0A0B4J1F2	A0A0B4J1F2	56.63729188	54.18938461	46.80478655	65.47014147	57.34726927	62.83619492	52.19883994	56.0083523	52.36877925	55.76857323	63.05476706	61.80428731
P68134	Acta1	541.7649102	753.4533337	649.7243979	279.1552826	308.4315617	937.0189108	1462.622871	1302.187436	1013.071321	1163.942811	401.744147	426.071794
Q542X7	Cct2	94.06926474	92.26125253	97.28664524	94.69368116	91.3722114	80.42443326	95.22307758	98.46539007	84.81941084	78.65454331	81.82542396	80.56029501
Q5SVG5	Ap1b1	8.148011539	9.400031148	19.04192037	1.762967047	8.230921464	3.925185776	9.000905743	8.354531129	11.17668062	9.574731896	4.973664071	5.319616137
E9Q1S3	Sec23a	143.434698	150.117845	140.6989423	106.773261	124.2418165	133.8765998	152.9686153	140.7783653	149.5322419	145.1737233	130.8813767	144.792135
P97927	Lama4	46.48873075	46.67859782	27.786256	33.812663	34.50372459	40.57724971	45.89153204	53.48400656	53.57252426	35.35830162	46.15609744	41.67128071
E9Q7G1	Tmed7	72.73550867	87.68366459	77.77640723	46.79835247	54.9884341	66.43194316	82.97949206	65.82928396	80.83487556	68.71234044	64.52806979	85.32906697
Q5M9K7	Rps10	51.06615511	51.01314927	51.6139146	43.34807373	46.51707554	57.69897382	51.18934946	48.9494799	38.02060535	24.64745229	32.58335789	36.00233918
P00493	Hprt1	18.59763237	20.33731571	13.74470003	19.76404891	14.58231769	18.49310055	18.65596822	18.12734851	11.79792697	14.7533826	22.4400087	22.31005632
Q9JHU4	Dync1h1	173.6598892	189.5504	266.2637014	189.2916522	206.5329631	182.852745	214.0528599	214.2212391	328.215315	212.5995015	217.4002249	174.1595381
J3QN06	Carkd	4.698089164	2.054400888	0	2.901973239	2.703820416	1.730972766	0	1.53164089	0.913791831	2.78841859	4.386770685	1.496381539
A0A0R4J086	Olfml3	341.7800831	355.8143587	322.7376008	335.7953809	319.4696663	364.6141791	320.7050086	306.9596645	306.1032729	277.5959911	376.0098938	337.3046981
P70168	Kpnb1	52.22556094	70.86698635	76.13769182	53.51532668	63.94464625	58.24728887	61.53515125	70.48846689	68.04079044	62.42639124	54.94762854	56.85680996
Q14AF6	Snrpd2	23.08367211	29.74894193	38.67980213	54.20887746	42.10402907	34.42044773	38.66925638	26.09390461	30.8351276	29.41256836	34.61727634	34.61950487
Q543N5	Clic4	99.33592676	105.6520719	75.60382645	87.04541085	77.95112343	91.72965793	85.30485765	91.2768474	84.96103508	76.56868444	78.10417778	93.59915423
Q3TBG7	Ang	110.4056477	89.95995989	93.89320873	132.3941464	102.1405689	117.5875754	102.2984383	95.42767799	93.25717215	98.65322607	96.80984451	106.0574886
Q9DBZ1	Ikbip	18.59451414	19.14891773	14.78343108	4.470909442	14.59034787	10.80071623	15.22715594	10.53393236	14.38465389	15.16441206	18.45774713	23.09772845
Q99KI0	Aco2	339.371432	347.3604835	313.1576913	312.800934	357.5448247	437.2599076	340.5031839	311.4918192	307.2432004	334.5844076	324.7624212	339.2772398
Q9Z2X1	Hnrnpf	86.05948836	103.1842116	83.91866257	72.03256583	65.00007799	73.25557173	92.69324715	88.75498105	87.74189367	79.00782619	100.9365661	82.78592813
Q58E64	Eef1a1	3816.041467	3916.517358	3632.172285	3691.550203	3176.870762	3745.668565	4068.955313	3895.208145	4107.528053	3932.776749	3805.596643	3588.223242
Q60692	Psmb6	110.7078093	101.2859361	94.52082969	114.8470498	119.5251925	104.7796784	111.7949601	100.6408269	103.2189242	113.5775339	106.2705623	114.1852954
P63321	Rala	23.44700263	22.72965304	18.32144981	13.51134445	18.00891377	21.76641012	24.05522625	25.31901757	21.31108193	20.41086313	24.05332572	14.4610876
A1BN54	Actn1	74.95968312	94.65884227	90.24506278	67.7213505	79.7744484	76.05864265	85.97271683	90.87903255	87.79730995	78.65827568	83.24244502	73.9325795
Q8CGC7	Eprs	117.1941582	121.7067437	129.3182556	111.4521574	118.1606046	108.7014975	120.4482899	110.4059416	130.1381407	122.8064607	116.4281549	111.8250512
Q544Z7	Apex1	12.02137287	6.500350398	3.786554109	2.899288734	2.842859156	8.816887469	5.713349355	3.844000436	4.407455486	9.025321945	6.152936133	11.06668314
F6TMZ3	Man2b2	2.189804829	2.144030164	0	0	0	0	2.873861784	3.509174265	4.933580096	1.578711909	1.714483025	2.891167269
Q5ND42	Pitpna	26.47402403	34.55936943	28.14541457	25.7925088	12.88568187	29.26828019	27.94910122	30.02241294	27.29815955	26.53281211	29.09834828	29.22355235
Z4YKV1	Gnas	126.7201746	149.7823094	188.4127088	148.8741901	170.8709586	117.3383359	169.9230479	173.0456298	166.6438516	147.7746223	158.1943976	136.8628247
P70663	Sparcl1	501.9560768	423.522658	373.0684368	464.697516	379.6363494	640.6183061	442.6131755	487.0904451	447.3025535	348.4455919	540.2466715	547.4104386
E9PXX7	Txndc5	347.5816945	306.7845697	312.3846964	313.825192	332.5809277	334.4741343	297.8513992	304.1189738	302.7730015	293.5104988	340.9496795	307.5386922
P28481	Col2a1	78143.07605	73768.63802	74151.24678	76459.94035	84857.16496	75905.09789	73152.57249	66959.1835	74404.89804	73450.87787	72725.75262	73183.85403
Q3TJ39	Rab5c	25.67205975	34.70993572	39.91205749	37.0922046	43.53646787	29.64618722	32.10546538	36.00322894	34.30278379	30.95334514	31.98919604	25.58360625
Q8R164	Bphl	2.988435789	4.204204446	4.200572706	1.833217234	3.362699204	4.294069684	4.48286359	4.644885804	2.472955603	2.163678797	2.006332427	1.756892571
Q99LB4	Capg	118.9798077	113.4895729	101.1767512	117.0496129	103.581623	122.8900527	107.9362569	108.4316969	99.49279533	113.0643912	113.160533	122.4153938
Q8R2Z5	Vwa1	64.18429475	61.81340731	50.15265989	48.63855341	36.50502971	60.90088787	53.60723447	63.06151683	48.54872011	59.52673389	58.62465568	76.42656319
Q8R3B1	Plcd1	260.2526436	259.8407915	238.7798914	253.2908008	247.3676394	246.7187733	278.3385888	288.4419598	280.4996744	260.844389	267.2945563	277.9914728
P14106	C1qb	36.85913158	26.20251939	22.95887856	20.69682556	21.56400953	24.770023	19.06386095	14.12733552	16.97412908	5.855027131	17.4389962	27.20554526
Q3U9V5	Mmp13	2498.678227	2770.319508	2303.699523	2093.673364	2103.427027	2551.753978	2728.457499	2941.273187	2681.808531	2435.269398	2813.837426	2505.461706
P26043	Rdx	74.30683158	76.0975373	75.0095068	59.5277718	73.09697574	67.90975431	72.47860417	78.70717182	62.45033591	58.13942216	77.37313042	74.08720544
Q99K51	Pls3	255.8345249	263.455966	241.1382505	216.9290959	240.2733054	227.9590902	229.9084041	263.6840853	228.3384628	224.8409344	242.1521957	269.7567443
A2AKI5	Itgav	266.0885814	276.468906	197.5396275	236.1865336	197.8468261	270.3952591	275.4740299	240.7033053	264.5082089	259.4341	263.9039951	298.6620311
P26041	Msn	1135.752904	1109.877781	1067.65106	1102.849066	1052.275025	1111.312277	1156.451335	1157.534844	1140.925239	1130.728626	1143.64897	1224.580967
P47857	Pfkm	81.95555601	75.29946611	91.31793968	74.99345037	58.81594538	90.70940787	95.87958994	100.1248933	106.7885041	90.04860082	77.53660533	81.70239073
Q544B1	Aldh2	295.0325137	331.0264313	252.7895366	260.1285336	283.6492129	314.4860412	295.3683167	267.9817639	289.4056958	274.8038839	263.1308115	285.4299543
