Gene.ID	Transcript.ID	AFFY.ATH1	Chromosome	Gene.start	Gene.end	Transcript.start	Transcript.end	Transcription.start.site
AT1G48650	AT1G48650.2	256140_at	1	17989131	17995339	17989398	17995326	17995326
AT1G48650	AT1G48650.1	256140_at	1	17989131	17995339	17989131	17995339	17995339
AT4G27400	AT4G27400.1	253914_at	4	13705267	13706843	13705267	13706843	13705267
AT2G35250	AT2G35250.1		2	14846653	14848662	14846653	14848662	14848662
AT5G15730	AT5G15730.1	246529_at	5	5130449	5133267	5130503	5133187	5130503
AT5G15730	AT5G15730.2	246529_at	5	5130449	5133267	5130449	5133267	5130449
AT5G15730	AT5G15730.3	246529_at	5	5130449	5133267	5130827	5133219	5130827
AT1G22670	AT1G22670.1	264196_at	1	8021835	8023516	8021835	8023516	8023516
AT1G07030	AT1G07030.1	256055_at	1	2158413	2160818	2158413	2160818	2160818
AT5G61930	AT5G61930.2	247507_at	5	24865086	24868812	24865086	24867674	24867674
AT5G61930	AT5G61930.1	247507_at	5	24865086	24868812	24866075	24868812	24868812
AT4G27260	AT4G27260.1	253908_at	4	13653579	13656285	13653579	13656285	13653579
AT1G69860	AT1G69860.1	260400_at	1	26309628	26312174	26309628	26312174	26309628
AT1G10120	AT1G10120.1	264517_at	1	3304039	3306956	3304039	3306956	3306956
AT1G10120	AT1G10120.2	264517_at	1	3304039	3306956	3304228	3306907	3306907
AT5G08760	AT5G08760.1		5	2854857	2855617	2854857	2855617	2854857
AT2G38390	AT2G38390.1	267053_s_at	2	16079679	16081671	16079679	16081671	16079679
AT1G43650	AT1G43650.2	260812_at	1	16443582	16446918	16443620	16446918	16446918
AT1G43650	AT1G43650.1	260812_at	1	16443582	16446918	16443582	16446885	16446885
AT3G26470	AT3G26470.1	256877_at	3	9685932	9687642	9685932	9687642	9685932
AT1G09960	AT1G09960.1	264662_at	1	3243986	3247216	3243986	3247216	3243986
AT4G27370	AT4G27370.3	253913_at	4	13694689	13701119	13694715	13700943	13700943
AT4G27370	AT4G27370.4	253913_at	4	13694689	13701119	13694881	13701119	13701119
AT4G27370	AT4G27370.1	253913_at	4	13694689	13701119	13694881	13700817	13700817
AT4G27370	AT4G27370.2	253913_at	4	13694689	13701119	13694689	13701103	13701103
AT2G25250	AT2G25250.1	263613_at	2	10753602	10754935	10753602	10754935	10753602
AT5G42110	AT5G42110.1		5	16831696	16832357	16831696	16832357	16832357
AT1G51990	AT1G51990.2	265052_at	1	19330949	19332667	19330949	19332667	19330949
AT1G51990	AT1G51990.1	265052_at	1	19330949	19332667	19330949	19332667	19330949
AT5G23030	AT5G23030.1	249868_at	5	7726702	7728369	7726702	7728369	7726702
AT3G51100	AT3G51100.3	252141_at	3	18980217	18982407	18980263	18982291	18982291
AT3G51100	AT3G51100.1	252141_at	3	18980217	18982407	18980217	18982407	18982407
AT3G51100	AT3G51100.2	252141_at	3	18980217	18982407	18980631	18982291	18982291
AT3G29580	AT3G29580.1		3	11394675	11395871	11394675	11395871	11395871
AT3G28370	AT3G28370.5		3	10620534	10624618	10620627	10624618	10620627
AT3G28370	AT3G28370.3		3	10620534	10624618	10620534	10623400	10620534
AT3G28370	AT3G28370.2		3	10620534	10624618	10620534	10624373	10620534
AT3G28370	AT3G28370.1		3	10620534	10624618	10620627	10623259	10620627
AT3G28370	AT3G28370.4		3	10620534	10624618	10620568	10622165	10620568
AT2G15710	AT2G15710.1		2	6842648	6845103	6842648	6845103	6842648
AT5G20250	AT5G20250.2	246114_at	5	6833564	6836862	6833564	6836862	6833564
AT5G20250	AT5G20250.4	246114_at	5	6833564	6836862	6833659	6836782	6833659
AT5G20250	AT5G20250.1	246114_at	5	6833564	6836862	6833564	6836862	6833564
AT5G20250	AT5G20250.3	246114_at	5	6833564	6836862	6833659	6836782	6833659
AT4G21470	AT4G21470.1	254417_at	4	11431104	11433322	11431104	11433322	11431104
AT4G05220	AT4G05220.1		4	2684997	2685793	2684997	2685793	2685793
AT4G04730	AT4G04730.1	255293_at	4	2401927	2402349	2401927	2402349	2402349
AT2G33520	AT2G33520.1	255840_at	2	14196732	14197706	14196732	14197706	14196732
AT1G53625	AT1G53625.1		1	20014379	20015038	20014379	20015038	20015038
AT1G63360	AT1G63360.1	265109_s_at	1	23498484	23502321	23498484	23502321	23502321
AT1G63360	AT1G63360.2	265109_s_at	1	23498484	23502321	23499189	23502269	23502269
AT1G33330	AT1G33330.2	256536_at	1	12084914	12086883	12084951	12086883	12084951
AT1G33330	AT1G33330.3	256536_at	1	12084914	12086883	12084951	12086554	12084951
AT1G33330	AT1G33330.1	256536_at	1	12084914	12086883	12084914	12086880	12084914
AT3G26840	AT3G26840.1	258259_s_at	3	9892791	9896337	9892791	9896337	9892791
AT1G74929	AT1G74929.1		1	28143997	28144098	28143997	28144098	28144098
AT3G29010	AT3G29010.1	258056_at	3	11006564	11008216	11006582	11008216	11006582
AT3G29010	AT3G29010.2	258056_at	3	11006564	11008216	11006564	11008170	11006564
AT3G29010	AT3G29010.5	258056_at	3	11006564	11008216	11006582	11008216	11006582
AT3G29010	AT3G29010.3	258056_at	3	11006564	11008216	11006582	11008216	11006582
AT3G29010	AT3G29010.6	258056_at	3	11006564	11008216	11007183	11008080	11007183
AT3G29010	AT3G29010.4	258056_at	3	11006564	11008216	11006582	11008216	11006582
AT3G10450	AT3G10450.1	258923_at	3	3249513	3252582	3249526	3252582	3249526
AT3G10450	AT3G10450.3	258923_at	3	3249513	3252582	3249513	3252555	3249513
AT3G10450	AT3G10450.2	258923_at	3	3249513	3252582	3249513	3252555	3249513
AT3G10450	AT3G10450.4	258923_at	3	3249513	3252582	3249526	3252582	3249526
AT4G12485	AT4G12485.1		4	7406916	7406947	7406916	7406947	7406916
AT4G34800	AT4G34800.1		4	16596640	16597368	16596640	16597368	16596640
AT4G28340	AT4G28340.1		4	14024534	14025655	14024534	14025655	14025655
AT1G63430	AT1G63430.1	261552_at	1	23522449	23526832	23522449	23526770	23522449
AT1G63430	AT1G63430.2	261552_at	1	23522449	23526832	23522497	23526832	23522497
AT1G63430	AT1G63430.3	261552_at	1	23522449	23526832	23522495	23526770	23522495
AT3G14510	AT3G14510.1	257274_at	3	4867144	4868640	4867144	4868640	4868640
AT1G80720	AT1G80720.2	261898_at	1	30336097	30337716	30336097	30337716	30336097
AT1G80720	AT1G80720.1	261898_at	1	30336097	30337716	30336135	30337690	30336135
AT1G69770	AT1G69770.1	260417_at	1	26248118	26253687	26248118	26253687	26253687
AT1G08460	AT1G08460.1	261720_at	1	2672198	2674721	2672198	2674721	2672198
AT1G08460	AT1G08460.2	261720_at	1	2672198	2674721	2672198	2674721	2672198
AT1G78710	AT1G78710.1	264297_at	1	29601253	29604610	29602692	29604610	29602692
AT1G78710	AT1G78710.2	264297_at	1	29601253	29604610	29601253	29604557	29601253
AT4G03820	AT4G03820.2	255348_at	4	1771833	1774532	1771833	1774482	1774482
AT4G03820	AT4G03820.1	255348_at	4	1771833	1774532	1771844	1774500	1774500
AT4G03820	AT4G03820.3	255348_at	4	1771833	1774532	1771843	1774532	1774532
AT4G03820	AT4G03820.4	255348_at	4	1771833	1774532	1771844	1774532	1774532
AT3G28930	AT3G28930.3	258002_at	3	10959641	10961461	10959683	10961461	10961461
AT3G28930	AT3G28930.2	258002_at	3	10959641	10961461	10959641	10960960	10960960
AT3G28930	AT3G28930.1	258002_at	3	10959641	10961461	10959671	10960999	10960999
AT3G52950	AT3G52950.2	252016_at	3	19634331	19636845	19634410	19636787	19634410
AT3G52950	AT3G52950.1	252016_at	3	19634331	19636845	19634331	19636845	19634331
AT2G26330	AT2G26330.1	267376_at	2	11208080	11214662	11208080	11214662	11214662
AT1G08610	AT1G08610.1	264806_at	1	2733596	2735819	2733596	2735819	2735819
AT3G57620	AT3G57620.1	251595_at	3	21337533	21339301	21337533	21339301	21337533
AT5G08070	AT5G08070.1	250566_at	5	2584358	2586035	2584358	2586035	2584358
AT5G08070	AT5G08070.2	250566_at	5	2584358	2586035	2584885	2585613	2584885
AT1G17540	AT1G17540.1	260737_at	1	6029138	6032860	6029138	6032860	6032860
AT2G39280	AT2G39280.1	266987_at	2	16401526	16406886	16401587	16406886	16406886
AT2G39280	AT2G39280.2	266987_at	2	16401526	16406886	16401526	16406854	16406854
AT1G27380	AT1G27380.3	264495_at	1	9508680	9510269	9508680	9510269	9510269
AT1G27380	AT1G27380.4	264495_at	1	9508680	9510269	9508680	9510269	9510269
AT1G27380	AT1G27380.2	264495_at	1	9508680	9510269	9508745	9510066	9510066
AT1G27380	AT1G27380.1	264495_at	1	9508680	9510269	9508684	9510263	9510263
AT1G58643	AT1G58643.2		1	21766847	21769657	21766847	21769657	21766847
AT1G58643	AT1G58643.1		1	21766847	21769657	21767342	21769564	21767342
AT5G08450	AT5G08450.2	246059_at	5	2727613	2732925	2727613	2732925	2732925
AT5G08450	AT5G08450.1	246059_at	5	2727613	2732925	2727613	2732925	2732925
AT5G08450	AT5G08450.3	246059_at	5	2727613	2732925	2727821	2732887	2732887
AT5G14030	AT5G14030.3	250209_at	5	4526766	4529614	4526784	4528994	4526784
AT5G14030	AT5G14030.4	250209_at	5	4526766	4529614	4526784	4529614	4526784
AT5G14030	AT5G14030.1	250209_at	5	4526766	4529614	4526766	4529168	4526766
AT5G14030	AT5G14030.5	250209_at	5	4526766	4529614	4526779	4529168	4526779
AT5G14030	AT5G14030.2	250209_at	5	4526766	4529614	4526784	4529614	4526784
AT1G48953	AT1G48953.1		1	18110814	18111463	18110814	18111463	18111463
AT5G66080	AT5G66080.1	247126_at	5	26423244	26425448	26423244	26425448	26425448
AT5G66080	AT5G66080.2	247126_at	5	26423244	26425448	26423419	26424653	26424653
AT2G47730	AT2G47730.1	266502_at	2	19556326	19559485	19556326	19559468	19556326
AT2G47730	AT2G47730.1	266461_at	2	19556326	19559485	19556326	19559468	19556326
AT2G47730	AT2G47730.2	266461_at	2	19556326	19559485	19557476	19559485	19557476
AT2G02310	AT2G02310.1	266232_at	2	608586	610283	608586	610283	610283
AT4G11020	AT4G11020.1	254949_at	4	6734689	6736075	6734689	6736075	6736075
AT3G50670	AT3G50670.2	252182_at	3	18826160	18829684	18826329	18829576	18829576
AT3G50670	AT3G50670.1	252182_at	3	18826160	18829684	18826160	18829684	18829684
AT1G51440	AT1G51440.1	260491_at	1	19070798	19072753	19070798	19072753	19070798
AT2G07719	AT2G07719.1	265235_s_at	2	3432137	3433656	3432137	3433656	3433656
AT1G18871	AT1G18871.1		1	6519309	6519485	6519309	6519485	6519485
AT1G25210	AT1G25210.2		1	8833245	8835235	8833245	8835235	8833245
AT1G25210	AT1G25210.1		1	8833245	8835235	8833245	8835112	8833245
AT1G21610	AT1G21610.6	262487_at	1	7573830	7578963	7573830	7578956	7573830
AT1G21610	AT1G21610.1	262487_at	1	7573830	7578963	7573905	7578963	7573905
AT1G21610	AT1G21610.4	262487_at	1	7573830	7578963	7573830	7578956	7573830
AT1G21610	AT1G21610.5	262487_at	1	7573830	7578963	7573830	7578957	7573830
AT1G21610	AT1G21610.3	262487_at	1	7573830	7578963	7573944	7578956	7573944
AT1G21610	AT1G21610.2	262487_at	1	7573830	7578963	7573830	7578957	7573830
AT5G05340	AT5G05340.1	250798_at	5	1578869	1580875	1578869	1580875	1580875
AT5G45440	AT5G45440.1	248943_s_at	5	18412059	18413617	18412059	18413617	18413617
AT4G05110	AT4G05110.1	255261_s_at	4	2624867	2629058	2626380	2629058	2629058
AT4G05110	AT4G05110.3	255261_s_at	4	2624867	2629058	2626380	2629058	2629058
AT4G05110	AT4G05110.2	255261_s_at	4	2624867	2629058	2624867	2629058	2629058
AT5G25380	AT5G25380.4	246938_at	5	8814517	8817887	8815230	8817566	8815230
AT5G25380	AT5G25380.1	246938_at	5	8814517	8817887	8814517	8817887	8814517
AT5G25380	AT5G25380.2	246938_at	5	8814517	8817887	8814517	8817887	8814517
AT5G25380	AT5G25380.3	246938_at	5	8814517	8817887	8815230	8817815	8815230
AT3G44080	AT3G44080.1	252664_at	3	15835632	15837126	15835632	15837126	15837126
AT1G79710	AT1G79710.3	261344_at	1	29994962	29997201	29994962	29996922	29994962
AT1G79710	AT1G79710.1	261344_at	1	29994962	29997201	29994962	29997173	29994962
AT1G79710	AT1G79710.2	261344_at	1	29994962	29997201	29994962	29997201	29994962
AT5G56920	AT5G56920.1	247932_at	5	23024896	23025915	23024896	23025915	23024896
AT5G38000	AT5G38000.3	249600_s_at	5	15141650	15143542	15141700	15143542	15141700
AT5G38000	AT5G38000.2	249600_s_at	5	15141650	15143542	15141691	15143529	15141691
AT5G38000	AT5G38000.1	249600_s_at	5	15141650	15143542	15141650	15143535	15141650
AT5G15050	AT5G15050.1	246549_at	5	4871531	4873683	4871531	4873683	4873683
AT3G50370	AT3G50370.1	252207_at	3	18675998	18684377	18676059	18684346	18684346
AT3G50370	AT3G50370.2	252207_at	3	18675998	18684377	18675998	18684377	18684377
AT1G80840	AT1G80840.1	261892_at	1	30383561	30385499	30383561	30385499	30383561
AT5G53670	AT5G53670.1	248214_at	5	21796997	21797731	21796997	21797731	21796997
ATMG00440	ATMG00440.1	266013_s_at	Mt	116296	116754	116296	116754	116296
AT2G23160	AT2G23160.1	245077_at	2	9862470	9863744	9862470	9863744	9862470
AT4G29940	AT4G29940.2	253648_at	4	14648138	14653489	14648138	14653489	14653489
AT4G29940	AT4G29940.1	253648_at	4	14648138	14653489	14648139	14653465	14653465
AT4G23640	AT4G23640.1	254214_at	4	12320152	12324604	12320152	12324604	12324604
AT3G09550	AT3G09550.2	258720_at	3	2931101	2934365	2931102	2934354	2931102
AT3G09550	AT3G09550.3	258720_at	3	2931101	2934365	2931462	2934365	2931462
AT3G09550	AT3G09550.1	258720_at	3	2931101	2934365	2931101	2934365	2931101
AT3G07568	AT3G07568.1		3	2416243	2417822	2416243	2417822	2417822
AT5G44630	AT5G44630.1	249005_at	5	18002996	18005849	18002996	18005849	18002996
AT2G40900	AT2G40900.1	245090_at	2	17063098	17065813	17063098	17065813	17065813
AT2G39140	AT2G39140.1	267018_at	2	16330129	16333405	16330129	16333405	16330129
AT2G39140	AT2G39140.1	267017_at	2	16330129	16333405	16330129	16333405	16330129
AT2G39140	AT2G39140.2	267018_at	2	16330129	16333405	16330183	16332962	16330183
AT5G05950	AT5G05950.1	250707_at	5	1788738	1789992	1788738	1789992	1788738
AT3G48670	AT3G48670.3	255566_s_at	3	18030669	18034065	18030669	18034065	18030669
AT3G48670	AT3G48670.1	255566_s_at	3	18030669	18034065	18030753	18034065	18030753
AT3G48670	AT3G48670.2	255566_s_at	3	18030669	18034065	18030868	18034065	18030868
AT5G63810	AT5G63810.1	247348_at	5	25537074	25541529	25537074	25541529	25537074
AT5G02340	AT5G02340.1	251043_s_at	5	492255	494150	492255	494150	494150
AT4G32470	AT4G32470.1	253436_at	4	15669219	15671249	15669219	15671249	15671249
AT4G32470	AT4G32470.2	253436_at	4	15669219	15671249	15669219	15671194	15671194
AT3G11270	AT3G11270.1	256249_at	3	3528801	3531724	3528822	3531724	3528822
AT3G11270	AT3G11270.2	256249_at	3	3528801	3531724	3528801	3531565	3528801
AT2G46440	AT2G46440.2	263776_s_at	2	19061688	19064937	19061688	19064937	19061688
AT2G46440	AT2G46440.1	263776_s_at	2	19061688	19064937	19061688	19064937	19061688
AT2G17630	AT2G17630.1	263047_at	2	7666548	7668065	7666548	7668065	7666548
AT2G21105	AT2G21105.1		2	9048192	9048203	9048192	9048203	9048192
AT5G24100	AT5G24100.1	249768_at	5	8148544	8151385	8148544	8151385	8148544
AT4G29330	AT4G29330.1	253712_at	4	14444553	14447237	14444553	14447237	14444553
AT4G29330	AT4G29330.2	253712_at	4	14444553	14447237	14444661	14447122	14444661
AT2G15470	AT2G15470.1	265490_s_at	2	6754330	6756051	6754330	6756051	6754330
AT2G47790	AT2G47790.1	266466_at	2	19570964	19573027	19570964	19573027	19573027
AT1G71300	AT1G71300.1	259939_s_at	1	26874064	26878319	26874064	26878319	26874064
AT1G71300	AT1G71300.2	259939_s_at	1	26874064	26878319	26874064	26878319	26874064
AT5G48545	AT5G48545.1		5	19675452	19678194	19675452	19678194	19675452
AT5G48545	AT5G48545.2		5	19675452	19678194	19675452	19678194	19675452
AT5G48545	AT5G48545.3		5	19675452	19678194	19675452	19678194	19675452
AT1G49490	AT1G49490.1	262393_at	1	18317259	18320210	18317422	18320106	18320106
AT1G49490	AT1G49490.2	262393_at	1	18317259	18320210	18317259	18320210	18320210
AT1G23645	AT1G23645.2		1	8369097	8370340	8369745	8370340	8370340
AT1G23645	AT1G23645.1	265166_at	1	8369097	8370340	8369097	8370280	8370280
AT3G08530	AT3G08530.1	256437_s_at	3	2586804	2595654	2586804	2595654	2595654
AT1G09795	AT1G09795.1	264673_at	1	3173534	3176910	3173534	3176910	3173534
AT2G19190	AT2G19190.1	267436_at	2	8326049	8329944	8326049	8329944	8329944
AT5G56950	AT5G56950.1	247955_at	5	23032449	23035693	23032449	23035693	23032449
AT3G22380	AT3G22380.3	258444_at	3	7912905	7919707	7912905	7919620	7912905
AT3G22380	AT3G22380.2	258444_at	3	7912905	7919707	7912905	7919510	7912905
AT3G22380	AT3G22380.1	258444_at	3	7912905	7919707	7912905	7919707	7912905
AT2G41835	AT2G41835.1		2	17457699	17459691	17457699	17459691	17459691
AT4G23590	AT4G23590.1	254213_at	4	12307126	12309664	12307126	12309664	12307126
AT3G05140	AT3G05140.1	259350_at	3	1435617	1438539	1435617	1438341	1438341
AT3G05140	AT3G05140.2	259350_at	3	1435617	1438539	1435684	1438539	1438539
AT1G48690	AT1G48690.1	256137_at	1	18008813	18010086	18008813	18010086	18010086
AT4G35620	AT4G35620.1	253148_at	4	16901596	16904001	16901596	16904001	16901596
AT4G35620	AT4G35620.2	253148_at	4	16901596	16904001	16901596	16904001	16901596
AT3G29750	AT3G29750.1	257283_at	3	11579125	11580600	11579125	11580600	11580600
AT1G49570	AT1G49570.1	261606_at	1	18346958	18349049	18346958	18349049	18346958
AT3G54500	AT3G54500.5	251869_at	3	20175370	20179070	20175792	20179070	20179070
AT3G54500	AT3G54500.3	251869_at	3	20175370	20179070	20175792	20179027	20179027
AT3G54500	AT3G54500.1	251869_at	3	20175370	20179070	20175402	20178982	20178982
AT3G54500	AT3G54500.4	251869_at	3	20175370	20179070	20175370	20179027	20179027
AT3G54500	AT3G54500.7	251869_at	3	20175370	20179070	20175792	20179070	20179070
AT3G54500	AT3G54500.8	251869_at	3	20175370	20179070	20175792	20179027	20179027
AT3G54500	AT3G54500.2	251869_at	3	20175370	20179070	20175792	20179065	20179065
AT3G54500	AT3G54500.6	251869_at	3	20175370	20179070	20175792	20179070	20179070
AT2G45130	AT2G45130.1	266132_at	2	18606410	18607853	18606410	18607853	18606410
AT1G68470	AT1G68470.1	260262_at	1	25676361	25678468	25676361	25678468	25678468
AT5G58400	AT5G58400.1	247857_at	5	23605189	23607045	23605189	23607045	23607045
AT2G39110	AT2G39110.2	266196_at	2	16319447	16321685	16319447	16321685	16319447
AT2G39110	AT2G39110.1	266196_at	2	16319447	16321685	16319447	16321685	16319447
AT5G39510	AT5G39510.1	249453_at	5	15821293	15823840	15821293	15823840	15821293
AT4G32660	AT4G32660.3	253395_at	4	15756018	15759314	15756165	15759314	15756165
AT4G32660	AT4G32660.2	253395_at	4	15756018	15759314	15756128	15759313	15756128
AT4G32660	AT4G32660.1	253395_at	4	15756018	15759314	15756018	15759314	15756018
AT4G32660	AT4G32660.4	253395_at	4	15756018	15759314	15756018	15759107	15756018
AT1G75580	AT1G75580.1	257460_at	1	28377377	28378310	28377377	28378310	28377377
AT5G23090	AT5G23090.1	249878_at	5	7749030	7750612	7749030	7750612	7749030
AT5G23090	AT5G23090.2	249878_at	5	7749030	7750612	7749030	7750612	7749030
AT5G23090	AT5G23090.4	249878_at	5	7749030	7750612	7749070	7750538	7749070
AT5G23090	AT5G23090.3	249878_at	5	7749030	7750612	7749157	7750388	7749157
AT5G23090	AT5G23090.5	249878_at	5	7749030	7750612	7749090	7750570	7749090
AT5G45920	AT5G45920.3	248919_at	5	18622647	18625697	18622756	18625697	18622756
AT5G45920	AT5G45920.4	248919_at	5	18622647	18625697	18622756	18625697	18622756
AT5G45920	AT5G45920.1	248919_at	5	18622647	18625697	18622647	18625014	18622647
AT5G45920	AT5G45920.2	248919_at	5	18622647	18625697	18622647	18625014	18622647
AT3G52760	AT3G52760.1	252002_at	3	19553679	19554858	19553679	19554858	19554858
AT5G52750	AT5G52750.1	248327_at	5	21383979	21385015	21384017	21385015	21384017
AT5G52750	AT5G52750.2	248327_at	5	21383979	21385015	21383979	21384952	21383979
AT5G18830	AT5G18830.2	249960_at	5	6275895	6280681	6276022	6280681	6276022
AT5G18830	AT5G18830.1	249960_at	5	6275895	6280681	6275895	6280681	6275895
AT5G18830	AT5G18830.3	249960_at	5	6275895	6280681	6275990	6280567	6275990
AT3G27460	AT3G27460.4		3	10159221	10162323	10159293	10162259	10162259
AT3G27460	AT3G27460.3		3	10159221	10162323	10159221	10162323	10162323
AT3G27460	AT3G27460.5		3	10159221	10162323	10159796	10162278	10162278
AT3G27460	AT3G27460.2		3	10159221	10162323	10159293	10162278	10162278
AT3G27460	AT3G27460.1		3	10159221	10162323	10159266	10162259	10162259
AT2G38910	AT2G38910.1	266199_at	2	16244906	16247855	16244906	16247855	16247855
AT3G62780	AT3G62780.1	251232_at	3	23221719	23222995	23221719	23222995	23222995
AT3G28210	AT3G28210.1	256576_at	3	10520443	10521796	10520443	10521546	10520443
AT3G28210	AT3G28210.2	256576_at	3	10520443	10521796	10520502	10521796	10520502
AT3G47675	AT3G47675.1		3	17576004	17576867	17576004	17576867	17576867
AT2G44360	AT2G44360.1	267383_at	2	18320732	18321696	18320732	18321696	18321696
AT5G50720	AT5G50720.1	248466_at	5	20633193	20634618	20633193	20634618	20634618
AT2G36060	AT2G36060.2	263949_at	2	15142653	15144221	15142677	15144182	15144182
AT2G36060	AT2G36060.1	263949_at	2	15142653	15144221	15142653	15144221	15144221
AT2G36060	AT2G36060.3	263949_at	2	15142653	15144221	15142677	15144182	15144182
AT1G26400	AT1G26400.1	261007_at	1	9133291	9134874	9133291	9134874	9134874
AT4G19470	AT4G19470.1	254582_at	4	10612993	10614339	10612993	10614339	10614339
AT4G04360	AT4G04360.1		4	2133139	2133935	2133139	2133935	2133935
