Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner
AT1G58180.1	256	23.52	25.28
AT1G58180.4	290	23.86	25.84
AT1G58180.6	239	24.17	26.24
AT1G58180.3	239	24.17	26.24
AT1G58180.2	290	23.86	25.84
AT1G58180.7	239	24.17	26.24
AT1G58180.5	279	23.55	25.65
AT4G21050.1	210	23.13	25.02
AT2G24580.1	416	23.93	26.13
AT3G13550.1	182	24.37	26.74
AT3G13550.2	170	24.15	26.69
AT1G01380.2	60	24.28	26.01
AT1G01380.3	64	23.07	24.41
AT1G01380.1	83	24.15	24.96
AT3G27140.1	245	22.26	24.47
AT1G16690.1	439	23.75	25.45
AT2G31200.1	146	23.6	26.01
AT3G56140.3	745	22.56	24.75
AT3G56140.2	526	22.77	25.1
AT3G56140.1	745	22.56	24.75
AT1G72010.1	375	20.84	22.29
AT3G21550.1	184	24.82	28.36
AT2G29460.1	224	25.54	27.96
AT3G20220.1	118	23.93	25.25
AT1G08120.1	87	23.85	26.56
AT2G35790.1	238	24.22	26.78
AT1G26850.1	616	24.3	26.39
AT1G26850.2	616	24.3	26.39
AT1G26850.3	506	23.97	25.94
AT3G59430.7	451	21.09	22.72
AT3G59430.8	451	21.09	22.72
AT3G59430.5	345	21.01	22.46
AT3G59430.2	451	21.09	22.72
AT3G59430.4	345	21.01	22.46
AT3G59430.3	345	21.01	22.46
AT3G59430.6	451	21.09	22.72
AT3G59430.1	451	21.09	22.72
AT5G02650.1	226	23.11	25.22
AT4G11300.1	371	22.03	23.57
AT3G18165.1	253	23.26	24.67
AT3G32040.1	360	22.12	24.61
AT3G14830.4	476	23.67	26
AT3G14830.1	476	23.67	26
AT3G14830.3	476	23.67	26
AT3G14830.2	476	23.67	26
AT5G36170.3	391	21.97	24.17
AT5G36170.1	456	22.68	24.96
AT5G36170.2	455	22.68	24.95
AT5G36170.4	390	21.97	24.16
AT5G06600.1	1116	24.72	26.78
AT5G06600.2	1115	24.72	26.8
AT5G06600.3	985	24.71	26.85
AT1G18070.2	532	22.76	24.79
AT1G18070.1	532	22.76	24.79
AT1G18070.3	543	22.82	24.89
AT2G40711.2	105	26.65	28.67
AT2G40711.1	105	26.65	28.67
AT5G63900.1	557	23.24	25.2
AT1G56290.1	692	22.66	24.09
AT4G25707.2	40	23.98	26.27
AT4G25707.1	40	23.98	26.27
AT3G51210.1	67	24.01	26.63
AT4G29300.1	77	23.57	26.44
AT3G24830.1	206	24.45	26.53
AT5G02995.1	313	25.75	28.18
AT1G26920.1	173	21.15	23.37
AT3G49610.1	334	23.75	25.91
AT2G03270.1	639	22.32	24.84
AT3G07830.1	397	22.84	25.38
AT1G12370.1	490	24.88	27.19
AT1G12370.3	466	24.82	27.12
AT1G12370.2	496	24.89	27.21
AT2G29340.4	202	22.53	25.34
AT2G29340.3	202	22.53	25.34
AT2G29340.2	262	22.48	25.33
AT2G29340.1	307	22.54	25.36
AT5G03500.1	168	23.27	24.83
AT5G03500.7	168	23.27	24.83
AT5G03500.5	168	23.27	24.83
AT5G03500.2	168	23.27	24.83
AT5G03500.4	168	23.27	24.83
AT5G03500.3	168	23.27	24.83
AT5G03500.6	178	23.51	25.07
AT1G25211.1	433	24.15	26.34
AT5G17600.1	362	22.14	24.3
AT4G35650.1	368	22.47	24.8
AT2G32400.1	921	24.45	27.17
AT4G17560.1	225	23.45	25.15
AT1G10350.1	349	22.54	24.68
AT1G24160.2	540	21.35	23.27
AT1G24160.1	540	21.35	23.27
AT5G45800.2	490	24.2	27.16
AT5G45800.1	666	23.75	26.38
AT3G04590.1	309	20.75	21.93
AT3G04590.2	411	20.94	21.77
AT5G59560.2	275	23.64	25.65
AT5G59560.1	275	23.64	25.65
AT2G37030.1	124	25.17	27.65
AT4G31351.1	65	25.89	28.56
AT2G35795.1	112	23.08	25.28
AT3G06380.2	288	23.43	25.87
AT3G06380.1	380	23.33	25.51
AT1G15580.1	163	23.56	26.16
AT2G07835.1	128	23.17	25.24
AT1G08280.1	398	24.97	27.2
AT4G20030.1	152	24.45	26.89
AT1G59560.4	268	23.91	26.47
AT1G59560.1	338	23.61	25.95
AT1G59560.2	295	23.64	26.22
AT1G59560.3	305	23.42	25.97
AT1G20687.1	78	25.32	27.59
AT5G16720.1	675	22.01	23.97
AT3G12930.1	238	23.27	26.3
AT2G32080.1	296	22.4	24.4
AT2G32080.2	295	22.39	24.38
AT2G19600.1	592	23.69	27.21
AT1G74890.1	206	21.15	23.78
AT2G36950.1	386	21.2	23.42
AT1G80000.3	605	20.78	21.94
AT1G80000.4	599	20.74	21.87
AT1G80000.2	605	20.78	21.94
AT1G80000.1	605	20.78	21.94
AT4G39670.1	229	23.69	25.9
AT5G41020.1	588	23.15	25.15
AT1G71070.1	395	25.01	27.75
AT3G28860.1	1252	23.3	26.17
AT5G09310.1	146	25.37	28.13
AT2G24000.1	464	24.92	27.37
AT2G24000.2	401	24.9	27.33
AT2G25410.1	377	23.83	26.25
AT3G45220.1	393	24.26	27.36
AT1G62262.1	365	26.49	29.97
AT3G14700.2	204	22.71	24.12
AT3G14700.1	204	22.71	24.12
AT1G06820.3	586	23.9	26.69
AT1G06820.1	595	23.82	26.69
AT1G06820.2	521	23.9	26.75
AT1G06820.4	476	24.13	26.84
AT5G19920.1	656	22.67	24.03
AT1G56590.1	415	23.91	26.46
AT2G25500.1	98	22.59	25.38
ATMG00050.1	131	24.66	27.25
AT1G03260.1	274	24.35	27.99
ATCG00380.1	201	23.88	25.96
AT1G58100.1	401	20.44	21.87
AT1G58100.2	377	20.37	21.82
AT1G64195.1	72	23.69	26.34
AT1G46912.1	312	26.62	29.84
AT1G46912.2	220	24.91	27.72
AT5G50270.1	408	24.52	27.36
AT5G50270.2	307	24.52	27.66
AT2G35130.1	591	24.09	26.82
AT2G35130.3	588	24.07	26.79
AT2G35130.2	613	24.44	27.22
AT3G19895.1	554	21.8	23.98
AT5G55190.1	221	24.35	26.68
AT4G10930.2	1178	21.57	23.54
AT4G10930.1	1183	21.54	23.53
AT1G24909.1	222	23.64	25.85
AT4G37980.1	357	22.93	25.78
AT4G37980.2	298	23.12	26.03
AT1G27440.1	412	25.21	27.36
AT3G03680.1	1017	23.54	25.57
AT1G05490.1	1410	22.36	24.24
AT1G69030.1	317	21.21	23.48
AT3G28216.1	48	26.93	29.42
AT5G18340.1	456	22.59	25.32
AT5G02250.1	803	23.28	25.35
AT5G60790.1	595	23.36	25.57
AT2G42810.4	484	24	26.5
AT2G42810.5	484	24	26.5
AT2G42810.1	484	24	26.5
AT2G42810.3	537	23.98	26.57
AT2G42810.2	538	23.99	26.6
AT5G50443.1	83	24.67	26.02
AT2G39851.1	119	24.27	27.24
AT4G07325.1	139	26.55	29.21
AT3G43710.1	378	25.12	27.79
AT2G32320.2	537	25.7	28.3
AT2G32320.3	532	25.48	28
AT2G32320.1	525	25.48	27.97
AT1G72710.1	465	23.41	25.78
AT4G40080.1	365	23.85	26.52
AT5G06140.1	402	23.79	25.6
AT4G09870.1	337	25.69	28.36
AT3G03070.1	110	23.21	25.06
AT4G03320.1	284	26.55	29.09
AT1G04190.1	328	23.78	26.2
AT5G19400.5	1027	22.8	24.92
AT5G19400.3	1059	22.71	24.82
AT5G19400.4	1027	22.8	24.92
AT5G19400.1	1059	22.71	24.82
AT5G19400.2	1059	22.71	24.82
AT1G61475.1	212	23.14	25.7
AT2G04190.1	411	23.55	26.01
AT1G05615.1	172	23.98	25.86
AT3G44060.1	427	24.68	27.71
AT5G36500.1	118	24.82	27.84
AT3G61880.2	555	23.96	26.3
AT3G61880.1	534	23.9	26.18
AT2G34410.3	527	27.48	30.83
AT2G34410.1	540	27.58	30.98
AT2G34410.2	540	27.58	30.98
AT4G32560.2	306	21.95	23.9
AT4G32560.3	304	21.99	23.97
AT4G32560.1	306	21.95	23.9
AT4G32560.4	281	22.04	24.02
AT2G18200.1	101	25.8	28.63
AT1G32340.1	688	23.52	25.2
AT2G30390.2	522	23.54	25.89
AT2G30390.1	512	23.41	25.73
AT4G19900.2	473	23.38	25.51
AT4G19900.1	644	23.45	25.75
AT5G23070.1	282	23.05	25.39
AT4G07990.3	196	24.45	24.82
AT4G07990.2	216	24.6	25.18
AT4G07990.1	230	24.94	25.55
AT1G52780.1	1059	24.43	27.23
AT5G24640.1	118	23.37	24.64
AT4G39370.2	284	23.57	26.19
AT4G39370.3	505	23.97	26.43
AT4G39370.1	494	23.9	26.27
AT1G15770.1	293	22.22	24.24
AT1G69170.1	405	22.67	24.61
AT2G47710.1	162	23.23	25.8
AT1G32337.1	52	24.82	28.22
AT2G23755.1	150	26.12	29.85
AT5G58310.1	263	24.17	26.6
AT4G39350.1	1084	24.6	26.99
AT1G12870.1	416	25.72	28.2
AT3G49450.1	400	25.38	28.13
AT1G54115.1	644	24.82	28.25
AT5G46410.2	456	23.34	25.88
AT5G46410.1	453	23.39	25.92
AT5G46410.3	453	23.39	25.92
AT3G61113.1	99	23.96	27.31
AT1G66820.1	109	22.72	26.09
AT4G14819.1	104	22.7	24.69
AT3G46120.1	388	24.58	26.6
AT4G03480.1	659	22.95	25.58
AT4G03480.2	656	22.94	25.59
AT1G75250.1	126	25.33	28.23
AT1G75250.2	97	24.23	26.6
AT5G41870.1	449	23.04	25.55
AT5G39230.1	119	24.15	26.78
AT1G56100.1	232	21.49	23.6
AT1G56100.3	141	22.86	25.46
AT1G56100.2	170	23.09	25.79
AT5G46370.1	443	23.52	26.71
AT1G45130.2	653	24.77	27.36
AT1G45130.1	732	24.74	27.37
AT1G13830.1	197	22.09	24.74
AT1G13830.2	211	22.33	24.74
AT3G22600.1	170	20.35	22.81
AT4G23330.3	147	20.27	22.24
AT4G23330.1	270	22.74	24.85
AT4G23330.4	147	20.27	22.24
AT4G23330.2	147	20.27	22.24
AT4G16555.1	174	22.71	25.03
AT5G04730.1	603	25.07	27.89
AT4G04510.2	650	24.05	26.61
AT4G04510.1	648	24.02	26.58
AT1G30010.1	711	24.51	26.75
AT1G02040.1	324	22.69	23.72
AT3G55710.1	464	24.21	26.42
AT5G36670.2	902	22.65	24.61
AT5G36670.5	1183	22.37	24.41
AT5G36670.3	1040	22.54	24.59
AT5G36670.1	1193	22.37	24.4
AT5G36670.4	1183	22.37	24.41
AT5G22490.1	482	24.49	27.27
AT5G22490.2	394	24.82	27.63
AT1G24388.1	137	22.85	25.02
AT5G41763.1	62	22.22	22
AT5G41763.2	62	22.22	22
AT5G41763.3	57	20.89	20.06
AT2G40170.1	92	20.09	20.69
AT3G03830.1	92	24.56	27.22
AT5G40250.1	376	23.15	25.37
AT1G43780.1	479	24.83	27.74
AT1G72370.2	294	22.79	24.43
AT1G72370.1	298	22.67	24.3
AT4G39410.1	304	23.1	24.92
AT1G80480.1	444	23.15	25.09
AT1G23460.2	436	22.18	24.95
AT1G23460.1	460	22.31	25.24
AT3G10920.2	230	23.61	26.18
AT3G10920.1	231	23.61	26.19
AT5G51300.3	804	21.7	22.77
AT5G51300.2	804	21.7	22.77
AT5G51300.1	804	21.7	22.77
AT2G21045.1	169	23.47	25.68
AT5G55130.1	464	22.24	24.65
AT5G55130.2	437	22.37	24.65
AT5G55130.3	360	22.92	25.29
AT2G15420.1	957	21.67	23.39
AT1G56170.2	199	24.07	24.62
AT1G56170.1	199	24.07	24.62
AT3G50330.1	231	23.03	24.19
AT3G12110.1	377	23.42	25.62
AT5G05390.1	565	24.35	26.93
AT2G19410.3	787	23.44	25.38
AT2G19410.1	801	23.57	25.55
AT2G19410.2	822	23.41	25.47
AT1G24475.1	19	31.44	32.58
AT3G51260.1	250	22	24.18
AT3G51260.2	243	22.01	24.16
AT3G45660.3	557	24.89	28.25
AT3G45660.2	578	25.08	28.45
AT3G45660.1	557	24.89	28.25
AT4G37070.4	372	22.98	25.85
AT4G37070.1	383	23.05	25.94
AT4G37070.3	383	23.05	25.94
AT4G37070.2	414	23.01	25.83
AT2G23790.1	336	23.96	26.35
AT1G44110.1	460	23.05	25.52
AT2G16210.1	291	24.26	26.59
AT2G16210.2	217	23.7	25.9
AT2G03320.1	93	22.14	23.74
AT2G03320.2	82	20.57	22.16
AT1G78230.1	681	23.52	25.75
AT1G20640.2	844	22.82	24.7
AT1G20640.3	844	22.82	24.7
AT1G20640.1	844	22.82	24.7
AT1G67410.2	312	24.75	27.34
AT1G67410.1	430	25.3	27.65
AT4G20640.1	256	24.41	27.44
AT2G15345.1	121	24.84	27.74
AT3G10400.1	261	22.03	23.36
AT1G20310.1	240	22.83	24.68
AT1G80040.3	191	21.81	24.03
AT1G80040.1	248	21.63	23.45
AT1G80040.4	175	21.19	22.82
AT1G80040.2	180	21.85	24.06
AT5G10650.2	525	21.16	22.93
AT5G10650.1	525	21.16	22.93
AT5G10650.3	501	21.23	23.16
AT1G19300.1	351	24.16	27.03
AT1G20700.2	149	22.76	23.77
AT1G20700.3	202	22.74	23.98
AT1G20700.1	211	22.82	24.07
AT2G37820.1	290	24.74	26.06
AT5G28960.1	536	24.77	27.11
AT1G02460.1	491	22.98	25.14
AT2G07643.1	103	21.5	22.49
AT3G60880.1	364	23.6	25.82
AT3G60880.2	365	23.61	25.81
AT1G07510.1	813	22.71	24.93
AT5G49450.1	145	21.35	23.15
AT1G62760.1	312	20.32	22.69
AT4G31710.1	896	24.18	27.09
AT4G31710.2	912	24.3	27.2
AT1G20260.1	487	22.98	25.18
AT1G32090.1	806	26.01	28.7
AT3G17460.1	198	22.03	23.9
AT1G71480.1	216	23.5	26.41
AT1G71480.2	152	22.47	25.5
AT1G71480.3	179	23.33	26.32
AT5G23660.1	285	25.38	29.39
AT3G17370.1	212	24.07	27.1
AT5G55290.1	70	25.87	29.28
AT5G55290.3	70	25.87	29.28
AT5G55290.2	70	25.87	29.28
AT4G13170.1	206	24.48	26.4
AT1G70200.1	538	21.76	23.9
AT4G14640.1	151	22.23	24.63
AT4G14640.2	133	22.51	24.91
AT4G14640.3	121	22.78	25.55
AT4G32860.1	199	23.52	25.17
AT3G55560.1	310	20.33	21.45
AT1G20980.1	1035	22.25	24.24
AT5G62165.11	157	23.77	25.72
AT5G62165.5	157	22.47	24.44
AT5G62165.4	196	23.56	25.42
AT5G62165.13	153	24.3	26.15
AT5G62165.2	210	23.62	25.55
AT5G62165.12	157	23.77	25.72
AT5G62165.8	153	24.3	26.15
AT5G62165.7	153	24.3	26.15
AT5G62165.16	143	22.28	24.14
AT5G62165.10	196	23.56	25.42
AT5G62165.9	153	24.3	26.15
AT5G62165.17	157	23.77	25.72
AT5G62165.14	107	24.15	26.02
AT5G62165.6	153	24.3	26.15
AT5G62165.1	210	23.62	25.55
AT5G62165.3	210	23.62	25.55
AT5G62165.15	157	22.47	24.44
AT1G79890.3	729	23.05	25.38
AT1G79890.2	855	23	25.39
AT1G79890.4	633	23.36	25.67
AT1G79890.1	882	23.14	25.46
AT3G24130.1	335	25.13	27.86
AT3G01345.1	466	24.59	27.61
AT5G15740.1	508	25.17	27.48
AT1G28340.1	626	23.41	25.99
AT1G66170.1	704	24.33	26.6
AT4G03470.1	683	23.69	26.56
AT5G03060.1	292	21.99	24.22
AT5G17523.1	261	23.63	26.7
AT1G74380.1	457	24.49	26.81
AT3G19663.1	47	22.2	24.99
AT5G01010.5	479	24.73	27.35
AT5G01010.2	479	24.73	27.35
AT5G01010.4	472	24.67	27.32
AT5G01010.3	429	24.3	26.77
AT5G01010.1	438	24.18	26.56
AT2G44680.2	282	23.59	26.05
AT2G44680.1	283	23.56	26.02
AT2G44680.3	253	22.91	25.39
AT1G03470.4	269	23.78	25.16
AT1G03470.1	269	23.78	25.16
AT1G03470.3	269	23.78	25.16
AT1G03470.2	269	23.78	25.16
AT2G04430.1	302	24.4	26.95
AT2G04430.2	283	24.14	26.6
AT3G20850.1	134	24.96	26.36
AT3G47810.3	190	24.07	26.53
AT3G47810.1	190	24.07	26.53
AT3G47810.2	190	24.07	26.53
AT5G03730.1	821	22.66	24.72
AT5G03730.2	821	22.66	24.72
AT3G06019.1	36	21.2	21.38
AT5G52180.1	458	25.06	28.57
AT3G55620.1	245	21.88	24.5
AT2G27229.1	124	26.38	28.87
AT1G34050.1	573	24.42	27.33
AT4G10595.1	91	25.21	26.82
AT2G07815.1	279	24.04	25.92
AT3G10660.1	646	22.77	24.54
AT3G10660.2	646	22.77	24.54
AT1G63680.2	772	22.15	24.18
AT1G63680.3	772	22.15	24.18
AT1G63680.1	772	22.15	24.18
AT1G63450.1	664	24.71	27.11
AT3G20710.1	362	25.95	29.16
AT5G37900.1	241	24.26	26.49
AT1G74740.1	541	23.51	25.6
AT5G03820.1	357	23.16	26.48
AT5G03820.2	385	23.81	27.25
AT5G54850.1	202	21.28	22.96
AT5G62140.1	241	22.89	25.84
AT2G01530.1	151	25.27	27.21
AT5G46000.1	396	24.16	26.83
AT1G13760.1	65	26.86	29.18
AT3G21720.1	576	23.47	25.48
AT1G42560.1	460	26.77	29.44
AT1G42560.2	381	26.41	29.07
AT3G58890.1	293	25.05	28.38
AT4G13250.2	494	23.36	25.95
AT4G13250.1	496	23.32	25.92
AT5G45160.1	834	23.18	25.48
AT1G13143.1	100	24.84	28.14
AT2G28800.2	348	23.85	27.02
AT2G28800.3	342	23.87	26.91
AT2G28800.4	432	22.7	25.19
AT2G28800.1	462	22.75	25.29
AT4G37130.1	513	21.73	22.88
AT3G60750.2	740	22.72	24.98
AT3G60750.1	741	22.71	24.96
AT2G15695.1	420	23.64	25.92
AT4G30810.1	479	23.87	26.58
AT5G64610.1	445	24.68	27.06
AT2G21330.2	311	22.28	24.75
AT2G21330.3	389	22.23	24.66
AT2G21330.1	399	22.28	24.73
AT5G08340.2	351	22.65	24.33
AT5G08340.1	367	22.89	24.67
AT5G51940.1	144	22.22	23.24
AT2G25510.2	93	24.72	25.96
AT2G25510.1	103	26.73	30.51
AT2G30240.1	831	24.27	27.28
AT5G66990.1	277	24.45	26.81
AT3G03610.4	335	24.81	26.85
AT3G03610.2	323	24.56	26.45
AT3G03610.3	323	24.56	26.45
AT3G03610.1	323	24.56	26.45
AT4G29650.1	251	22.32	24.56
AT3G09410.3	396	24.27	26.81
AT3G09410.1	427	24.45	26.99
AT1G51355.1	116	21.85	23.07
AT2G21880.1	212	23.44	26.08
AT2G21880.3	187	23.69	26.07
AT2G21880.4	187	23.69	26.07
AT2G21880.2	204	23.41	26.13
AT1G29179.1	238	21.61	24.45
AT3G18080.1	512	25.87	28.72
AT3G54250.2	307	23.29	25.51
AT3G54250.1	419	22.84	25.12
AT3G10260.2	247	25.44	28.63
AT3G10260.3	267	25.72	28.96
AT3G10260.1	247	25.44	28.63
AT3G01340.2	302	23.67	26
AT3G01340.1	302	23.67	26
AT1G72910.1	380	23.91	26.59
AT4G13300.1	554	25.08	27.95
AT5G43630.1	831	21.37	23.38
AT5G43630.3	831	21.37	23.38
AT5G43630.4	831	21.37	23.38
AT5G43630.2	831	21.37	23.38
AT4G25770.2	422	23.36	25.51
AT4G25770.1	418	23.59	25.75
AT2G30670.1	262	22.59	25.5
AT3G13226.1	382	23.39	25.56
AT5G49215.2	447	23.14	25.9
AT5G49215.1	449	23.12	25.88
AT1G61050.2	436	25.09	27.93
AT1G61050.1	435	25.07	27.91
AT4G10180.1	543	24.68	27.14
AT4G26520.4	355	22.83	25.57
AT4G26520.2	355	22.83	25.57
AT4G26520.3	358	22.71	25.45
AT4G26520.1	358	22.86	25.59
AT3G60770.1	151	24.46	26.7
AT2G29020.1	133	25.41	28.96
AT1G18400.2	245	22.44	24.44
AT1G18400.1	260	22.36	24.2
AT5G17890.1	1613	24.22	26.44
AT5G39550.1	617	22.62	24.14
AT2G04280.1	568	24.23	26.91
AT2G35990.1	213	23.14	25.55
AT2G35990.2	161	23.27	25.71
AT2G35990.3	161	23.27	25.71
AT2G42310.1	114	23.24	24.82
AT1G16770.3	212	23.09	24.12
AT1G16770.1	324	22.46	23.55
AT1G16770.2	276	22.13	23.23
AT4G30260.2	355	24.41	27.3
AT4G30260.1	280	23.84	26.82
AT4G30260.3	280	23.84	26.82
AT2G02480.1	1218	22.1	24.28
AT2G02480.2	1218	22.1	24.28
AT2G39880.1	367	22.5	24.14
AT4G19070.1	171	24.66	27.64
AT4G19070.2	168	24.59	27.52
AT3G02940.3	321	23.58	25.25
AT3G02940.2	310	23.46	25.25
AT3G02940.1	321	23.58	25.25
AT5G08380.2	318	24.31	26.89
AT5G08380.1	410	24.18	26.68
AT3G22940.1	412	25.21	27.82
AT4G29658.1	127	25.52	29.31
AT4G29658.2	190	24.39	27.8
AT2G44830.1	765	22.94	24.93
AT2G44830.3	765	22.94	24.93
AT2G44830.2	765	22.94	24.93
AT1G64860.2	498	22.8	25.03
AT1G64860.1	502	23.13	25.47
AT1G20405.1	109	26.11	29.86
AT1G11270.2	312	24.45	26.86
AT1G11270.3	223	24.51	27.09
AT1G11270.1	312	24.45	26.86
AT3G15470.1	883	21.98	23.98
AT5G28370.1	727	23.93	26.65
AT4G11910.1	271	24.97	27.08
AT1G26330.2	1194	22.5	24.66
AT1G26330.1	1189	22.53	24.67
AT3G48240.1	180	23.2	25.39
AT1G15900.1	113	24.51	27.22
AT5G48050.1	369	24.59	26.8
AT3G05327.1	212	24.24	26.46
AT3G06810.1	824	23.59	25.64
AT1G70480.1	320	23.68	25.5
AT1G70480.2	338	23.81	25.72
AT4G08760.1	521	23.53	25.58
AT1G65390.1	411	25.81	28.59
AT1G65390.3	288	25.53	28.29
AT1G65390.2	254	25.26	28.18
AT1G59610.1	920	21.27	23.21
AT1G54050.2	155	22.42	24.45
AT1G54050.1	155	22.42	24.45
AT1G35260.1	152	25.43	27.75
AT4G08406.1	46	26.12	30
AT4G18335.1	164	24.75	26.7
AT5G54870.1	531	24.81	27.33
AT5G54870.2	425	25.39	27.82
AT3G50320.1	155	21.85	23.01
AT1G72540.1	450	23.96	26.58
AT4G18215.1	249	23.55	25.07
AT3G32420.1	107	24.24	27.43
AT5G50230.1	509	22.35	24.59
AT1G63180.2	304	23.25	25.89
AT1G63180.1	351	23.58	26.09
AT1G52800.1	314	24.37	26.84
AT1G17160.2	355	21.36	23.53
AT1G17160.1	379	21.47	23.8
AT5G55480.1	766	23.26	26.25
AT3G15960.1	490	21.5	23.61
AT5G51970.2	364	22.71	24.88
AT5G51970.1	364	22.71	24.88
AT5G16260.1	519	22.29	24.26
AT5G67610.2	498	24.33	27.35
AT5G67610.1	486	24.21	27.19
AT5G43100.1	631	23.53	25.95
AT5G43100.2	478	23.28	25.74
AT3G16270.3	690	21.59	23.87
AT3G16270.1	690	21.59	23.87
AT3G16270.2	690	21.59	23.87
AT3G23165.1	77	25.73	28.93
AT4G13160.1	282	23.4	25.08
AT1G68070.1	343	23.98	26.47
AT1G24230.1	245	23.32	25.86
AT5G05310.6	393	24.76	28.19
AT5G05310.9	387	23.56	26.71
AT5G05310.7	511	24.19	27.47
AT5G05310.4	360	23.46	26.64
AT5G05310.5	469	24.02	27.4
AT5G05310.1	469	24.07	27.45
AT5G05310.8	457	24.35	27.68
AT5G05310.2	496	24.07	27.41
AT5G05310.3	511	24.23	27.51
AT1G58055.1	79	24	27.35
AT5G42965.1	129	25.13	27.52
AT3G52200.2	713	22.41	24.89
AT3G52200.1	637	21.8	24.13
AT3G11350.1	359	23.97	26.22
AT5G02560.2	177	22.04	24.68
AT5G02560.1	153	21.8	24.41
AT1G31810.1	1230	22.71	24.01
AT1G31810.2	1230	22.71	24.01
AT4G32810.1	570	24.15	26.14
AT4G32810.2	596	24.22	26.22
AT2G28670.1	436	18.92	22
AT2G28670.2	226	21.11	24.03
AT1G67800.6	433	22.37	24.25
AT1G67800.3	433	22.37	24.25
AT1G67800.1	433	22.37	24.25
AT1G67800.4	433	22.37	24.25
AT1G67800.5	407	22.83	24.84
AT1G67800.2	453	22.9	24.91
AT5G51750.1	780	23.1	25.4
AT1G60600.1	287	24.26	28.09
AT1G60600.2	382	24.47	27.96
AT1G10875.1	302	24.55	26.23
AT4G11540.1	525	25.81	27.84
AT1G48390.3	413	24.51	27.53
AT1G48390.1	413	24.51	27.53
AT1G48390.2	356	25.03	28.37
AT3G61130.1	673	24.53	27.14
AT5G45310.1	352	24.54	27.33
AT5G45310.2	352	24.54	27.33
AT4G02489.1	37	26.91	30.46
AT5G53260.1	176	19.73	21.72
AT3G01040.1	499	25.13	27.78
AT3G01040.3	532	25.18	27.78
AT3G01040.2	532	25.18	27.78
AT2G15570.2	174	23.41	25.52
AT2G15570.1	173	23.48	25.59
AT5G16110.1	244	21.99	24.2
AT5G13780.1	192	24.03	26.1
AT2G25430.1	653	22.4	24.25
AT5G44565.1	73	21.39	23.33
AT5G44565.3	66	23.71	26.89
AT5G44565.2	81	22.97	25.14
AT3G06670.1	865	22.73	25.02
AT3G06670.2	886	22.87	25.13
AT3G57020.2	356	24.99	27.94
AT3G57020.1	370	24.79	27.69
AT3G61070.1	231	23.67	26.98
AT3G61070.3	231	23.67	26.98
AT3G61070.2	231	23.67	26.98
AT3G25070.2	224	21.44	22.6
AT3G25070.1	211	21.19	22.19
AT2G34123.1	81	24.92	28.08
AT1G09200.1	136	22.78	24.37
AT4G35930.2	259	24.59	27.04
AT4G35930.4	322	23.4	25.26
AT4G35930.1	321	23.44	25.29
AT4G35930.3	322	23.4	25.26
AT1G14190.2	522	23.24	25.86
AT1G14190.1	501	23.13	25.7
AT2G46500.3	419	22.89	25.09
AT2G46500.2	566	22.8	24.96
AT2G46500.1	566	22.8	24.96
AT5G05180.1	432	22.56	24.18
AT5G05180.3	402	22.6	24.15
AT5G05180.2	408	22.57	24.14
AT1G15710.1	358	24.08	26.43
AT2G38823.1	258	24.82	26.85
AT3G55090.1	736	24.22	27.17
AT2G07810.1	60	24.65	28.23
AT5G02500.1	651	22.09	24.41
AT5G02500.2	521	22.22	24.46
AT1G20940.1	414	24.34	27.29
AT3G03980.1	270	21.57	23.94
AT3G62750.8	369	25.05	27.99
AT3G62750.5	412	25.15	28.01
AT3G62750.2	523	25.08	27.99
AT3G62750.6	412	25.15	28.01
AT3G62750.7	369	25.05	27.99
AT3G62750.1	497	25.05	27.96
AT3G62750.3	436	25.9	29.04
AT3G62750.4	461	25.3	28.13
AT2G26410.1	527	21.66	23.24
AT2G26410.2	527	21.66	23.24
AT2G44570.2	408	23.79	26.55
AT2G44570.1	492	23.33	25.94
AT3G16190.1	196	23.28	25.52
AT5G04240.1	1340	22.86	24.73
AT1G16940.1	434	25.52	28.65
AT3G15270.1	181	22.08	22.48
AT3G18410.2	106	25.05	25.83
AT3G18410.1	106	25.05	25.83
AT5G17610.1	121	24.2	26.69
AT5G65990.1	427	24.56	28.21
AT2G41290.1	376	23.85	26.59
AT1G48355.1	21	22.89	23.86
AT2G36240.1	497	24.23	26.74
AT4G13800.3	241	25.94	29.46
AT4G13800.10	336	25.26	28.67
AT4G13800.8	336	25.26	28.67
AT4G13800.4	241	25.94	29.46
AT4G13800.7	241	25.94	29.46
AT4G13800.1	336	25.26	28.67
AT4G13800.9	241	25.94	29.46
AT4G13800.2	271	26.27	29.95
AT4G13800.5	336	25.26	28.67
AT4G13800.6	271	26.27	29.95
AT3G63380.1	1033	23.4	26.33
AT3G58320.1	224	23.32	26.02
AT5G07080.1	450	22.75	25.37
AT2G46480.3	540	25.6	27.99
AT2G46480.1	528	25.53	27.91
AT2G46480.4	553	25.49	27.89
AT2G46480.2	515	25.65	28.02
AT4G07524.1	70	24.28	25.84
AT1G20280.1	56	23.59	26.14
AT5G61560.1	796	23.09	24.84
AT5G61560.3	815	23.05	24.82
AT5G61560.5	796	23.09	24.84
AT5G61560.4	815	23.05	24.82
AT5G61560.2	794	23.11	24.86
AT4G29200.1	457	26.59	29.7
AT3G11730.1	205	22.99	25.85
