Protein.Name	Gene.Name	Uniprot.ID	ZT0	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21	ZT24	ZT27	ZT30	ZT33	ZT36	ZT39	ZT42	ZT45
60S ribosomal protein L18	Rpl18	P35980;G3UZK4;G3UZJ6	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804
Carboxypeptidase N subunit 2	Cpn2	Q9DBB9	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00166574125485841
Roquin	Rc3h1	Q4VGL6	0	0.000555247084952804	0.000555247084952804	0	0	0.000555247084952804	0	0	0.000555247084952804	0	0	0.000555247084952804	0	0.000555247084952804	0	0.000555247084952804
Serine/threonine-protein kinase Sgk2	Sgk2	Q9QZS5;E9Q4F0;Q9QZS5-2	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00222098833981122	0.00444197667962243	0.00277623542476402	0.00277623542476402	0.00166574125485841	0.00388672959466963	0.00166574125485841	0.00333148250971682	0.00222098833981122	0.00444197667962243	0.00333148250971682
Low affinity cationic amino acid transporter 2	Slc7a2	E9QJY0;E9Q6C4;P18581-2;E9QPL9;P18581	0.000555247084952804	0.00166574125485841	0.000555247084952804	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00166574125485841	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804
Polymeric immunoglobulin receptor;Secretory component	Pigr	O70570	0.00222098833981122	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.000555247084952804	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.000555247084952804	0.00333148250971682	0.00444197667962243	0.00388672959466963	0.00277623542476402	0.00222098833981122	0.00222098833981122
Complement C3;Complement C3 beta chain;Complement C3 alpha chain;C3a anaphylatoxin;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2	C3	P01027	0.0488617434758468	0.0560799555802332	0.0516379789006108	0.0610771793448084	0.0477512493059411	0.0555247084952804	0.0583009439200444	0.0610771793448084	0.05941143808995	0.0516379789006108	0.062187673514714	0.0527484730705164	0.0577456968350916	0.053858967240422	0.0477512493059411	0.05941143808995
Apolipoprotein A-II	Apoa2	P09813;Q3UKX6	0.00111049416990561	0.00222098833981122	0.00222098833981122	0.00388672959466963	0.00222098833981122	0.00333148250971682	0.00388672959466963	0.00388672959466963	0.00166574125485841	0.00222098833981122	0.00444197667962243	0.00277623542476402	0.00333148250971682	0.000555247084952804	0.00388672959466963	0.00388672959466963
Lumican	Lum	P51885	0.0111049416990561	0.0138811771238201	0.0111049416990561	0.0122154358689617	0.0111049416990561	0.0111049416990561	0.0111049416990561	0.00721821210438645	0.0105496946141033	0.00832870627429206	0.00888395335924486	0.00999444752915047	0.0127706829539145	0.00943920044419767	0.0111049416990561	0.0161021654636313
Acid sphingomyelinase-like phosphodiesterase 3a	Smpdl3a	P70158	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00222098833981122	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00111049416990561	0.00222098833981122	0.00222098833981122
Beta-lactamase-like protein 2	Lactb2	Q99KR3	0.00721821210438645	0.0116601887840089	0.0133259300388673	0.0105496946141033	0.00999444752915047	0.00888395335924486	0.0111049416990561	0.00999444752915047	0.0111049416990561	0.00943920044419767	0.00999444752915047	0.0105496946141033	0.0111049416990561	0.0105496946141033	0.0111049416990561	0.00999444752915047
Vitamin D-binding protein	Gc	P21614	0.0266518600777346	0.0277623542476402	0.0294280955024986	0.0316490838423098	0.0244308717379234	0.0266518600777346	0.0266518600777346	0.0244308717379234	0.0238756246529706	0.0166574125485841	0.0294280955024986	0.0155469183786785	0.0305385896724042	0.0183231538034425	0.0277623542476402	0.0277623542476402
NADPH--cytochrome P450 reductase	Por	P37040;Q05DV1	0.0127706829539145	0.0188784008883953	0.0233203775680178	0.0238756246529706	0.0133259300388673	0.0138811771238201	0.0149916712937257	0.0277623542476402	0.0299833425874514	0.0155469183786785	0.0216546363131594	0.0161021654636313	0.0194336479733481	0.0166574125485841	0.0183231538034425	0.0177679067184897
NADPH:adrenodoxin oxidoreductase, mitochondrial	Fdxr	Q61578	0.0138811771238201	0.0116601887840089	0.00999444752915047	0.0116601887840089	0.0127706829539145	0.0105496946141033	0.0111049416990561	0.00888395335924486	0.00943920044419767	0.00721821210438645	0.0116601887840089	0.00943920044419767	0.0122154358689617	0.00777345918933926	0.00999444752915047	0.00999444752915047
Beta-2-glycoprotein 1	Apoh	Q01339	0.00777345918933926	0.00888395335924486	0.00888395335924486	0.00777345918933926	0.00777345918933926	0.00888395335924486	0.00832870627429206	0.00832870627429206	0.00888395335924486	0.00721821210438645	0.00721821210438645	0.00832870627429206	0.00943920044419767	0.00777345918933926	0.00832870627429206	0.0111049416990561
Apolipoprotein A-I;Truncated apolipoprotein A-I	Apoa1	Q8BPD5;Q00623	0.0266518600777346	0.0410882842865075	0.025541365907829	0.028317601332593	0.0233203775680178	0.0344253192670739	0.0299833425874514	0.0277623542476402	0.0260966129927818	0.0238756246529706	0.0249861188228762	0.0272071071626874	0.0238756246529706	0.0288728484175458	0.0260966129927818	0.0266518600777346
Liprin-beta-1	Ppfibp1	Q8C8U0-3;Q8C8U0;Q8C8U0-2	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00166574125485841	0.00166574125485841	0.00277623542476402	0.00111049416990561	0.000555247084952804	0.00111049416990561
GTP-binding protein SAR1b	Sar1b	Q9CQC9	0.0116601887840089	0.0149916712937257	0.0122154358689617	0.0161021654636313	0.0122154358689617	0.0155469183786785	0.0155469183786785	0.0138811771238201	0.0172126596335369	0.0133259300388673	0.0194336479733481	0.0149916712937257	0.0138811771238201	0.0138811771238201	0.0149916712937257	0.0177679067184897
DnaJ homolog subfamily A member 1	Dnaja1	P63037;B1AXY1;B1AXY0;B1AXX9	0.00888395335924486	0.0105496946141033	0.00888395335924486	0.00832870627429206	0.00777345918933926	0.0105496946141033	0.00999444752915047	0.00777345918933926	0.00943920044419767	0.0138811771238201	0.0116601887840089	0.00832870627429206	0.0105496946141033	0.00777345918933926	0.0111049416990561	0.00832870627429206
GMP synthase [glutamine-hydrolyzing]	Gmps	Q3THK7	0.00888395335924486	0.0127706829539145	0.0111049416990561	0.0138811771238201	0.00999444752915047	0.0116601887840089	0.0144364242087729	0.0105496946141033	0.0116601887840089	0.00777345918933926	0.0144364242087729	0.00943920044419767	0.0161021654636313	0.00943920044419767	0.0138811771238201	0.0133259300388673
Beta-hexosaminidase subunit alpha	Hexa	P29416;E9PW67	0.00277623542476402	0.00499722376457524	0.00388672959466963	0.00444197667962243	0.00444197667962243	0.00388672959466963	0.00444197667962243	0.00333148250971682	0.00277623542476402	0.00166574125485841	0.00388672959466963	0.00222098833981122	0.00555247084952804	0.00166574125485841	0.00499722376457524	0.00444197667962243
Signal transducer and transcription activator 6	Stat6	P52633	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00277623542476402	0.00111049416990561	0.00166574125485841	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.00166574125485841	0.00111049416990561
	Sorbs2	Q3UTJ2-2;D3Z080;Q3UTJ2-5;B2RXQ9	0.00888395335924486	0.00610771793448084	0.00999444752915047	0.00610771793448084	0.00777345918933926	0.00666296501943365	0.00999444752915047	0.00555247084952804	0.00777345918933926	0.00721821210438645	0.00666296501943365	0.00499722376457524	0.00943920044419767	0.00555247084952804	0.00610771793448084	0.00666296501943365
Epsin-1	Epn1	Q80VP1-2;Q80VP1	0.00832870627429206	0.00444197667962243	0.00777345918933926	0.00555247084952804	0.00721821210438645	0.00555247084952804	0.00777345918933926	0.00333148250971682	0.00832870627429206	0.00555247084952804	0.00610771793448084	0.00388672959466963	0.00777345918933926	0.00555247084952804	0.00499722376457524	0.00610771793448084
Small nuclear ribonucleoprotein Sm D3	Snrpd3	P62320	0.00444197667962243	0.00388672959466963	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00499722376457524	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00277623542476402	0.00333148250971682	0.00388672959466963	0.00333148250971682	0.00388672959466963	0.00444197667962243	0.00388672959466963
Na(+)/H(+) exchange regulatory cofactor NHE-RF1	Slc9a3r1	P70441	0.00777345918933926	0.0105496946141033	0.0127706829539145	0.00943920044419767	0.00832870627429206	0.0111049416990561	0.0111049416990561	0.00999444752915047	0.0122154358689617	0.0111049416990561	0.00943920044419767	0.0111049416990561	0.0116601887840089	0.0138811771238201	0.0116601887840089	0.00943920044419767
DNA topoisomerase 2-beta	Top2b	Q64511	0.00222098833981122	0.00166574125485841	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00166574125485841	0.00277623542476402	0.00277623542476402	0.000555247084952804	0.00222098833981122	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00277623542476402	0.000555247084952804
Nucleophosmin	Npm1	Q61937;Q5SQB0;Q5SQB5;Q9DAY9	0.00555247084952804	0.00444197667962243	0.00333148250971682	0.00333148250971682	0.00388672959466963	0.00499722376457524	0.00721821210438645	0.00388672959466963	0.00333148250971682	0.00277623542476402	0.00555247084952804	0.00277623542476402	0.00499722376457524	0.00222098833981122	0.00444197667962243	0.00499722376457524
Complement factor I;Complement factor I heavy chain;Complement factor I light chain	Cfi	Q61129	0.00277623542476402	0.00277623542476402	0.00166574125485841	0.00333148250971682	0.00222098833981122	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00333148250971682	0.00222098833981122	0.00277623542476402	0.00166574125485841
Carboxylesterase 1D	Ces1d	Q8VCT4	0.0549694614103276	0.0644086618545253	0.0632981676846196	0.0666296501943365	0.0477512493059411	0.053858967240422	0.062187673514714	0.0555247084952804	0.0671848972792893	0.0571904497501388	0.0710716268739589	0.0588561910049972	0.0688506385341477	0.0644086618545253	0.0638534147695725	0.0688506385341477
Tubulin alpha-1C chain	Tuba1c	P68373	0.0521932259855636	0.05941143808995	0.0416435313714603	0.0655191560244309	0.0533037201554692	0.0549694614103276	0.0494169905607996	0.0483064963908939	0.0471960022209883	0.0549694614103276	0.0449750138811771	0.0632981676846196	0.0438645197112715	0.0616324264297612	0.0488617434758468	0.0533037201554692
	Sf3b2	Q3UJB0	0.00777345918933926	0.00777345918933926	0.00777345918933926	0.00555247084952804	0.00721821210438645	0.00777345918933926	0.00943920044419767	0.00555247084952804	0.00943920044419767	0.00721821210438645	0.00888395335924486	0.00444197667962243	0.00999444752915047	0.00499722376457524	0.00832870627429206	0.00777345918933926
Peroxisomal carnitine O-octanoyltransferase	Crot	Q9DC50	0.0111049416990561	0.0144364242087729	0.0177679067184897	0.0161021654636313	0.0122154358689617	0.0155469183786785	0.0127706829539145	0.0138811771238201	0.0172126596335369	0.0111049416990561	0.0177679067184897	0.0127706829539145	0.0161021654636313	0.0111049416990561	0.0161021654636313	0.0155469183786785
Rap guanine nucleotide exchange factor 4	Rapgef4	E9Q145;Q9EQZ6;A2ASW8;Q9EQZ6-2	0.00166574125485841	0.00111049416990561	0.00166574125485841	0.00166574125485841	0.00277623542476402	0.00111049416990561	0.00166574125485841	0.00222098833981122	0.00277623542476402	0.00166574125485841	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00222098833981122	0.00166574125485841
Microfibril-associated glycoprotein 4	Mfap4	Q9D1H9;Q9D1H9-2	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.000555247084952804	0.00111049416990561
CD302 antigen	Cd302	Q9DCG2;Q9DCG2-2	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.00111049416990561	0.00111049416990561	0.00111049416990561	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.000555247084952804	0.00111049416990561	0.000555247084952804
Afamin	Afm	E9Q826;O89020-3;O89020;O89020-2	0.00277623542476402	0.00166574125485841	0.00166574125485841	0.00166574125485841	0.00277623542476402	0.00222098833981122	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.000555247084952804	0.00277623542476402	0.00111049416990561	0.00333148250971682	0.00111049416990561	0.00277623542476402	0.00277623542476402
Atlastin-2	Atl2	Q6PA06;Q8BYP9;E9QND8;Q6PA06-2	0.00166574125485841	0.00277623542476402	0.00222098833981122	0.00444197667962243	0.00111049416990561	0.00222098833981122	0.00111049416990561	0.00499722376457524	0.00388672959466963	0.00222098833981122	0.00388672959466963	0.00166574125485841	0.00222098833981122	0.00222098833981122	0.00166574125485841	0.00222098833981122
	Ythdf2	E9Q2W5;Q91YT7	0.00499722376457524	0.00555247084952804	0.00610771793448084	0.00444197667962243	0.00666296501943365	0.00666296501943365	0.00666296501943365	0.00388672959466963	0.00388672959466963	0.00277623542476402	0.00555247084952804	0.00388672959466963	0.00832870627429206	0.00444197667962243	0.00388672959466963	0.00555247084952804
	Acacb	E9Q4Z2	0.0116601887840089	0.0144364242087729	0.0144364242087729	0.0155469183786785	0.0138811771238201	0.0116601887840089	0.0149916712937257	0.0161021654636313	0.0111049416990561	0.00721821210438645	0.0116601887840089	0.00943920044419767	0.0133259300388673	0.00610771793448084	0.00888395335924486	0.0105496946141033
Cytochrome b5	Cyb5a;Cyb5	P56395;G5E850	0.00222098833981122	0.00277623542476402	0.00333148250971682	0.00333148250971682	0.00166574125485841	0.00444197667962243	0.00222098833981122	0.00388672959466963	0.00166574125485841	0.00277623542476402	0.00222098833981122	0.00388672959466963	0.00222098833981122	0.00277623542476402	0.00166574125485841	0.00222098833981122
Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	Eif1;Gm6900;Gm16378;Eif1b	P48024;G3UW42;D3YXK8;Q9CXU9	0.00499722376457524	0.00388672959466963	0.00610771793448084	0.00499722376457524	0.00388672959466963	0.00444197667962243	0.00610771793448084	0.00610771793448084	0.00610771793448084	0.00333148250971682	0.00499722376457524	0.00444197667962243	0.00610771793448084	0.00555247084952804	0.00666296501943365	0.00610771793448084
Phosphoglycolate phosphatase	Pgp	Q8CHP8	0.00222098833981122	0.00277623542476402	0.00610771793448084	0.00222098833981122	0.00222098833981122	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00277623542476402	0.00333148250971682	0.00499722376457524	0.00277623542476402	0.00499722376457524	0.00277623542476402	0.00499722376457524	0.00499722376457524
Inositol monophosphatase 1	Impa1	Q924B0;O55023;Q80ZJ2	0.00499722376457524	0.00555247084952804	0.00555247084952804	0.00444197667962243	0.00388672959466963	0.00388672959466963	0.00388672959466963	0.00499722376457524	0.00444197667962243	0.00388672959466963	0.00499722376457524	0.00444197667962243	0.00610771793448084	0.00499722376457524	0.00499722376457524	0.00610771793448084
Mitochondrial-processing peptidase subunit beta	Pmpcb	Q9CXT8	0.00555247084952804	0.00666296501943365	0.00832870627429206	0.00777345918933926	0.00666296501943365	0.00721821210438645	0.00721821210438645	0.00721821210438645	0.00777345918933926	0.00555247084952804	0.00666296501943365	0.00777345918933926	0.00832870627429206	0.00555247084952804	0.00721821210438645	0.00777345918933926
Probable methylthioribulose-1-phosphate dehydratase	Apip	Q9WVQ5	0.00610771793448084	0.00666296501943365	0.00832870627429206	0.00610771793448084	0.00777345918933926	0.00666296501943365	0.00721821210438645	0.00610771793448084	0.00610771793448084	0.00499722376457524	0.00555247084952804	0.00499722376457524	0.00666296501943365	0.00721821210438645	0.00666296501943365	0.00666296501943365
