Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
G0M8B1	154	23.16	23.94	11988985
G0M8B2	519	23.68	25.24	11988985
G0M8B3	500	23.67	26.95	11988985
G0M8B4	1192	23.07	26.2	11988985
G0M8B5	5370	23.65	25.16	11988985
G0M8B6	20	25.43	27.18	11988985
G0M8B7	679	23.79	26.02	11988985
G0M8B8	173	23.92	25.73	11988985
G0M8B9	736	22.54	24.36	11988985
G0M8C0	85	23.94	26.64	11988985
G0M8C1	95	23.28	25.43	11988985
G0M8C2	451	23.68	25.77	11988985
G0M8C3	82	25.88	28.57	11988985
G0M8C4	444	23.78	25.96	11988985
G0M8C5	205	25.42	27.34	11988985
G0M8C6	301	24.73	26.8	11988985
G0M8C7	288	24.15	27.12	11988985
G0M8C8	121	27.5	30.22	11988985
G0M8C9	322	22.27	23.96	11988985
G0M8D0	577	22.61	24.34	11988985
G0M8D1	429	24.34	27.13	11988985
G0M8D2	99	23.35	26.07	11988985
G0M8D3	93	23.48	25.32	11988985
G0M8D4	778	22.88	25.59	11988985
G0M8D5	590	24.6	27.22	11988985
G0M8D6	79	22.01	23.31	11988985
G0M8D7	411	22.73	24.4	11988985
G0M8D8	314	23.45	25.34	11988985
G0M8D9	607	23.54	25.26	11988985
G0M8E0	555	24.5	26.85	11988985
G0M8E1	385	24.2	27.19	11988985
G0M8E2	48	25.47	28.91	11988985
G0M8E3	374	24.79	27.51	11988985
G0M8E4	335	24.57	27.2	11988985
G0M8E5	310	28.34	32.37	11988985
G0M8E6	246	26.04	29.01	11988985
G0M8E7	186	28.27	31.61	11988985
G0M8E8	190	22.18	24.26	11988985
G0M8E9	71	20.43	21.92	11988985
G0M8F0	371	24.26	26.53	11988985
G0M8F1	452	23.46	25.31	11988985
G0M8F2	471	22.6	24.69	11988985
G0M8F3	205	27.04	30.44	11988985
G0M8F4	524	19.68	21.35	11988985
G0M8F5	101	26.67	28.42	11988985
G0M8F6	16	28.49	33.62	11988985
G0M8F7	132	23.61	25.32	11988985
G0M8F8	103	24.73	28.22	11988985
G0M8F9	196	22.66	24.99	11988985
G0M8G0	277	23.01	24.44	11988985
G0M8G1	57	24.55	25.97	11988985
G0M8G2	243	24.41	26.87	11988985
G0M8G3	156	22.66	24.76	11988985
G0M8G4	209	22.69	25.36	11988985
G0M8G5	753	24	26.66	11988985
G0M8G6	905	23.26	25.5	11988985
G0M8G7	1616	23.22	24.99	11988985
G0M8G8	240	20.55	22.53	11988985
G0M8G9	252	26.25	28.82	11988985
G0M8H0	687	23.22	24.88	11988985
G0M8H1	914	22.23	23.66	11988985
G0M8H2	683	24.89	27.55	11988985
G0M8H3	232	23.33	25.58	11988985
G0M8H4	200	26.26	28.46	11988985
G0M8H5	749	25.31	27.95	11988985
G0M8H6	466	25.09	27.14	11988985
G0M8H7	212	25.13	26.67	11988985
G0M8H8	152	25.85	26.95	11988985
G0M8H9	205	24.27	26.11	11988985
G0M8I0	632	24.13	26.42	11988985
G0M8I1	466	21.44	22.27	11988985
G0M8I2	171	22.06	24.56	11988985
G0M8I3	64	22.94	24.5	11988985
G0M8I4	364	24.54	27.26	11988985
G0M8I5	83	24.71	27.88	11988985
G0M8I6	584	25.06	27.64	11988985
G0M8I7	191	22.59	24.01	11988985
G0M8I8	298	23.73	25.87	11988985
G0M8I9	324	20.73	21.51	11988985
G0M8J0	310	24.97	27.53	11988985
G0M8J1	316	27.05	30.76	11988985
G0M8J2	184	24.1	26.98	11988985
G0M8J3	769	20.85	22.03	11988985
G0M8J4	565	21.25	22.24	11988985
G0M8J5	224	22.16	23.07	11988985
G0M8J6	374	22.48	23.05	11988985
G0M8J7	335	23.38	24.78	11988985
G0M8J8	535	21.54	22.31	11988985
G0M8J9	369	21.32	21.08	11988985
G0M8K0	186	27.63	30.25	11988985
G0M8K1	346	22.45	23.79	11988985
G0M8K2	1760	24.24	26.72	11988985
G0M8K3	391	24.35	27.21	11988985
G0M8K4	548	21.75	22.89	11988985
G0M8K5	230	23.46	26.28	11988985
G0M8K6	226	24.02	26.48	11988985
G0M8K7	160	24.14	26.63	11988985
G0M8K8	181	24.05	26.09	11988985
G0M8K9	186	26.31	29.02	11988985
G0M8L0	874	23.49	25.79	11988985
G0M8L1	706	22.33	24.22	11988985
G0M8L2	364	25.62	28.22	11988985
G0M8L3	334	23.87	26.01	11988985
G0M8L4	903	24.4	26.99	11988985
G0M8L5	75	22.11	23.21	11988985
G0M8L6	91	22.55	24.2	11988985
G0M8L7	95	22.86	25.54	11988985
G0M8L8	91	23.33	25.53	11988985
G0M8L9	596	23.02	25.27	11988985
G0M8M0	654	23.01	24.74	11988985
G0M8M1	371	22.98	25.06	11988985
G0M8M2	517	24.29	27.03	11988985
G0M8M3	121	24.91	28.23	11988985
G0M8M4	248	24.24	25.77	11988985
G0M8M5	257	23.74	26.18	11988985
G0M8M6	317	24.76	26.94	11988985
G0M8M7	409	24.34	26.49	11988985
G0M8M8	306	22.38	24.66	11988985
G0M8M9	101	24.51	27.05	11988985
G0M8N0	117	23.91	27.18	11988985
G0M8N1	124	25.54	26.85	11988985
G0M8N2	131	22.82	25.84	11988985
G0M8N3	15	24.73	27.3	11988985
G0M8N4	788	25.94	29.22	11988985
G0M8N5	300	29.88	32.92	11988985
G0M8N6	435	24.45	26.94	11988985
G0M8N7	253	23.45	26.07	11988985
G0M8N8	145	24.22	26.01	11988985
G0M8N9	176	22.26	24.51	11988985
G0M8P0	419	25.3	27.86	11988985
G0M8P1	382	23.34	25.72	11988985
G0M8P2	565	24.4	27.53	11988985
G0M8P3	385	23.94	26.5	11988985
G0M8P4	407	21.92	22.23	11988985
G0M8P5	848	21.76	23.19	11988985
G0M8P6	7755	23.5	26.23	11988985
G0M8P7	307	23.37	25.36	11988985
G0M8P8	173	23.5	25.54	11988985
G0M8P9	82	28.09	31.76	11988985
G0M8Q0	764	23.84	26.02	11988985
G0M8Q1	1060	22.6	24.85	11988985
G0M8Q2	70	27.26	30.21	11988985
G0M8Q3	960	22.02	23.88	11988985
G0M8Q4	249	23.48	25.05	11988985
G0M8Q5	10	24.74	25.4	11988985
G0M8Q6	73	24.55	27.61	11988985
G0M8Q7	436	25.11	26.67	11988985
G0M8Q8	1567	22.4	23.89	11988985
G0M8Q9	37	26.94	29.5	11988985
G0M8R0	57	27.04	31.38	11988985
G0M8R1	481	26.96	30.41	11988985
G0M8R2	666	23.3	25.21	11988985
G0M8R3	2430	21.72	23.47	11988985
G0M8R4	261	24.78	27.25	11988985
G0M8R5	1074	24.04	26.53	11988985
G0M8R6	72	21.7	23.87	11988985
G0M8R7	114	18.93	20.89	11988985
G0M8R8	1191	24.23	27.24	11988985
G0M8R9	1194	23.7	26.93	11988985
G0M8S0	728	24.06	27.38	11988985
G0M8S1	396	22.48	25.78	11988985
G0M8S2	528	23.54	26.72	11988985
G0M8S3	565	24.61	27.64	11988985
G0M8S4	486	23.95	27.08	11988985
G0M8S5	465	24.52	27.44	11988985
G0M8S6	836	24.24	27.17	11988985
G0M8S7	335	27.3	30.99	11988985
G0M8S8	333	27.45	30.94	11988985
G0M8S9	448	24.66	27.53	11988985
G0M8T0	382	24.82	27.3	11988985
G0M8T1	179	27.29	31.07	11988985
G0M8T2	350	27.2	31.19	11988985
G0M8T3	337	26.74	30.09	11988985
G0M8T4	108	23.99	26.81	11988985
G0M8T5	333	27.8	31.33	11988985
G0M8T6	335	27.38	30.85	11988985
G0M8T7	424	26.9	30.6	11988985
G0M8T8	297	23.72	24.42	11988985
G0M8T9	126	22.06	24.03	11988985
G0M8U0	398	26.96	30.55	11988985
G0M8U1	290	27.54	31.19	11988985
G0M8U2	275	26.91	30.79	11988985
G0M8U3	344	26.82	30.31	11988985
G0M8U4	252	27.66	31.47	11988985
G0M8U5	327	26.7	30.18	11988985
G0M8U6	200	25.27	27.03	11988985
G0M8U7	943	24.2	26.69	11988985
G0M8U8	108	21.3	23.69	11988985
G0M8U9	1203	23.96	26.18	11988985
G0M8V0	594	23.72	25.52	11988985
G0M8V1	491	21.68	24.42	11988985
G0M8V2	510	24.04	26.2	11988985
G0M8V3	176	22.11	24	11988985
G0M8V4	206	22.03	24.23	11988985
G0M8V5	284	24.15	27.9	11988985
G0M8V6	285	22.56	24.66	11988985
G0M8V7	678	23.39	25.69	11988985
G0M8V8	434	24.06	26.65	11988985
G0M8V9	321	23.51	25.26	11988985
G0M8W0	725	22.22	24.58	11988985
G0M8W1	429	21.87	25.29	11988985
G0M8W2	337	26.83	30.37	11988985
G0M8W3	187	25.02	28.3	11988985
G0M8W4	197	27.27	31.07	11988985
G0M8W5	657	24.99	28.5	11988985
G0M8W6	471	23.29	25.88	11988985
G0M8W7	345	23.42	26.3	11988985
G0M8W8	235	26.46	30.28	11988985
G0M8W9	207	23.6	26.27	11988985
G0M8X0	424	25.52	28.45	11988985
G0M8X1	282	23.63	26.82	11988985
G0M8X2	241	21.08	23.76	11988985
G0M8X3	356	22.74	25.54	11988985
G0M8X4	387	21.53	24.72	11988985
G0M8X5	212	22.39	25.17	11988985
G0M8X6	266	22.5	25.62	11988985
G0M8X7	1004	24.98	27.85	11988985
G0M8X8	64	28.05	31.41	11988985
G0M8X9	579	25	28.22	11988985
G0M8Y0	1122	24.31	26.97	11988985
G0M8Y1	320	22.38	23.59	11988985
G0M8Y2	2427	23.14	25.15	11988985
G0M8Y3	330	27.72	31.58	11988985
G0M8Y4	360	25.78	29.1	11988985
G0M8Y5	273	27.12	30.71	11988985
G0M8Y6	367	26.55	30.05	11988985
G0M8Y7	274	26.15	29.21	11988985
G0M8Y8	330	27.36	30.95	11988985
G0M8Y9	332	23.77	25.94	11988985
G0M8Z0	156	25.22	27.8	11988985
G0M8Z1	160	26.46	28.87	11988985
G0M8Z2	487	22.31	23.94	11988985
G0M8Z3	362	26.48	29.57	11988985
G0M8Z4	331	27.44	31.26	11988985
G0M8Z5	211	25.89	28.51	11988985
G0M8Z6	447	25.04	27.8	11988985
G0M8Z7	654	26.72	29.73	11988985
G0M8Z8	2232	23.26	25.7	11988985
G0M8Z9	474	24.63	27.75	11988985
G0M900	407	26.48	29.72	11988985
G0M901	535	24.98	27.56	11988985
G0M902	236	26	29.38	11988985
G0M903	144	25.45	27.88	11988985
G0M904	337	24	27.31	11988985
G0M905	349	24.14	26.59	11988985
G0M906	291	23.55	26.44	11988985
G0M907	377	23.71	26.27	11988985
G0M908	334	24.33	26.72	11988985
G0M909	279	22.15	24.95	11988985
G0M910	435	23.07	25.27	11988985
G0M911	411	24.43	27.5	11988985
G0M912	239	27.28	30.98	11988985
G0M913	297	28.07	31.93	11988985
G0M914	206	28.8	32.81	11988985
G0M915	412	25.41	28.33	11988985
G0M916	183	23.12	25.75	11988985
G0M917	180	22.56	24.96	11988985
G0M918	203	23.79	26.65	11988985
G0M919	220	23.78	26.55	11988985
G0M920	187	21.27	22.85	11988985
G0M921	228	24.9	27.14	11988985
G0M922	535	25.84	28.72	11988985
G0M923	314	24.67	26.99	11988985
G0M924	342	24.76	27.25	11988985
G0M925	287	21.87	23.3	11988985
G0M926	382	21.4	22.84	11988985
G0M927	116	24.42	26.31	11988985
G0M928	287	21.74	23.18	11988985
G0M929	459	21.47	23.05	11988985
G0M930	206	23.72	25.7	11988985
G0M931	192	26.67	30.53	11988985
G0M932	266	25.43	27.94	11988985
G0M933	190	25.51	28.98	11988985
G0M934	340	24.64	27.14	11988985
G0M935	352	26.88	30.4	11988985
G0M936	411	25.8	27.75	11988985
G0M937	366	25.37	27.56	11988985
G0M938	318	25.06	27.47	11988985
G0M939	155	24.12	26.65	11988985
G0M940	175	22.54	25.67	11988985
G0M941	408	24.01	27	11988985
G0M942	247	27.56	31.2	11988985
G0M943	637	23.2	25.72	11988985
G0M944	279	25.24	27.45	11988985
G0M945	429	22.3	24.05	11988985
G0M946	332	23.69	25.39	11988985
G0M947	271	24.51	27.27	11988985
G0M948	644	22.3	23.91	11988985
G0M949	293	23.04	24.39	11988985
G0M950	91	20.87	23.27	11988985
G0M951	79	22.35	25.31	11988985
G0M952	2247	23.14	25.3	11988985
G0M953	80	21.98	24.31	11988985
G0M954	511	22.93	24.34	11988985
G0M955	507	26.08	29.37	11988985
G0M956	720	26.55	29.95	11988985
G0M957	723	26.21	29.7	11988985
G0M958	193	24.52	27.49	11988985
G0M959	301	28.1	31.67	11988985
G0M960	140	22.42	24.09	11988985
G0M961	1513	25.12	28.26	11988985
G0M962	276	26.77	30.71	11988985
G0M963	349	26.53	30.19	11988985
G0M964	299	26.88	30.37	11988985
G0M965	1212	24.9	27.92	11988985
G0M966	1216	24.46	27.48	11988985
G0M967	2313	24.51	27.41	11988985
G0M968	1212	24.48	27.46	11988985
G0M969	356	23.35	24.91	11988985
G0M970	464	25.28	27.8	11988985
G0M971	504	25.88	28.52	11988985
G0M972	170	24.9	26.96	11988985
G0M973	782	26.72	30.43	11988985
G0M974	125	22.72	24.4	11988985
G0M975	214	22.22	24.37	11988985
G0M976	180	23.49	25.08	11988985
G0M977	476	23.58	25.29	11988985
G0M978	332	26.35	29.47	11988985
G0M979	396	24.44	26.73	11988985
G0M980	250	27.35	31.28	11988985
G0M981	227	27.36	31.29	11988985
G0M982	319	26.78	30.4	11988985
G0M983	405	27.46	30.93	11988985
G0M984	34	23.91	25.57	11988985
G0M985	129	25.81	27.41	11988985
G0M986	105	22.91	25.3	11988985
G0M987	76	28.25	31.72	11988985
G0M988	331	24.58	26.77	11988985
G0M989	175	23.03	25.65	11988985
G0M990	165	23.06	26.01	11988985
G0M991	398	22.95	24.25	11988985
G0M992	371	18.77	18.61	11988985
G0M993	370	18.78	18.6	11988985
G0M994	506	24.88	28.41	11988985
G0M995	493	25.47	28.93	11988985
G0M996	402	25.27	28.97	11988985
G0M997	298	23.32	26.1	11988985
G0M998	363	25.28	28.05	11988985
G0M999	395	25.52	28.26	11988985
G0M9A0	74	24.72	28.03	11988985
G0M9A1	78	25.34	28.23	11988985
G0M9A2	69	26	29.59	11988985
G0M9A3	67	24.53	28.59	11988985
G0M9A4	66	24.89	29.58	11988985
G0M9A5	503	25.66	28.67	11988985
G0M9A6	559	24.79	27.11	11988985
G0M9A7	347	21.31	23.11	11988985
G0M9A8	466	24.86	27.49	11988985
G0M9A9	482	22.11	24	11988985
G0M9B0	555	25.41	28.32	11988985
G0M9B1	199	25.15	27.71	11988985
G0M9B2	523	25.31	27.81	11988985
G0M9B3	450	25.24	27.74	11988985
G0M9B4	497	24.51	26.89	11988985
G0M9B5	1124	21.62	23.12	11988985
G0M9B6	148	22	22.97	11988985
G0M9B7	386	25.02	27.25	11988985
G0M9B8	230	23.39	23.9	11988985
G0M9B9	401	24.3	25.97	11988985
G0M9C0	482	22.36	24.01	11988985
G0M9C1	310	24.19	26.98	11988985
G0M9C2	220	23.7	26.06	11988985
G0M9C3	236	23.66	26.46	11988985
G0M9C4	391	23.32	25.33	11988985
G0M9C5	239	23.4	25.28	11988985
G0M9C6	237	23.64	25.47	11988985
G0M9C7	244	23.73	26.36	11988985
G0M9C8	174	24.53	26.96	11988985
G0M9C9	229	26.8	30.78	11988985
G0M9D0	326	26.53	30.17	11988985
G0M9D1	337	26.73	30.2	11988985
G0M9D2	186	25.95	28.75	11988985
G0M9D3	170	23.48	25.42	11988985
G0M9D4	225	24.36	26.33	11988985
G0M9D5	254	23.95	26.15	11988985
G0M9D6	223	27.76	31.53	11988985
G0M9D7	670	25.29	28.62	11988985
G0M9D8	88	26.01	29.47	11988985
G0M9D9	502	25.57	28.92	11988985
G0M9E0	512	25.36	28.66	11988985
G0M9E1	311	25.66	28.62	11988985
G0M9E2	206	24.68	27.56	11988985
G0M9E3	287	25.09	28.1	11988985
G0M9E4	297	25.19	27.56	11988985
G0M9E5	184	26.43	29.82	11988985
G0M9E6	321	23.28	25.08	11988985
G0M9E7	100	24.81	27.79	11988985
G0M9E8	230	24.78	28.28	11988985
G0M9E9	363	26.84	30.33	11988985
G0M9F0	395	26.09	29.65	11988985
G0M9F1	174	24.41	27.85	11988985
G0M9F2	204	25.75	29.23	11988985
G0M9F3	109	24.09	27	11988985
G0M9F4	316	24.8	27.52	11988985
G0M9F5	363	26.25	29.37	11988985
G0M9F6	375	26.4	29.8	11988985
G0M9F7	240	26.69	30.37	11988985
G0M9F8	111	24.56	28.62	11988985
G0M9F9	338	26.23	29.33	11988985
G0M9G0	397	25.13	28.95	11988985
G0M9G1	286	27.59	31.11	11988985
G0M9G2	453	25.33	28.15	11988985
G0M9G3	447	25.32	28.11	11988985
G0M9G4	533	25.24	28.2	11988985
G0M9G5	491	24.32	27.51	11988985
G0M9G6	488	24.58	27.87	11988985
G0M9G7	330	26.16	29.68	11988985
G0M9G8	206	25.29	28.42	11988985
G0M9G9	222	27.2	30.67	11988985
G0M9H0	435	24.72	27.08	11988985
G0M9H1	520	25.82	28.19	11988985
G0M9H2	494	25.33	28.18	11988985
G0M9H3	494	25.52	28.38	11988985
G0M9H4	495	25.51	28.15	11988985
G0M9H5	1604	25.35	28.11	11988985
G0M9H6	854	25.05	27.48	11988985
G0M9H7	290	25.75	28.39	11988985
G0M9H8	752	24.64	27.11	11988985
G0M9H9	406	25.21	27.63	11988985
G0M9I0	449	25.05	27.48	11988985
G0M9I1	732	25.17	27.85	11988985
G0M9I2	494	25.48	27.92	11988985
G0M9I3	493	25.09	27.74	11988985
G0M9I4	405	24.76	27.26	11988985
G0M9I5	407	25.43	27.96	11988985
G0M9I6	318	27.02	29.66	11988985
G0M9I7	424	24.81	27.59	11988985
G0M9I8	320	25.61	28.22	11988985
G0M9I9	408	22.96	26.24	11988985
G0M9J0	405	23.19	26.44	11988985
G0M9J1	115	24.09	26.65	11988985
G0M9J2	556	26.17	29.08	11988985
G0M9J3	570	25.67	28.17	11988985
G0M9J4	397	25.56	28	11988985
G0M9J5	1101	25.91	28.52	11988985
G0M9J6	396	25.77	28.15	11988985
G0M9J7	260	26.35	28.91	11988985
G0M9J8	534	25.14	27.68	11988985
G0M9J9	200	27	30.17	11988985
G0M9K0	352	25.92	28.98	11988985
G0M9K1	408	25.67	28.57	11988985
G0M9K2	368	25.67	29.03	11988985
G0M9K3	596	24.91	27.29	11988985
G0M9K4	286	25.2	27.19	11988985
G0M9K5	427	25.06	27.66	11988985
G0M9K6	425	24.92	27.53	11988985
G0M9K7	675	24.91	27.73	11988985
G0M9K8	287	23.64	26.48	11988985
G0M9K9	273	25.96	28.65	11988985
G0M9L0	310	24.76	27.62	11988985
G0M9L1	291	25.48	28.19	11988985
G0M9L2	128	21.72	24.3	11988985
G0M9L3	1881	23.88	26.04	11988985
G0M9L4	634	23.53	25.2	11988985
G0M9L5	220	23.99	26.22	11988985
G0M9L6	1532	24.07	26.98	11988985
G0M9L7	76	25.77	27.91	11988985
G0M9L8	541	25.38	28.16	11988985
G0M9L9	1550	22.18	23.36	11988985
G0M9M0	34	28.71	32.6	11988985
G0M9M1	93	22.54	22.96	11988985
G0M9M2	836	24.56	27.22	11988985
G0M9M3	403	25.23	27.52	11988985
G0M9M4	372	26.78	30.76	11988985
G0M9M5	278	24.41	26.69	11988985
G0M9M6	598	24.51	26.96	11988985
G0M9M7	396	25.46	27.82	11988985
G0M9M8	401	25.07	27.57	11988985
G0M9M9	416	25.13	27.59	11988985
G0M9N0	262	25.45	28.14	11988985
G0M9N1	141	21.42	23.75	11988985
G0M9N2	404	25.74	28.56	11988985
G0M9N3	354	24.64	27.77	11988985
G0M9N4	167	24.63	27.25	11988985
G0M9N5	378	25	27.88	11988985
G0M9N6	408	24.69	27.63	11988985
G0M9N7	194	23.43	25.9	11988985
G0M9N8	194	23.51	26.18	11988985
G0M9N9	461	25.31	28.7	11988985
G0M9P0	307	26.93	30.93	11988985
G0M9P1	341	25.31	27.85	11988985
G0M9P2	235	25.89	28.86	11988985
G0M9P3	129	26.25	29.91	11988985
G0M9P4	74	22.01	23.25	11988985
G0M9P5	155	23.38	25.49	11988985
G0M9P6	1607	22.4	24.98	11988985
G0M9P7	1329	23.54	26.26	11988985
G0M9P8	600	21.56	22.86	11988985
G0M9P9	508	23.19	25.41	11988985
G0M9Q0	163	25.55	28.47	11988985
G0M9Q1	120	25.18	27.25	11988985
G0M9Q2	252	23.13	25.44	11988985
G0M9Q4	375	25.14	28.34	11988985
G0M9Q5	396	26.09	28.98	11988985
G0M9Q6	373	25.06	28.83	11988985
G0M9Q7	488	25.24	28.79	11988985
G0M9Q8	248	21.25	24.18	11988985
G0M9Q9	164	21.55	24.55	11988985
G0M9R0	164	21.34	24.37	11988985
G0M9R1	331	24.95	27.77	11988985
G0M9R2	348	23.86	26.23	11988985
G0M9R3	343	25.85	29.84	11988985
G0M9R4	298	26.59	30.42	11988985
G0M9R5	321	25.51	28.71	11988985
G0M9R6	78	24.95	27.87	11988985
G0M9R7	192	26.24	30.09	11988985
G0M9R8	328	27.22	30.79	11988985
G0M9R9	569	26.05	29.59	11988985
G0M9S0	202	26.12	29.53	11988985
G0M9S1	132	25.1	29.05	11988985
G0M9S2	938	23.5	25.36	11988985
G0M9S3	375	25.42	28.84	11988985
G0M9S4	305	24.59	27.94	11988985
G0M9S5	1904	23.14	25.22	11988985
G0M9S6	130	24.55	27.66	11988985
G0M9S7	324	25.55	29.29	11988985
G0M9S8	343	23.4	25.13	11988985
G0M9S9	333	23.31	25	11988985
G0M9T0	331	24.22	26.47	11988985
G0M9T1	333	22.33	24.64	11988985
G0M9T2	184	24.26	26.99	11988985
G0M9T3	873	25.23	28.87	11988985
G0M9T4	305	25.34	28.66	11988985
G0M9T5	329	25.18	28.37	11988985
G0M9T6	593	26.54	30.11	11988985
G0M9T7	80	19.82	22.09	11988985
G0M9T8	80	20.6	22.89	11988985
G0M9T9	347	26.74	30.07	11988985
G0M9U0	318	25.79	28.02	11988985
G0M9U1	315	28.09	31.77	11988985
G0M9U2	314	25.89	28.84	11988985
G0M9U3	223	24.17	26.6	11988985
G0M9U4	484	24.61	26.94	11988985
G0M9U5	185	25.11	28.24	11988985
G0M9U6	187	24.42	27.47	11988985
G0M9U7	579	22.63	25.18	11988985
G0M9U8	300	27.56	31.4	11988985
G0M9U9	323	26.13	30.11	11988985
G0M9V0	315	27.55	31.59	11988985
G0M9V1	260	27.28	31	11988985
G0M9V2	323	26.65	30.41	11988985
G0M9V3	312	26.8	30.92	11988985
G0M9V4	305	27.12	30.92	11988985
G0M9V5	288	28.07	32.38	11988985
G0M9V6	346	25.56	28.59	11988985
G0M9V7	257	26.13	29.93	11988985
G0M9V8	318	27.61	31.42	11988985
G0M9V9	173	25.54	29.82	11988985
G0M9W0	120	28.37	30.92	11988985
G0M9W1	153	24.77	28.18	11988985
G0M9W2	238	26.87	30.02	11988985
G0M9W3	309	23.86	26.18	11988985
G0M9W4	316	23.91	26.26	11988985
G0M9W5	268	24.18	27.02	11988985
G0M9W6	193	23.52	26.7	11988985
G0M9W7	175	22.09	25.41	11988985
G0M9W8	196	23.34	26.12	11988985
G0M9W9	631	25.01	27.76	11988985
G0M9X0	169	24.61	28.02	11988985
G0M9X1	285	26.4	30.05	11988985
G0M9X2	177	25.04	28.23	11988985
G0M9X3	308	24.14	26.17	11988985
G0M9X4	881	24.44	27.06	11988985
G0M9X5	918	26.22	29.62	11988985
G0M9X6	331	23.86	26.58	11988985
G0M9X7	167	24.03	26.31	11988985
G0M9X8	635	23.89	26.47	11988985
G0M9X9	275	25.86	28.81	11988985
G0M9Y0	271	24.54	26.93	11988985
G0M9Y1	237	23.57	26.19	11988985
G0M9Y2	493	25.13	27.66	11988985
G0M9Y3	384	24.98	27.68	11988985
G0M9Y4	352	24.65	27.16	11988985
G0M9Y5	1368	23.74	26.31	11988985
G0M9Y6	132	25.34	28.74	11988985
G0M9Y7	120	24.05	26.08	11988985
G0M9Y8	376	25.8	28.99	11988985
G0M9Y9	198	26.26	28.67	11988985
G0M9Z0	198	23.95	26.99	11988985
G0M9Z1	60	25.84	29.89	11988985
G0M9Z2	330	25.37	28.74	11988985
G0M9Z3	193	23.27	25.85	11988985
G0M9Z4	484	24.49	27.14	11988985
G0M9Z5	291	24.8	27.57	11988985
G0M9Z6	153	25.41	27.9	11988985
G0M9Z7	74	21.5	23.32	11988985
G0M9Z8	88	24.18	25.99	11988985
G0M9Z9	268	25.25	27.74	11988985
G0MA00	197	23.82	26.91	11988985
G0MA01	207	25.08	27.84	11988985
G0MA02	274	25.55	28.86	11988985
G0MA03	354	24.06	26.63	11988985
G0MA04	176	23.86	26.09	11988985
G0MA05	192	23.87	26.73	11988985
G0MA06	184	24.6	26.92	11988985
G0MA07	826	25.45	27.75	11988985
G0MA08	581	24.03	26.15	11988985
G0MA09	180	24.79	27.83	11988985
G0MA10	180	23.25	26.45	11988985
G0MA11	112	23.83	26.2	11988985
G0MA12	309	23.55	26.08	11988985
G0MA13	147	24.56	26.1	11988985
G0MA14	183	23.94	26.68	11988985
G0MA15	68	20.85	21.2	11988985
G0MA16	203	25.12	28.52	11988985
G0MA17	193	26.31	29.7	11988985
G0MA18	433	27.52	30.93	11988985
G0MA19	190	28.12	31.77	11988985
G0MA20	182	24.14	26.34	11988985
G0MA21	269	24.23	26.09	11988985
G0MA22	201	23.17	26.06	11988985
G0MA23	3811	23.32	25.59	11988985
G0MA24	189	26.11	29.42	11988985
G0MA25	148	22.88	24.97	11988985
G0MA26	658	22.78	24.67	11988985
G0MA27	381	23.74	26.23	11988985
G0MA28	245	24.32	26.86	11988985
G0MA29	265	22.42	24.28	11988985
G0MA30	382	23.94	26.51	11988985
G0MA31	363	22.52	23.68	11988985
G0MA32	597	21.17	22.81	11988985
G0MA33	580	22.01	23.71	11988985
G0MA34	550	26.6	29.36	11988985
G0MA35	427	23.81	26.01	11988985
G0MA36	391	23.91	26.47	11988985
G0MA37	312	25.93	29.04	11988985
G0MA38	402	22.71	23.75	11988985
G0MA39	307	27.26	31.48	11988985
G0MA40	514	28.11	31.82	11988985
G0MA41	393	22.15	23.9	11988985
G0MA42	408	22.2	23.4	11988985
G0MA43	393	22.23	24.1	11988985
G0MA44	407	22.13	23.46	11988985
G0MA45	372	24.25	26.39	11988985
G0MA46	179	24.54	27.06	11988985
G0MA47	888	23.33	25.51	11988985
G0MA48	715	23.64	25.61	11988985
G0MA49	395	22.57	24.49	11988985
G0MA50	150	22.19	22.59	11988985
G0MA51	498	23.94	25.88	11988985
G0MA52	477	23.08	24.77	11988985
G0MA53	523	22.24	24.24	11988985
G0MA54	225	23.15	24.48	11988985
G0MA55	562	24.37	26.49	11988985
G0MA56	260	21.42	23.37	11988985
G0MA57	295	22.75	24.25	11988985
G0MA58	724	21.4	22.37	11988985
G0MA59	355	25.32	28.11	11988985
G0MA60	426	25.58	28.4	11988985
G0MA61	142	22.12	24.53	11988985
G0MA62	363	21.35	22.44	11988985
G0MA63	309	22.48	23.42	11988985
G0MA64	262	24.9	26.93	11988985
G0MA65	511	23.1	24.34	11988985
G0MA66	1001	23.42	25.24	11988985
G0MA67	1478	22.72	24.66	11988985
G0MA68	899	23.38	25.25	11988985
G0MA69	2455	23.52	25.46	11988985
G0MA70	598	23.35	25.02	11988985
G0MA71	948	22.45	24.32	11988985
G0MA72	1143	22.83	24.36	11988985
G0MA73	1200	22.43	23.82	11988985
G0MA74	346	23.39	24.97	11988985
G0MA75	196	22.01	23.35	11988985
G0MA76	1102	23.06	24.48	11988985
G0MA77	442	23.69	25.27	11988985
G0MA78	151	23.43	25.25	11988985
G0MA79	622	21.43	22.41	11988985
G0MA80	599	18.81	21.4	11988985
G0MA81	406	17.26	17.82	11988985
G0MA82	1815	18.34	19.67	11988985
G0MA83	1104	19.26	19.95	11988985
G0MA84	927	25.14	27.86	11988985
G0MA85	267	26.53	28.7	11988985
