Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
F6PUN1	116	23.67	25.87	5370518
F6PUP9	708	23.89	26.24	5370518
F6PUR6	508	25.41	27.93	5370518
F6PUV1	542	23.15	24.8	5370518
F6PUY5	514	25.39	28.81	5370518
F6PV04	152	23.03	25.58	5370518
F6PV13	161	24.56	27.3	5370518
F6PV21	646	25.1	28.08	5370518
F6PV45	866	24.4	26.73	5370518
F6PV66	661	22.86	24.46	5370518
F6PV82	114	21.79	23.79	5370518
F6PV97	268	21.19	22.7	5370518
F6PVA6	79	23.56	25.28	5370518
F6PVF7	125	25.87	29.18	5370518
F6PVI5	649	25.35	27.16	5370518
F6PVL8	148	22.75	25.35	5370518
F6PVM8	212	24.7	27.39	5370518
F6PVQ7	201	24.53	27.81	5370518
F6PVT2	209	22.7	23.62	5370518
F6PVY8	113	23.28	26.1	5370518
F6PVZ7	61	26.11	29.03	5370518
F6PW14	416	24.97	27.28	5370518
F6PW19	510	24.73	27.72	5370518
F6PW28	778	23.94	26.26	5370518
F6PW34	351	23.26	25.53	5370518
F6PW95	497	22.61	23.59	5370518
F6PWA2	70	22.42	24.6	5370518
F6PWA8	284	23.32	25.32	5370518
F6PWD4	595	24.67	26.76	5370518
F6PWH2	201	23.82	26.57	5370518
F6PWH7	336	25.36	28.41	5370518
F6PWI5	1602	21.89	23.61	5370518
F6PWJ2	253	24.78	26.67	5370518
F6PWM6	488	24.56	27.07	5370518
F6PWN4	154	22.21	23.18	5370518
F6PWP3	1233	23.48	26.14	5370518
F6PWR0	104	22	24.16	5370518
F6PWT9	138	23.26	25.98	5370518
F6PWZ1	1834	22.39	24.38	5370518
F6PX18	275	21.65	22.61	5370518
F6PX32	600	23.28	25.01	5370518
F6PX70	487	22.16	24.44	5370518
F6PX81	336	23.71	25.68	5370518
F6PX91	232	24.23	27.18	5370518
F6PXA1	1027	23.41	25.82	5370518
F6PXA9	804	23.56	26.2	5370518
F6PXD8	283	23.62	26.41	5370518
F6PXG6	286	23.98	25.93	5370518
F6PXH6	56	23.25	26.03	5370518
F6PXJ9	216	21.57	23.48	5370518
F6PXM4	319	25.25	27.67	5370518
F6PXR3	214	20.98	22.47	5370518
F6PXS4	283	25.24	27.32	5370518
F6PXX9	467	21.69	24.49	5370518
F6PXZ5	175	22.53	25.02	5370518
F6PY05	246	27.38	30.66	5370518
F6PY33	789	24.37	27.07	5370518
F6PY90	1091	21.83	23.37	5370518
F6PYE4	791	24.15	26.46	5370518
F6PYG2	257	23.27	25.72	5370518
F6PYH8	462	23.68	26.28	5370518
F6PYJ8	512	24.58	27.47	5370518
F6PYN6	277	21.82	22.56	5370518
F6PYQ4	182	23.87	26.82	5370518
F6PYR8	329	23.58	25.85	5370518
F6PYT8	118	24.13	27.32	5370518
F6PYU7	758	22.84	25.29	5370518
F6PYX2	219	21.67	23.7	5370518
F6PZ06	433	22.77	24.9	5370518
F6PZ15	270	24.8	26.88	5370518
F6PZ24	256	24.56	27.36	5370518
F6PZ31	123	25.67	28.48	5370518
F6PZ36	229	24.98	26.99	5370518
F6PZ71	212	23.4	24.89	5370518
F6PZ91	532	22.71	24.95	5370518
F6PZD7	519	23.44	25.72	5370518
F6PZG6	251	23.74	26.35	5370518
F6PZH8	336	25.32	27.79	5370518
F6PZI7	378	22.5	24.54	5370518
F6PZL2	1034	22.76	23.54	5370518
F6PZM1	213	22.78	26.24	5370518
F6PZN0	406	26.77	29.36	5370518
F6PZN7	190	24.27	26.22	5370518
F6PZR6	728	24.03	26.67	5370518
F6PZT9	765	23.1	25.5	5370518
F6PZV6	518	24.57	26.94	5370518
F6PZY2	179	24.33	27.3	5370518
F6Q021	198	22.21	23.88	5370518
F6Q041	463	22.97	25.43	5370518
F6Q062	167	24.95	27.02	5370518
F6Q071	243	23.93	26.18	5370518
F6Q0A4	497	22.11	23.74	5370518
F6Q0D8	1116	23.49	25.9	5370518
F6Q0G0	310	24.5	27.13	5370518
F6Q0H1	656	22.02	24.17	5370518
F6Q0M2	452	24.71	27.01	5370518
F6Q0N1	761	23.53	24.77	5370518
F6Q0S7	395	23.51	25.5	5370518
F6Q0T6	566	24.98	27.81	5370518
F6Q0U4	497	21.82	24.46	5370518
F6Q0V4	356	23.94	26.13	5370518
F6Q0W6	753	25.31	27.64	5370518
F6Q0X6	722	22.65	24.29	5370518
F6Q106	401	23.23	25.74	5370518
F6Q119	153	23.79	26.81	5370518
F6Q162	375	23.46	25.64	5370518
F6Q196	458	25.04	27.85	5370518
F6Q1C2	297	23.72	26.5	5370518
F6Q1D6	136	21.22	22.39	5370518
F6Q1G7	283	24.23	26.91	5370518
F6Q1K9	239	23.44	25.44	5370518
F6Q1Q4	307	22.77	23.79	5370518
F6Q1R5	377	25.6	28.11	5370518
F6Q1T1	337	22.34	22.95	5370518
F6Q1U9	267	23.92	25.84	5370518
F6Q1Y6	120	25.64	29	5370518
F6Q1Z4	959	21.69	22.63	5370518
F6Q224	133	21.67	23.44	5370518
F6Q232	372	24.5	27.04	5370518
F6Q249	584	25.47	28.6	5370518
F6Q259	190	20.94	23.22	5370518
F6Q265	197	21.57	23.32	5370518
F6Q283	259	22.98	24.66	5370518
F6Q290	177	25.24	27.08	5370518
F6Q2A0	307	25.42	29.44	5370518
F6Q2C1	371	22.78	24.65	5370518
F6Q2E1	230	24.01	25.52	5370518
F6Q2F8	847	23.65	26.2	5370518
F6Q2H6	1080	22.65	24.77	5370518
F6Q2J0	577	24.21	26.59	5370518
F6Q2J9	827	23.55	25.88	5370518
F6Q2K8	222	24.91	26.83	5370518
F6Q2Q3	590	23.72	26	5370518
F6Q2R9	84	23.5	26.53	5370518
F6Q2S6	167	23.41	25.14	5370518
F6Q2U2	871	24.57	26.99	5370518
F6Q2W2	223	21.63	23.41	5370518
F6Q301	237	25.82	28.84	5370518
F6Q318	397	22.98	25.39	5370518
F6Q339	203	23.86	25.82	5370518
F6Q349	200	23.62	25.05	5370518
F6Q3D7	242	21.54	23.24	5370518
F6Q3E6	347	24.27	27.27	5370518
F6Q3L6	339	23.57	25.7	5370518
F6Q3M5	520	21.57	23.95	5370518
F6Q3S9	358	23.77	25.75	5370518
F6Q3T8	310	23.9	26.11	5370518
F6Q3X3	173	23.86	25.46	5370518
F6Q3Y2	458	24.46	26.83	5370518
F6Q3Z9	359	23.41	26.6	5370518
F6Q427	897	23.26	25.83	5370518
F6Q476	615	23.28	25.68	5370518
F6Q4A2	107	24.45	26.72	5370518
F6Q4A8	150	22.35	23.78	5370518
F6Q4G4	275	20.61	21.56	5370518
F6Q4H4	152	24.35	27.07	5370518
F6Q4K1	320	24.31	27.33	5370518
F6Q4K7	205	23.78	25.36	5370518
F6Q4L9	395	24.22	27.1	5370518
F6Q4V5	164	25.67	27.59	5370518
F6Q4W5	445	24.06	25.94	5370518
F6Q4Z2	276	23.46	25.11	5370518
F6Q521	201	25.62	29.59	5370518
F6Q539	383	23.54	26.01	5370518
F6Q548	368	22.82	25.2	5370518
F6Q558	389	22.85	24.19	5370518
F6Q587	86	22	22.89	5370518
F6Q599	367	22.94	24.7	5370518
F6Q5A8	1022	23.5	25.95	5370518
F6Q5B7	152	23.48	25.56	5370518
F6Q5D4	437	24.59	27.23	5370518
F6Q5E4	330	24.64	27.33	5370518
F6Q5F1	270	21.48	20.94	5370518
F6Q5I2	234	24.81	26.21	5370518
F6Q5K0	899	21.86	23.98	5370518
F6Q5L2	405	23.06	25.5	5370518
F6Q5L9	1349	23.48	25.64	5370518
F6Q5T5	1486	23.61	25.31	5370518
F6Q5U4	250	24.33	26.87	5370518
F6Q5V5	2494	22.74	24.31	5370518
F6Q5X4	93	22.56	24.37	5370518
F6Q5Y8	1363	24.66	27.67	5370518
F6Q601	642	22.6	25.27	5370518
F6Q632	422	22.62	24.59	5370518
F6Q643	559	23.56	25.84	5370518
F6Q662	370	23.6	25.77	5370518
F6Q671	394	21.92	23.52	5370518
F6Q678	453	23.44	25.36	5370518
F6Q699	183	22.65	24.28	5370518
F6Q6C9	219	27.81	30.99	5370518
F6Q6E0	535	23.28	26.67	5370518
F6Q6F0	187	20.82	23.13	5370518
F6Q6F5	316	21.86	24.36	5370518
F6Q6H6	408	24.08	26.35	5370518
F6Q6I4	333	24.14	27.11	5370518
F6Q6M5	339	22.42	24.18	5370518
F6Q6Q9	438	21.6	23.38	5370518
F6Q6R7	201	23.95	26.61	5370518
F6Q6T5	1382	21.96	23.63	5370518
F6Q6W6	383	28.29	31.6	5370518
F6Q711	177	23.53	25.11	5370518
F6Q753	486	21.01	23.88	5370518
F6Q762	313	25.92	28.86	5370518
F6Q792	140	25.61	28.02	5370518
F6Q7A1	369	22.64	24.5	5370518
F6Q7A6	475	23.82	26.6	5370518
F6Q7B5	977	22.94	24.81	5370518
F6Q7C4	262	26.25	29.4	5370518
F6Q7D4	985	23.74	25.79	5370518
F6Q7E0	215	26.1	30.09	5370518
F6Q7J8	417	25.74	28.57	5370518
F6Q7P2	312	22.84	25.54	5370518
F6Q7R7	307	27.19	30.12	5370518
F6Q7V3	96	19.93	22.07	5370518
F6Q7X0	349	24.21	26.83	5370518
F6Q874	1516	22.63	24.93	5370518
F6Q894	324	23.28	24.93	5370518
F6Q8D1	560	23.21	26.07	5370518
F6Q8G4	392	24.72	27.59	5370518
F6Q8S1	409	22.61	24.01	5370518
F6Q8U3	927	23.58	25.85	5370518
F6Q8V1	243	23.72	25.56	5370518
F6Q8W5	1803	25.59	28.59	5370518
F6Q8X5	449	22.83	25.2	5370518
F6Q8Y0	161	23.84	26.54	5370518
F6Q8Y9	84	24.33	26.83	5370518
F6Q8Z9	298	23.15	25.71	5370518
F6Q909	600	23.44	25.56	5370518
F6Q929	234	24.02	27.02	5370518
F6Q950	238	24.72	27.59	5370518
F6Q966	471	26.2	29.78	5370518
F6Q982	219	25.75	28.4	5370518
F6Q989	534	24.65	26.61	5370518
F6Q9A0	157	22.67	24.72	5370518
F6Q9B5	368	23.76	25.88	5370518
F6Q9C5	762	24.49	27.08	5370518
F6Q9D5	435	25.95	28.4	5370518
F6Q9F4	242	26.29	28.67	5370518
F6Q9I1	212	24.31	26.72	5370518
F6Q9J1	371	23.82	26.24	5370518
F6Q9K0	753	24.38	27.05	5370518
F6Q9M1	264	22.19	24.21	5370518
F6Q9M9	454	23.89	26.68	5370518
F6Q9P1	172	23.44	25.25	5370518
F6Q9P9	675	23.84	26.03	5370518
F6Q9Q7	82	26.9	30.27	5370518
F6Q9R4	236	23.24	25.36	5370518
F6Q9T0	231	23.43	25.5	5370518
F6QA01	323	23.4	23.49	5370518
F6QA27	745	24.16	27	5370518
F6QA40	232	22.7	25.04	5370518
F6QA51	550	21.37	22.93	5370518
F6QA65	211	21.48	22.75	5370518
F6QA84	305	21.96	24.25	5370518
F6QA93	279	22.7	25.11	5370518
F6QAA1	282	26.85	29.42	5370518
F6QAA8	224	23.99	26.93	5370518
F6QAC7	437	23.05	25.45	5370518
F6QAE6	142	24.37	27.11	5370518
F6QAF5	682	23.27	25.17	5370518
F6QAG3	185	25.22	28.61	5370518
F6QAI3	469	24.33	26.67	5370518
F6QAJ1	132	25.53	27.88	5370518
F6QAK1	396	25.27	27.89	5370518
F6QAL4	376	22.74	25.75	5370518
F6QAM3	377	22.83	25.92	5370518
F6QAP0	996	24.17	26.15	5370518
F6QAQ0	554	24.6	27.21	5370518
F6QAR2	483	25.31	27.77	5370518
F6QAS2	152	26.61	28.84	5370518
F6QAT1	612	24.04	26.15	5370518
F6QAU2	355	26.13	29.11	5370518
F6QAV6	181	25.44	28.59	5370518
F6QAW4	137	23.66	27.04	5370518
F6QB12	240	22.73	24.35	5370518
F6QB20	450	23.41	25.56	5370518
F6QB29	451	23.4	25.53	5370518
F6QB35	786	23.95	26.36	5370518
F6QB43	224	22.48	24.4	5370518
F6QB53	247	22.92	24.71	5370518
F6QB69	189	24.82	27.51	5370518
F6QB79	750	24.13	27.3	5370518
F6QB99	599	24.15	26.32	5370518
F6QBB9	455	23.64	25.99	5370518
F6QBC9	433	23.39	25.56	5370518
F6QBE1	370	26.8	29.47	5370518
F6QBF6	541	23.92	26.16	5370518
F6QBG7	376	23.1	25.64	5370518
F6QBH7	467	24.81	28.09	5370518
F6QBI4	584	22.48	23.8	5370518
F6QBJ1	378	23.47	25.7	5370518
F6QBK7	240	23.23	25.16	5370518
F6QBL6	710	22.8	25.32	5370518
F6QBM2	737	24.31	26.58	5370518
F6QBN2	177	23.07	24.78	5370518
F6QBN9	132	21.92	24.64	5370518
F6QBP3	214	23.31	25.53	5370518
F6QBR1	65	23.2	26.32	5370518
F6QBY7	60	22.04	23.93	5370518
F6QBZ6	594	21.51	23.97	5370518
F6QC23	320	24.37	27.32	5370518
F6QC31	525	25.65	28.12	5370518
F6QC37	547	23.35	25.79	5370518
F6QC45	203	24.71	27.45	5370518
F6QC59	102	22.56	24.99	5370518
F6QC67	215	24.74	27.1	5370518
F6QC95	244	21.76	24.96	5370518
F6QCD1	63	27.31	31.29	5370518
F6QCD7	146	23.49	25.51	5370518
F6QCF4	215	26.41	29.35	5370518
F6QCF9	2069	25	27.88	5370518
F6QCG4	222	25.4	27.66	5370518
F6QCI8	352	23	25.81	5370518
F6QCK3	205	23.6	26.09	5370518
F6QCL0	107	22.24	25.05	5370518
F6QCL6	114	25.26	28.2	5370518
F6QCP0	195	24.76	27.42	5370518
F6QCP7	191	23.72	26.79	5370518
F6QCQ5	361	23.34	25.84	5370518
F6QCS1	148	23.77	26.92	5370518
F6QCS6	731	23.58	25.46	5370518
F6QCU5	160	24.41	26.17	5370518
F6QCY2	173	23.14	25.69	5370518
F6QCY9	273	21.05	21.35	5370518
F6QD16	223	21.78	23.18	5370518
F6QD31	397	23.04	25.23	5370518
F6QD44	1039	23.49	25.51	5370518
F6QD52	95	25.31	27.46	5370518
F6QD58	306	23.02	25	5370518
F6QD65	186	23.51	26.07	5370518
F6QD73	411	24.56	27.05	5370518
F6QD80	201	25.14	27.66	5370518
F6QD88	122	25.44	28.24	5370518
F6QD93	226	24.99	27.81	5370518
F6QDA8	289	24.55	27.66	5370518
F6QDD4	102	26.57	28.62	5370518
F6QDE3	1061	23.68	25.58	5370518
F6QDF2	138	24.16	27.55	5370518
F6QDG1	317	23.68	26.45	5370518
F6QDH2	239	23.99	26.88	5370518
F6QDJ6	357	24.61	27.92	5370518
F6QDK5	226	26.97	30.59	5370518
F6QDL4	334	24.18	25.64	5370518
F6QDM2	139	25.3	28.11	5370518
F6QDM9	221	24.7	27.62	5370518
F6QDQ8	353	25.17	28.92	5370518
F6QDT9	593	23.64	26.37	5370518
F6QDX7	420	25.56	28.62	5370518
F6QDY4	121	25.45	28.82	5370518
F6QE00	172	22.92	25.22	5370518
F6QE09	184	24.31	27.42	5370518
F6QE16	371	24.12	26.26	5370518
F6QE47	433	22.46	24.8	5370518
F6QE53	245	22.14	24.64	5370518
F6QE62	291	24.42	26.71	5370518
F6QE85	400	24.35	27.2	5370518
F6QE95	252	26.22	28.78	5370518
F6QEC1	208	23.88	26.1	5370518
F6QEE3	331	22.64	25.43	5370518
F6QEE6	748	23.44	25.85	5370518
F6QEF4	338	22.87	24.43	5370518
F6QEG3	465	24.18	26.4	5370518
F6QEH2	329	24.11	26.86	5370518
F6QEH8	148	25.29	27.07	5370518
F6QEI5	304	23.38	25.01	5370518
F6QEJ1	633	21.11	21.99	5370518
F6QEK5	225	23.82	25.07	5370518
F6QEL1	207	23.19	25.24	5370518
F6QEM0	254	18.41	19.61	5370518
F6QEM6	97	28.36	32.96	5370518
F6QES8	307	23.93	25.86	5370518
F6QEV0	623	22.88	24.77	5370518
F6QEV8	570	22.02	23.85	5370518
F6QEX4	397	23.68	24.79	5370518
F6QEY9	188	24.76	26.91	5370518
F6QEZ7	595	24.74	26.96	5370518
F6QF10	1082	22.89	24.47	5370518
F6QF27	509	24.36	26.77	5370518
F6QF37	440	23.91	26.55	5370518
F6QF46	225	22.72	25.28	5370518
F6QF75	151	22.5	24.75	5370518
F6QF82	266	27.52	30.36	5370518
F6QF92	63	23.22	25.48	5370518
F6QFA2	378	23.79	26.55	5370518
F6QFD6	250	24.83	27.81	5370518
F6QFG5	100	26.76	29.48	5370518
F6QFH5	414	24.24	26.9	5370518
F6QFI4	184	24.98	28.46	5370518
F6QFM3	342	26.81	29.81	5370518
F6QFQ6	405	23.66	26.49	5370518
F6QG11	100	23.85	24.72	5370518
F6QG41	135	23.42	26.21	5370518
F6QG49	260	25.92	29.37	5370518
F6QG58	202	23.53	26.12	5370518
F6QG73	665	22.69	24.63	5370518
F6QGA2	163	26.39	30.57	5370518
F6QGB1	363	22.49	24.65	5370518
F6QGB8	114	23.54	25.98	5370518
F6QGG9	230	21.8	23.06	5370518
F6QGI1	222	24.28	26.5	5370518
F6QGJ1	234	23.99	27.14	5370518
F6QGJ9	186	25.41	28.71	5370518
F6QGK7	547	23.86	26.26	5370518
F6QGN1	284	22.52	24.68	5370518
F6QGQ2	197	21	20.97	5370518
F6QGU0	199	21.19	22.72	5370518
F6QGV6	379	24.34	27.51	5370518
F6QGX2	139	21.63	22.55	5370518
F6QGZ6	82	23.3	26.28	5370518
F6QH02	293	21.88	23.73	5370518
F6QH11	341	25.47	27.76	5370518
F6QH26	506	22.58	24.24	5370518
F6QH31	410	21.48	23.82	5370518
F6QH36	1667	23.94	26.37	5370518
F6QH43	309	22.11	24.18	5370518
F6QH60	85	22.5	25.12	5370518
F6QH68	281	22.86	25.89	5370518
F6QH89	420	23.66	26.4	5370518
F6QH95	360	24.7	27.11	5370518
F6QHA4	92	24.89	26.95	5370518
F6QHC6	218	22.81	24.21	5370518
F6QHD2	452	24.13	26.88	5370518
F6QHE0	509	23.49	25.29	5370518
F6QHE7	191	24.1	25.44	5370518
F6QHF4	143	22.72	25.38	5370518
F6QHG3	236	23.07	26.08	5370518
F6QHG7	694	22.92	25.32	5370518
F6QHH5	232	23.5	25.87	5370518
F6QHI6	132	22.1	24.52	5370518
F6QHJ5	158	21.78	23.21	5370518
F6QHK4	154	20.76	22.89	5370518
F6QHL8	729	20.89	22.34	5370518
F6QHM7	725	25.94	29.08	5370518
F6QHN7	343	25.34	27.91	5370518
F6QHP2	54	27.08	30.21	5370518
F6QHP8	349	24.87	27.66	5370518
F6QHQ6	75	26.17	28.35	5370518
F6QHR3	317	24.26	27	5370518
F6QHS0	394	23.72	26.05	5370518
F6QHT4	105	22.77	24.7	5370518
F6QHU2	301	23.11	25.37	5370518
F6QHU8	266	24.51	27.29	5370518
F6QHV8	502	21.71	24.29	5370518
F6QHX9	164	19.34	20.84	5370518
F6QHY6	127	24.11	26.85	5370518
F6QHZ5	234	23.56	26.5	5370518
F6QI13	201	21.47	23.22	5370518
F6QI19	688	21.07	22.8	5370518
F6QI30	74	27.09	29.95	5370518
F6QI37	364	24.05	26.72	5370518
F6QI54	1118	24.11	27.19	5370518
F6QI63	237	22.77	23.77	5370518
F6QI77	183	21.37	22.67	5370518
F6QI83	380	23.49	25.72	5370518
F6QI91	181	21.59	22.77	5370518
F6QIA0	63	25.78	30.34	5370518
F6QID5	588	24.13	26.52	5370518
F6QIE7	275	25.71	28.74	5370518
F6QIF4	904	25.53	28.13	5370518
F6QIG1	82	22.73	25.33	5370518
F6QIH1	448	25.12	28.94	5370518
F6QIK7	625	23.39	26.28	5370518
F6QIL3	446	21.31	22.73	5370518
F6QIM1	170	22.52	24.83	5370518
F6QIN0	329	24.94	28	5370518
F6QIP6	596	22.46	23.98	5370518
F6QIR4	943	23.35	25	5370518
F6QIU4	190	24.06	26.82	5370518
F6QIV0	328	23.38	25.87	5370518
F6QIW3	334	22.54	24.32	5370518
F6QIX3	1035	23.74	26.13	5370518
F6QIY7	159	24.06	25.98	5370518
F6QJ41	752	23.39	25.85	5370518
F6QJ48	166	18.73	20.52	5370518
F6QJ74	299	24.7	27.26	5370518
F6QJA2	312	24.79	27.08	5370518
F6QJB1	195	24.75	27.48	5370518
F6QJB5	179	23.18	25.45	5370518
F6QJC1	426	22.63	24.23	5370518
F6QJE4	188	26.07	29.07	5370518
F6QJH8	487	21.65	22.52	5370518
F6QJI6	244	24.05	25.43	5370518
F6QJJ5	558	24.16	27.49	5370518
F6QJM4	751	22.29	24.88	5370518
F6QJQ0	142	22.2	24.11	5370518
F6QJQ8	586	23.12	25.83	5370518
F6QJS1	224	23.7	24.28	5370518
F6QJU4	238	23.91	26.74	5370518
F6QJX0	210	24.51	27.15	5370518
F6QJY0	458	19.97	21.34	5370518
F6QK12	187	22.87	24.82	5370518
F6QK43	175	24.43	27.28	5370518
F6QK47	238	24.92	27.27	5370518
F6QK56	522	22.71	25.23	5370518
F6QK67	282	24.2	27.03	5370518
F6QK87	347	25.69	27.89	5370518
F6QK92	153	22.89	24.57	5370518
F6QKA1	650	26.57	29.42	5370518
F6QKB5	935	24.07	26.63	5370518
F6QKD8	235	23.09	25.21	5370518
F6QKI0	366	23.83	25.5	5370518
F6QKI8	106	21.6	24.25	5370518
F6QKK4	367	22.98	24.9	5370518
F6QKL4	697	21.5	22.87	5370518
F6QKM5	209	21.41	23.35	5370518
F6QKP0	765	21.6	23.04	5370518
F6QKU2	120	25.25	26.83	5370518
F6QKX2	223	23.98	26.49	5370518
F6QKZ8	644	21.64	23.59	5370518
F6QL10	123	24.75	27.18	5370518
F6QL27	386	23.17	25.69	5370518
F6QL57	518	24.12	26.78	5370518
F6QL68	318	24.61	27.03	5370518
F6QL93	258	23.06	24.25	5370518
F6QLA2	171	24.69	27.01	5370518
F6QLB0	175	22.5	22.09	5370518
F6QLD7	171	24.09	27.2	5370518
F6QLF3	409	24.81	26.66	5370518
F6QLG8	262	24.51	26.31	5370518
F6QLK3	150	20.79	24.1	5370518
F6QLM7	345	23.83	26.28	5370518
F6QLN4	311	20.51	20.45	5370518
F6QLP3	401	22.71	25.54	5370518
F6QLR3	361	23.47	26.02	5370518
F6QLS3	198	21.56	23.85	5370518
F6QLS9	220	22.35	23.82	5370518
F6QLT5	166	22.7	24.98	5370518
F6QLU5	181	23.22	25.7	5370518
F6QLW5	392	24.92	27.54	5370518
F6QLY5	247	22.69	25.39	5370518
F6QM01	247	23.08	25.83	5370518
F6QM17	137	23.6	26.53	5370518
F6QM26	474	21.5	22.13	5370518
F6QM49	153	25.87	30.21	5370518
F6QM57	466	23.95	26.85	5370518
F6QM62	527	25.05	28.34	5370518
F6QM70	226	20.87	22.9	5370518
F6QM76	618	25.02	27.79	5370518
F6QM85	505	23.42	25.44	5370518
F6QM98	74	23.9	26.25	5370518
F6QMC1	64	22.95	24.64	5370518
F6QMC5	169	26.04	28.47	5370518
F6QMD4	508	24.29	26.66	5370518
F6QME2	428	22.77	25.47	5370518
F6QMJ1	198	25.41	27.9	5370518
F6QMJ9	211	25.78	28.82	5370518
F6QML6	211	24.18	26.55	5370518
F6QMM5	351	19.9	21.26	5370518
F6QMN2	183	24.33	26.21	5370518
F6QMU4	390	22.29	24.99	5370518
F6QMV1	404	22.92	24.36	5370518
F6QN05	247	22.67	24.7	5370518
F6QN19	217	22.62	24.39	5370518
F6QN34	587	25.88	29.48	5370518
F6QN62	201	22.94	25.47	5370518
F6QN71	165	24.83	27.03	5370518
F6QN78	89	23.85	25.96	5370518
F6QN87	121	25.93	27.41	5370518
F6QNA6	608	22.16	23.54	5370518
F6QNB6	157	21.01	22.5	5370518
F6QND3	755	23.29	25.22	5370518
F6QNF1	484	21.38	22.65	5370518
F6QNG1	244	24.61	27.13	5370518
F6QNH2	189	25.46	26.85	5370518
F6QNI1	193	22.84	25.97	5370518
F6QNK0	263	22.93	25.45	5370518
F6QNL0	204	21.94	23.35	5370518
F6QNL7	1214	22.44	23.96	5370518
F6QNM6	609	22.71	24.79	5370518
F6QNP4	262	22.22	23.71	5370518
F6QNQ9	582	23.44	24.86	5370518
F6QNR9	161	22.22	24.25	5370518
F6QNS5	51	23.51	25.47	5370518
F6QNU1	135	25.59	27.79	5370518
F6QNW0	211	25.7	27.37	5370518
F6QP05	291	26.37	29.75	5370518
F6QP23	202	23.18	25.84	5370518
F6QP43	190	21.24	23.09	5370518
F6QP54	330	25.06	27.31	5370518
F6QP72	519	22.61	24.48	5370518
F6QP81	135	22.77	25.22	5370518
F6QP88	653	22.07	23.67	5370518
F6QP97	185	23.12	22.74	5370518
F6QPE2	185	24.12	25.99	5370518
F6QPH0	294	24.25	26.92	5370518
F6QPI8	512	21.24	23.12	5370518
F6QPK2	111	25.44	26.33	5370518
F6QPL4	286	26.08	28.32	5370518
F6QPN8	148	23.14	24.81	5370518
F6QPP6	519	22.05	23.89	5370518
F6QPQ3	205	27.06	30.34	5370518
F6QPS8	199	24.52	26.89	5370518
F6QPU8	152	23.58	26.24	5370518
F6QPV5	272	21.49	23.53	5370518
F6QPY3	282	26.88	30.09	5370518
F6QPZ1	180	24.54	26.91	5370518
F6QQ00	229	21.72	23.62	5370518
F6QQ08	180	24.92	27.77	5370518
F6QQ49	1164	24.21	26.62	5370518
F6QQ57	656	23.32	24.87	5370518
F6QQ72	303	26.91	30.16	5370518
F6QQA0	713	22.07	23.97	5370518
F6QQE0	724	20.4	22.53	5370518
F6QQF5	665	24.1	26.16	5370518
F6QQK4	906	23.18	25.95	5370518
F6QQM7	309	25.98	29.97	5370518
F6QQU5	131	25.51	27.6	5370518
F6QQX7	1172	23.7	26.5	5370518
F6QQY6	216	24.5	26.34	5370518
F6QQZ3	202	24.55	27.23	5370518
F6QR00	1183	23.93	25.95	5370518
F6QR08	474	24.36	26.69	5370518
F6QR18	641	22.78	24.92	5370518
F6QR87	1006	23.42	25.67	5370518
F6QR95	988	23.55	25.82	5370518
F6QRA5	166	23.4	25.54	5370518
F6QRC2	195	24.17	27.03	5370518
F6QRC9	138	23.53	24.41	5370518
F6QRD6	150	21.68	24.76	5370518
F6QRE5	522	22.19	24.82	5370518
F6QRF4	71	24.87	28.01	5370518
F6QRG3	1206	24.08	26.25	5370518
F6QRJ2	355	24.79	27.69	5370518
F6QRK3	248	23.5	25.06	5370518
F6QRL6	871	22.77	25.51	5370518
F6QRM5	171	21.21	22.41	5370518
F6QRN5	466	23.93	26.47	5370518
F6QRP5	246	23.92	26.59	5370518
F6QRQ7	238	23.46	25.55	5370518
F6QRT7	288	24.21	27.46	5370518
F6QRU4	274	22.58	25.19	5370518
F6QRW4	324	22.37	23.39	5370518
F6QRX3	285	25.47	28.3	5370518
F6QRZ2	319	23.95	25.99	5370518
F6QS01	522	22.99	24.47	5370518
F6QS20	370	20.71	22.53	5370518
F6QS40	297	23.58	25.93	5370518
F6QS52	453	24.54	26.9	5370518
F6QS67	215	25.54	28.69	5370518
F6QS75	523	23.27	26	5370518
F6QS94	76	23.52	26.25	5370518
F6QSB8	202	24.4	27.47	5370518
F6QSC7	230	23.38	25.89	5370518
F6QSD6	246	21.94	24.42	5370518
F6QSH0	709	22.21	24.51	5370518
F6QSJ0	453	25.01	28.64	5370518
F6QSK8	724	24.35	26.47	5370518
F6QSN2	207	24.56	26.61	5370518
F6QSQ2	555	26.44	30.05	5370518
F6QSR3	1105	23.53	25.81	5370518
F6QSS7	546	22.83	25.37	5370518
F6QST8	509	23.47	25.43	5370518
F6QT42	461	23.29	26.24	5370518
F6QTF0	210	23.93	26.18	5370518
F6QTI2	226	24.45	26.89	5370518
F6QTJ0	91	21.42	22.95	5370518
F6QTJ8	205	24.62	27.55	5370518
F6QTK8	253	21.8	22.98	5370518
F6QTL5	161	21.64	22.97	5370518
F6QTP8	122	25.09	27.84	5370518
F6QTS6	440	23.41	25.99	5370518
F6QTW3	626	24.1	26.42	5370518
F6QTX2	800	22.71	24.77	5370518
F6QU62	430	24.55	26.92	5370518
