Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
KAF1624867	209	23.32	25.68	6040217
KAF1624868	248	23.07	25.56	6040217
KAF1624869	559	24.49	26.32	6040217
KAF1624870	331	25.64	28.68	6040217
KAF1624871	663	24.94	27.6	6040217
KAF1624872	154	22.39	23.49	6040217
KAF1624873	1017	23.89	26.7	6040217
KAF1624874	92	20.29	20.68	6040217
KAF1624875	160	22.95	23.51	6040217
KAF1624876	63	21.2	23.53	6040217
KAF1624877	522	24.06	26.11	6040217
KAF1624878	303	22.8	24.82	6040217
KAF1624879	1309	21.04	22.94	6040217
KAF1624880	559	24.49	26.99	6040217
KAF1624881	118	22.86	24.43	6040217
KAF1624882	582	24.1	27.17	6040217
KAF1624885	153	24.37	26.44	6040217
KAF1624886	424	24.89	27.59	6040217
KAF1624887	94	23.74	26.89	6040217
KAF1624888	122	22.02	23.32	6040217
KAF1624889	173	22.72	24.51	6040217
KAF1624890	266	23.48	25.04	6040217
KAF1624891	102	25.16	27.67	6040217
KAF1624892	590	21.65	23.83	6040217
KAF1624893	56	24.43	27.29	6040217
KAF1624894	628	24.08	26.31	6040217
KAF1624895	106	22.59	24.83	6040217
KAF1624896	569	24.46	26.7	6040217
KAF1624897	153	24.7	27.05	6040217
KAF1624898	174	26.15	28.96	6040217
KAF1624899	627	22.01	23.9	6040217
KAF1624900	326	22.86	25.22	6040217
KAF1624901	236	23.02	25.66	6040217
KAF1624902	1207	21.84	23.58	6040217
KAF1624903	292	22.45	23.94	6040217
KAF1624904	216	25.17	27.17	6040217
KAF1624905	570	23.77	25.99	6040217
KAF1624906	89	23.02	24.47	6040217
KAF1624907	232	28.27	31.17	6040217
KAF1624908	694	23.83	26	6040217
KAF1624909	158	21.49	22.71	6040217
KAF1624910	309	22.98	24.8	6040217
KAF1624911	798	22.12	23.81	6040217
KAF1624912	222	21.85	23.76	6040217
KAF1624913	424	23.65	25.48	6040217
KAF1624914	331	25.67	27.81	6040217
KAF1624915	238	25.28	28.96	6040217
KAF1624916	452	22.42	24.84	6040217
KAF1624917	167	24.34	27.25	6040217
KAF1624918	435	22.4	24.22	6040217
KAF1624919	907	24.1	26.33	6040217
KAF1624920	137	25.26	26.38	6040217
KAF1624921	369	25.49	28.16	6040217
KAF1624922	450	23.12	25.21	6040217
KAF1624923	676	22.33	24.41	6040217
KAF1624924	446	24.3	26.56	6040217
KAF1624925	464	24.44	27.4	6040217
KAF1624926	193	22.02	23.84	6040217
KAF1624940	960	23.12	25.41	6040217
KAF1624941	522	24.42	26.41	6040217
KAF1624942	310	22.7	24.78	6040217
KAF1624943	830	22.1	23.39	6040217
KAF1624944	1269	24.53	27.49	6040217
KAF1624945	134	25.72	27.91	6040217
KAF1624946	314	23.38	24.4	6040217
KAF1624947	712	24.39	27.52	6040217
KAF1624948	1017	23.55	25.86	6040217
KAF1624949	334	25.03	27.62	6040217
KAF1624950	320	23.89	26.14	6040217
KAF1624951	286	25.25	27.26	6040217
KAF1624952	188	23.48	24.62	6040217
KAF1624953	112	22.7	25.88	6040217
KAF1624954	1749	25.58	28.31	6040217
KAF1624955	302	23.72	24.04	6040217
KAF1624956	321	23.42	25.69	6040217
KAF1624957	562	27.01	30.15	6040217
KAF1624958	758	25.19	28.39	6040217
KAF1624959	262	26.73	29.37	6040217
KAF1624960	2105	24.18	26.62	6040217
KAF1624961	131	23.59	25.74	6040217
KAF1624962	82	21.22	23.66	6040217
KAF1624963	379	22.25	23.7	6040217
KAF1624964	156	24.84	26.96	6040217
KAF1624965	155	23.76	27.16	6040217
KAF1624966	317	27.15	30.76	6040217
KAF1624967	673	22.96	25.35	6040217
KAF1624968	159	23.81	25.7	6040217
KAF1624969	853	21.71	23.31	6040217
KAF1624970	140	24.71	26.41	6040217
KAF1624971	312	23.08	25.37	6040217
KAF1624972	444	24.9	27.52	6040217
KAF1624973	508	23.01	25.24	6040217
KAF1624974	837	23.03	25.15	6040217
KAF1624975	177	24.68	27.33	6040217
KAF1624976	185	21.99	22.78	6040217
KAF1624977	382	23.59	26.23	6040217
KAF1624978	332	24.18	26.42	6040217
KAF1624979	448	24.5	26.06	6040217
KAF1624980	60	25.52	27.06	6040217
KAF1624981	1039	22.83	24.5	6040217
KAF1624982	238	21.35	21.16	6040217
KAF1624983	254	24.93	27.8	6040217
KAF1624984	740	24.35	26.72	6040217
KAF1624985	100	22.75	25.16	6040217
KAF1624986	407	24.86	26.97	6040217
KAF1624987	288	22.18	23.69	6040217
KAF1624988	158	20.88	21.93	6040217
KAF1624989	163	23.41	25.69	6040217
KAF1624990	71	22.59	24.91	6040217
KAF1624991	409	24.94	27.5	6040217
KAF1624992	755	22.26	23.62	6040217
KAF1624993	1121	22.58	24.53	6040217
KAF1624994	845	24.11	26.29	6040217
KAF1624995	946	23.47	25.61	6040217
KAF1624996	724	23.49	25.32	6040217
KAF1624997	100	23.97	24.96	6040217
KAF1624998	238	23.55	25.88	6040217
KAF1624999	120	23.93	25.75	6040217
KAF1625000	1254	22.35	23.65	6040217
KAF1625001	89	26.05	29.21	6040217
KAF1625002	436	23.55	25.27	6040217
KAF1625003	404	25.17	27.51	6040217
KAF1625004	96	25.36	28.05	6040217
KAF1625005	558	24.44	27	6040217
KAF1625006	73	21.84	23.95	6040217
KAF1625007	491	22.71	24.35	6040217
KAF1625008	190	24.2	26.94	6040217
KAF1625009	91	21.65	24.18	6040217
KAF1625010	417	23.47	25.89	6040217
KAF1625011	177	22.45	24.27	6040217
KAF1625012	403	23.67	24.87	6040217
KAF1625013	173	24.18	27.03	6040217
KAF1625014	193	24.07	26.37	6040217
KAF1625015	239	22.68	24.28	6040217
KAF1625016	160	23.09	25.37	6040217
KAF1625018	217	23.04	24.94	6040217
KAF1625022	756	23.47	25.33	6040217
KAF1625023	513	21.55	22.89	6040217
KAF1625024	2012	22.01	23.14	6040217
KAF1625025	348	26.49	29.76	6040217
KAF1625026	242	23.76	26.46	6040217
KAF1625027	214	23.57	25.46	6040217
KAF1625028	159	24.01	25.36	6040217
KAF1625029	524	23.89	27.1	6040217
KAF1625030	421	23.15	24.91	6040217
KAF1625031	287	24.2	25.9	6040217
KAF1625032	416	25.37	28.27	6040217
KAF1625033	92	25.23	26.06	6040217
KAF1625034	96	26.62	28.39	6040217
KAF1625035	215	24.33	25.93	6040217
KAF1625036	453	22.55	24.36	6040217
KAF1625037	692	23.96	25.83	6040217
KAF1625038	1153	23.18	25.11	6040217
KAF1625039	130	23.44	25.17	6040217
KAF1625040	324	22.56	23.32	6040217
KAF1625041	455	25.48	28.3	6040217
KAF1625042	106	24.09	26.67	6040217
KAF1625043	198	23.47	25.51	6040217
KAF1625044	327	23.05	24.17	6040217
KAF1625045	255	22.62	24.82	6040217
KAF1625046	707	23.59	25.29	6040217
KAF1625047	247	23.33	25.37	6040217
KAF1625048	307	23.05	24.9	6040217
KAF1625049	132	26.36	29.05	6040217
KAF1625050	283	22.72	24.79	6040217
KAF1625051	510	23.19	25.56	6040217
KAF1625052	514	22.89	24.24	6040217
KAF1625053	1825	24.45	26.89	6040217
KAF1625054	550	24.45	26.81	6040217
KAF1625055	207	23.53	25.89	6040217
KAF1625056	529	23.14	25.21	6040217
KAF1625057	89	21.83	23.17	6040217
KAF1625058	549	23.99	25.77	6040217
KAF1625059	284	22.82	26.27	6040217
KAF1625060	74	24.2	26	6040217
KAF1625061	99	24.67	26.33	6040217
KAF1625062	614	21.98	23.43	6040217
KAF1625063	229	23.16	25.1	6040217
KAF1625064	335	23.74	25.8	6040217
KAF1625065	855	20.85	21.54	6040217
KAF1625066	335	21.28	22.05	6040217
KAF1625067	342	23.33	25.97	6040217
KAF1625068	84	23.29	25.08	6040217
KAF1625069	68	21.6	22.89	6040217
KAF1625070	276	22.11	24.12	6040217
KAF1625071	1897	22.05	23.83	6040217
KAF1625072	374	22.22	24.95	6040217
KAF1625073	625	23.39	25.5	6040217
KAF1625074	81	23.52	25.52	6040217
KAF1625075	924	23.17	25.01	6040217
KAF1625076	89	24.45	25.66	6040217
KAF1625077	268	24.36	26.77	6040217
KAF1625078	812	23.39	25.14	6040217
KAF1625079	340	22.02	22.79	6040217
KAF1625080	827	23.48	25.63	6040217
KAF1625081	322	22.13	23.69	6040217
KAF1625082	415	22.92	24.61	6040217
KAF1625083	361	22.19	24.14	6040217
KAF1625084	365	23.46	25.81	6040217
KAF1625085	175	22.42	23.99	6040217
KAF1625086	189	23.75	24.96	6040217
KAF1625087	137	23.75	25.59	6040217
KAF1625088	377	23.59	25.5	6040217
KAF1625089	594	22.59	24.7	6040217
KAF1625090	133	22.68	24.6	6040217
KAF1625091	260	22.42	24.09	6040217
KAF1625092	418	24.36	26.99	6040217
KAF1625093	60	20.98	22.91	6040217
KAF1625094	121	23.76	25.74	6040217
KAF1625095	241	25.41	28.08	6040217
KAF1625096	311	24.75	27.28	6040217
KAF1625097	553	20.72	21.86	6040217
KAF1625098	1298	21.08	22.77	6040217
KAF1625099	1085	24	26.75	6040217
KAF1625100	466	23.23	25.47	6040217
KAF1625101	133	24.61	27.21	6040217
KAF1625102	351	21.78	23.97	6040217
KAF1625103	614	24.92	27.36	6040217
KAF1625104	128	26.43	29.07	6040217
KAF1625105	474	24.48	26.8	6040217
KAF1625106	449	22.88	24.8	6040217
KAF1625107	669	22.91	25.17	6040217
KAF1625108	224	22.16	24.24	6040217
KAF1625110	1448	23.72	26.04	6040217
KAF1625111	110	22.88	24.72	6040217
KAF1625112	724	23.26	25.37	6040217
KAF1625113	386	22.01	23.33	6040217
KAF1625114	502	23.43	25.36	6040217
KAF1625115	503	22.29	24.17	6040217
KAF1625116	411	21.31	23.26	6040217
KAF1625117	828	22.23	24.14	6040217
KAF1625118	378	24.84	27.24	6040217
KAF1625119	292	24.95	26.92	6040217
KAF1625120	324	21.85	23.29	6040217
KAF1625121	281	22.96	25.27	6040217
KAF1625122	3531	21.62	23.03	6040217
KAF1625123	396	23.26	25.32	6040217
KAF1625124	1260	22.92	24.12	6040217
KAF1625125	145	23.52	25.97	6040217
KAF1625126	297	23.84	26.45	6040217
KAF1625127	211	24.03	25.35	6040217
KAF1625128	130	20.31	20.53	6040217
KAF1625129	87	25.13	28.22	6040217
KAF1625130	692	21.09	22.12	6040217
KAF1625131	188	21.01	23.12	6040217
KAF1625132	127	23.92	26	6040217
KAF1625133	820	22.81	25.28	6040217
KAF1625134	432	24.26	25.98	6040217
KAF1625135	548	25.73	28.77	6040217
KAF1625136	1222	22.4	24.82	6040217
KAF1625137	538	23.19	25.53	6040217
KAF1625138	108	25.75	27.59	6040217
KAF1625139	314	26.15	29.83	6040217
KAF1625140	542	24.65	26.62	6040217
KAF1625141	455	23.45	25.71	6040217
KAF1625142	236	24.77	27.3	6040217
KAF1625143	393	25.3	27.82	6040217
KAF1625144	296	23.36	25.17	6040217
KAF1625145	1493	20.21	21.52	6040217
KAF1625150	357	26.01	29.29	6040217
KAF1625151	113	25.01	27.07	6040217
KAF1625152	156	21.43	23.03	6040217
KAF1625153	122	25.96	28.36	6040217
KAF1625154	148	24.6	26.06	6040217
KAF1625155	146	24.03	26.15	6040217
KAF1625156	188	25.55	28.52	6040217
KAF1625157	397	25.09	27.25	6040217
KAF1625158	381	23.08	25.15	6040217
KAF1625159	122	22.3	24.8	6040217
KAF1625160	144	23.77	25.33	6040217
KAF1625161	93	23.5	25.06	6040217
KAF1625162	109	26	28.8	6040217
KAF1625163	834	23.45	25.59	6040217
KAF1625164	146	23.34	24.5	6040217
KAF1625165	824	22.17	23.79	6040217
KAF1625166	796	23.39	25.34	6040217
KAF1625167	405	25.04	27.72	6040217
KAF1625168	265	22.59	24.8	6040217
KAF1625169	123	25.11	27.29	6040217
KAF1625170	2129	23.19	25.27	6040217
KAF1625171	928	24.44	26.73	6040217
KAF1625172	461	25.42	28.06	6040217
KAF1625174	524	22.63	24.33	6040217
KAF1625175	77	22.58	24.22	6040217
KAF1625176	239	19.52	20.56	6040217
KAF1625177	916	22.57	23.71	6040217
KAF1625178	440	22.33	23.87	6040217
KAF1625179	526	22.38	23.23	6040217
KAF1625180	101	21.15	23.82	6040217
KAF1625181	413	21.39	22.27	6040217
KAF1625182	101	21.48	23.74	6040217
KAF1625183	175	22.1	24.05	6040217
KAF1625184	290	23.03	25.02	6040217
KAF1625185	837	22.68	24.15	6040217
KAF1625186	87	23.33	25.94	6040217
KAF1625187	199	22.06	23.69	6040217
KAF1625188	190	23.79	25.53	6040217
KAF1625189	207	22.74	23.49	6040217
KAF1625190	87	27.48	30.22	6040217
KAF1625191	1149	24.66	27.05	6040217
KAF1625192	583	23.39	24.75	6040217
KAF1625193	196	23.06	25.53	6040217
KAF1625194	174	26.66	29.93	6040217
KAF1625195	92	19.43	20.01	6040217
KAF1625196	100	21.87	23.8	6040217
KAF1625198	609	23.1	25.04	6040217
KAF1625199	141	23.91	26.28	6040217
KAF1625200	398	23.23	25.4	6040217
KAF1625201	125	23.71	26.21	6040217
KAF1625202	294	23.01	24.44	6040217
KAF1625203	430	21.46	23.84	6040217
KAF1625204	171	21.63	23.25	6040217
KAF1625205	220	26.86	29.98	6040217
KAF1625206	309	21.31	22.66	6040217
KAF1625207	472	22.49	23.84	6040217
KAF1625208	1069	22.06	23.58	6040217
KAF1625209	128	20.99	23.11	6040217
KAF1625210	1122	22.67	24.33	6040217
KAF1625211	287	23.12	24.73	6040217
KAF1625212	179	22.49	24.63	6040217
KAF1625213	325	22.67	24.53	6040217
KAF1625214	635	22.38	23.75	6040217
KAF1625215	196	22.19	22.58	6040217
KAF1625216	132	22.15	23.7	6040217
KAF1625217	292	23.68	26.62	6040217
KAF1625218	748	21.43	22.21	6040217
KAF1625219	1348	21.65	22.65	6040217
KAF1625220	124	24.1	27.01	6040217
KAF1625221	322	24.1	26.61	6040217
KAF1625222	448	25.13	27.8	6040217
KAF1625223	450	21.78	22.66	6040217
KAF1625224	1551	22.2	24.02	6040217
KAF1625225	189	21.56	23.81	6040217
KAF1625226	463	23.54	24.33	6040217
KAF1625227	81	21.65	23.57	6040217
KAF1625229	260	24.64	28.01	6040217
KAF1625231	703	22.03	24.22	6040217
KAF1625232	95	20.37	22.87	6040217
KAF1625233	101	21	22.78	6040217
KAF1625235	146	24.83	26.44	6040217
KAF1625237	541	23.02	25.51	6040217
KAF1625238	490	24.24	25.81	6040217
KAF1625239	1135	22.64	23.88	6040217
KAF1625240	371	22.72	24.2	6040217
KAF1625241	74	22.34	25.6	6040217
KAF1625242	256	22.94	24.04	6040217
KAF1625243	67	21.4	23.49	6040217
KAF1625244	2134	23.3	25.47	6040217
KAF1625245	282	21.84	22.97	6040217
KAF1625246	219	25.49	28.94	6040217
KAF1625247	237	25.12	27.42	6040217
KAF1625248	160	22.66	25.55	6040217
KAF1625249	392	19.64	20.72	6040217
KAF1625250	659	24.23	26.7	6040217
KAF1625251	397	20.99	23.16	6040217
KAF1625252	360	22.26	24.09	6040217
KAF1625253	345	22.66	24.8	6040217
KAF1625254	294	24.07	25.72	6040217
KAF1625255	1462	21.19	22.49	6040217
KAF1625256	88	22.88	24.02	6040217
KAF1625257	601	23.34	25.67	6040217
KAF1625258	296	21.93	23.15	6040217
KAF1625259	773	22.16	23.39	6040217
KAF1625260	112	21.58	22.38	6040217
KAF1625261	123	26.02	29.27	6040217
KAF1625262	502	26.24	29.73	6040217
KAF1625263	539	23.38	24.64	6040217
KAF1625264	351	23.75	26.05	6040217
KAF1625265	389	22.41	24.35	6040217
KAF1625266	136	23.17	24.98	6040217
KAF1625267	301	24.32	27.04	6040217
KAF1625268	175	24.76	26.19	6040217
KAF1625269	391	24	26.23	6040217
KAF1625270	217	22.51	23.27	6040217
KAF1625271	667	22.77	24.59	6040217
KAF1625272	1471	22.68	24.32	6040217
KAF1625273	371	23.79	25.32	6040217
KAF1625274	1691	21.38	22.15	6040217
KAF1625275	90	21.75	23.38	6040217
KAF1625276	368	23.12	24.38	6040217
KAF1625277	146	22.23	22.97	6040217
KAF1625278	448	22.38	25.08	6040217
KAF1625279	166	24.67	26.82	6040217
KAF1625280	429	22.84	24.85	6040217
KAF1625282	98	20.45	22.22	6040217
KAF1625283	75	20.91	22.35	6040217
KAF1625284	116	21.04	23.02	6040217
KAF1625285	108	20.41	22.59	6040217
KAF1625286	116	21.74	23.74	6040217
KAF1625287	94	20.76	23.14	6040217
KAF1625288	75	21.03	22.47	6040217
KAF1625289	97	19.63	21.87	6040217
KAF1625291	316	24.72	27.73	6040217
KAF1625292	159	22.61	24.26	6040217
KAF1625293	234	25.46	26.99	6040217
KAF1625294	244	24.73	26.66	6040217
KAF1625295	259	22.79	24.03	6040217
KAF1625296	622	24.29	26.31	6040217
KAF1625297	179	21.71	23.22	6040217
KAF1625298	696	22.52	24.36	6040217
KAF1625299	780	23.55	25.44	6040217
KAF1625300	128	24.22	27.75	6040217
KAF1625301	958	22.66	24.39	6040217
KAF1625302	143	24.43	26.52	6040217
KAF1625303	301	23.84	26.31	6040217
KAF1625304	184	25.06	27.55	6040217
KAF1625306	1296	22.84	24.45	6040217
KAF1625307	302	26.99	29.89	6040217
KAF1625308	420	23.68	25.45	6040217
KAF1625309	380	22.21	24.08	6040217
KAF1625310	187	23.23	25.78	6040217
KAF1625311	1631	22.67	24.13	6040217
KAF1625312	460	21.22	22.48	6040217
KAF1625313	213	23.8	25.79	6040217
KAF1625314	158	23.62	26.21	6040217
KAF1625315	225	22.15	24.57	6040217
KAF1625316	922	22.24	23.5	6040217
KAF1625317	144	22.66	24.53	6040217
KAF1625318	434	24.33	26.59	6040217
KAF1625320	790	22.88	25.21	6040217
KAF1625322	189	23.68	25.8	6040217
KAF1625323	157	25.15	27.52	6040217
KAF1625324	953	23.78	26.16	6040217
KAF1625325	359	24.62	26.94	6040217
KAF1625326	559	24.59	27.19	6040217
KAF1625327	568	26.01	29.68	6040217
KAF1625328	953	23.32	25.86	6040217
KAF1625329	1385	23.82	26.38	6040217
KAF1625330	427	22.39	23.76	6040217
KAF1625331	1504	23.18	25.06	6040217
KAF1625332	685	24.75	27.33	6040217
KAF1625333	288	24.14	26.66	6040217
KAF1625334	341	24.71	27.15	6040217
KAF1625335	700	23.81	26.23	6040217
KAF1625336	1223	23.2	25.62	6040217
KAF1625337	426	25.58	28.35	6040217
KAF1625338	209	21.71	22.85	6040217
KAF1625339	189	22.82	25.03	6040217
KAF1625340	372	21.66	23.17	6040217
KAF1625341	585	20.26	21.67	6040217
KAF1625342	630	23.9	25.86	6040217
KAF1625343	417	23.28	25.82	6040217
KAF1625344	408	23.97	25.88	6040217
KAF1625345	627	22.37	24.45	6040217
KAF1625346	719	22.02	23.67	6040217
KAF1625347	340	22.93	25.87	6040217
KAF1625348	548	24.87	27.17	6040217
KAF1625349	317	25.27	29.34	6040217
KAF1625350	348	24.31	26.39	6040217
KAF1625351	188	24.05	26.36	6040217
KAF1625352	726	24.65	26.93	6040217
KAF1625353	334	23.81	26.85	6040217
KAF1625354	1328	22.36	24.09	6040217
KAF1625355	773	22.03	24.05	6040217
KAF1625356	285	24.92	27.58	6040217
KAF1625357	1647	24.19	26.31	6040217
KAF1625358	434	25.52	28.43	6040217
KAF1625359	314	24.94	27.42	6040217
KAF1625360	297	21.52	22.05	6040217
KAF1625361	644	21.82	23.54	6040217
KAF1625362	823	21.79	22.93	6040217
KAF1625374	508	21.73	23.64	6040217
KAF1625375	232	22.36	24.52	6040217
KAF1625376	239	20.7	21.96	6040217
KAF1625377	301	24.7	27.35	6040217
KAF1625378	389	25.13	27.76	6040217
KAF1625379	134	24.62	27.58	6040217
KAF1625380	355	25.23	27.8	6040217
KAF1625384	76	23.49	25.46	6040217
KAF1625385	420	24.61	26.75	6040217
KAF1625386	549	22.7	24.77	6040217
KAF1625387	560	26.05	28.61	6040217
KAF1625388	81	24.52	26.41	6040217
KAF1625389	216	22.46	24.67	6040217
KAF1625390	375	22.3	22.68	6040217
KAF1625391	561	22.72	24.95	6040217
KAF1625392	758	22.4	24.56	6040217
KAF1625393	310	26.59	29.83	6040217
KAF1625394	556	22.64	24.06	6040217
KAF1625395	110	24.76	26.07	6040217
KAF1625396	268	21.87	24.15	6040217
KAF1625397	102	24.73	28.71	6040217
KAF1625398	331	25.75	28.5	6040217
KAF1625399	559	24.64	27.35	6040217
KAF1625400	420	22.65	23.87	6040217
KAF1625401	205	23.8	26.4	6040217
KAF1625402	507	25.24	29.1	6040217
KAF1625403	1207	23.39	25.91	6040217
KAF1625404	417	23.6	26.2	6040217
KAF1625405	1092	22.47	24.13	6040217
KAF1625406	799	22.73	24.01	6040217
KAF1625407	188	24.01	26.22	6040217
KAF1625408	190	23.97	27.06	6040217
KAF1625409	106	21.59	23.08	6040217
KAF1625410	192	23.89	27.34	6040217
KAF1625411	1771	21.98	23.5	6040217
KAF1625412	280	22.18	23.85	6040217
KAF1625413	433	24.34	27.09	6040217
KAF1625414	351	20.96	21.79	6040217
KAF1625415	59	24.83	27.28	6040217
KAF1625416	4005	21.69	23.55	6040217
KAF1625417	573	22.18	23.39	6040217
KAF1625418	426	22.58	24.18	6040217
KAF1625419	664	23.32	26.03	6040217
KAF1625420	227	24.56	26.92	6040217
KAF1625421	887	22.9	24.78	6040217
KAF1625422	596	23.33	25.36	6040217
KAF1625423	711	23.8	25.54	6040217
KAF1625424	548	23.73	25.46	6040217
KAF1625425	96	25.73	29.32	6040217
KAF1625426	80	22.72	24.84	6040217
KAF1625427	305	23.6	26.14	6040217
KAF1625428	367	22.66	24.44	6040217
KAF1625429	261	23.03	25.24	6040217
KAF1625430	154	24.73	27.06	6040217
KAF1625431	376	24	26.34	6040217
KAF1625432	318	21.1	21.75	6040217
KAF1625433	462	24.95	28.54	6040217
KAF1625434	439	23.44	26.07	6040217
KAF1625435	142	23.46	25.19	6040217
KAF1625436	661	24.98	27.07	6040217
KAF1625437	577	23.65	26.59	6040217
KAF1625438	265	22.46	24.81	6040217
KAF1625439	133	23.74	25.06	6040217
KAF1625440	545	22.48	24.47	6040217
KAF1625441	582	21.56	23.13	6040217
KAF1625442	274	21.81	23.25	6040217
KAF1625443	220	23.55	25.96	6040217
KAF1625444	383	25.01	27.14	6040217
KAF1625445	370	21.9	22.97	6040217
KAF1625446	128	25.67	27.91	6040217
KAF1625447	337	26.2	29.56	6040217
KAF1625448	141	22.47	24.31	6040217
KAF1625449	100	25.8	28.3	6040217
KAF1625450	694	24.02	26.18	6040217
KAF1625451	70	25.99	27.51	6040217
KAF1625452	324	23.98	26.16	6040217
KAF1625453	420	23.32	25.92	6040217
KAF1625454	116	24.61	27.6	6040217
KAF1625455	302	24.86	27.65	6040217
KAF1625456	365	25.09	27.99	6040217
KAF1625457	134	23.05	24.99	6040217
KAF1625458	185	25	27.05	6040217
KAF1625459	759	24.44	26.68	6040217
KAF1625460	227	25.47	28.99	6040217
KAF1625461	211	26.03	28.43	6040217
KAF1625462	581	23.83	26.3	6040217
KAF1625559	219	21.68	23.19	6040217
KAF1625560	131	24.37	27.57	6040217
KAF1625561	275	22.38	23.56	6040217
KAF1625562	149	23.04	24.23	6040217
KAF1625563	234	21.52	23.83	6040217
KAF1625564	118	24.76	28.14	6040217
KAF1625565	146	24.94	26.5	6040217
KAF1625566	134	22.19	23.57	6040217
KAF1625567	576	24.01	26.41	6040217
KAF1625568	209	24.15	26.27	6040217
KAF1625569	176	24.25	25.66	6040217
KAF1625570	90	24.7	27.51	6040217
KAF1625571	81	24.48	26.72	6040217
KAF1625572	408	22.04	23.56	6040217
KAF1625573	149	23.04	24.23	6040217
KAF1625574	168	24.33	27.61	6040217
KAF1625575	171	23.99	26.61	6040217
KAF1625576	160	23.34	25.97	6040217
KAF1625586	692	23.66	26.45	6040217
KAF1625587	98	23.42	26.15	6040217
KAF1625588	840	23.69	26.14	6040217
KAF1625591	136	22.81	24.31	6040217
KAF1625592	228	23.31	25.51	6040217
KAF1625593	352	22.24	24.22	6040217
KAF1625594	551	20.45	21.91	6040217
KAF1625595	168	24.13	26.42	6040217
KAF1625596	119	21.61	22.87	6040217
KAF1625597	97	23.32	26.26	6040217
KAF1625598	98	20.71	22.57	6040217
KAF1625599	55	21.24	22.73	6040217
KAF1625600	93	21.04	23.31	6040217
KAF1625606	233	22.46	23.42	6040217
KAF1625607	602	22.94	24.63	6040217
KAF1625608	630	22.82	24.45	6040217
KAF1625609	176	22.41	25.2	6040217
KAF1625610	508	24.93	27.75	6040217
KAF1625611	513	24.64	26.63	6040217
KAF1625612	431	23.4	25.71	6040217
KAF1625613	398	24.14	26.56	6040217
KAF1625614	321	26.66	30.56	6040217
KAF1625615	238	26.12	28.89	6040217
KAF1625616	232	24.36	25.74	6040217
KAF1625617	328	21.35	22.88	6040217
KAF1625618	339	24.09	26.45	6040217
KAF1625619	574	20.08	21.62	6040217
KAF1625620	546	23.58	26.78	6040217
KAF1625621	473	24.6	27.29	6040217
KAF1625622	294	21.61	23.07	6040217
KAF1625623	417	24.14	25.72	6040217
KAF1625624	1025	24.53	27.27	6040217
KAF1625625	1155	22.29	23.96	6040217
KAF1625626	73	25.27	27.21	6040217
KAF1625627	271	26.49	29.85	6040217
KAF1625628	238	22.13	24.39	6040217
KAF1625629	456	22.79	24.78	6040217
KAF1625630	392	23.64	25.37	6040217
KAF1625631	470	24.11	26.46	6040217
KAF1625632	337	25.73	29.43	6040217
KAF1625633	52	20.74	22.39	6040217
KAF1625634	133	21.6	23.73	6040217
KAF1625635	867	24.89	27.05	6040217
KAF1625636	353	24.34	27.31	6040217
KAF1625637	602	25.18	28.52	6040217
KAF1625638	449	22.07	23.7	6040217
KAF1625639	240	24.36	27.4	6040217
KAF1625640	300	24.26	26.25	6040217
KAF1625641	1088	21.22	22.94	6040217
KAF1625642	89	22.69	25.37	6040217
KAF1625643	818	22.27	24.21	6040217
KAF1625644	290	22.2	23.73	6040217
KAF1625645	437	25.5	28.84	6040217
KAF1625646	1407	21.18	22.58	6040217
KAF1625647	1552	23.41	25.6	6040217
KAF1625648	476	23.07	24.79	6040217
KAF1625649	579	25.3	28.44	6040217
KAF1625650	263	21.79	23.89	6040217
KAF1625651	196	23.31	26.49	6040217
KAF1625652	1754	23.79	26.1	6040217
KAF1625653	459	25.46	28.75	6040217
KAF1625654	366	26.01	28.35	6040217
KAF1625655	327	23.91	25.89	6040217
KAF1625656	238	24.71	26.37	6040217
KAF1625657	367	24.75	27.09	6040217
KAF1625658	288	27.82	31.01	6040217
KAF1625659	428	22.37	24.24	6040217
