Protein.ID	protein.length	aa.synthesis.average.cost_Akashi	aa.synthesis.average.cost_Wagner	protein.coding.genome.size
A0A444SD47	505	25.97	29.64	5621995
A0A444SD48	227	25.64	28.61	5621995
A0A444SD49	527	24.97	28.1	5621995
A0A444SD50	184	24.62	27.1	5621995
A0A444SD51	352	23.56	25.27	5621995
A0A444SD52	291	23.58	26.07	5621995
A0A444SD53	312	22.11	24.46	5621995
A0A444SD54	156	25.99	28.27	5621995
A0A444SD55	178	23.88	26.12	5621995
A0A444SD56	165	23.18	25.54	5621995
A0A444SD57	192	23.21	26.02	5621995
A0A444SD58	408	24.62	27.76	5621995
A0A444SD59	1141	22.69	24.7	5621995
A0A444SD60	137	23.35	25.49	5621995
A0A444SD61	174	23.78	26.45	5621995
A0A444SD62	387	23.25	24.25	5621995
A0A444SD63	410	24.96	28.58	5621995
A0A444SD64	219	20.41	22.61	5621995
A0A444SD65	83	24.26	26.39	5621995
A0A444SD66	118	23.17	26.28	5621995
A0A444SD67	67	27.07	30.58	5621995
A0A444SD68	76	25.75	28.7	5621995
A0A444SD69	304	23.67	25.28	5621995
A0A444SD70	88	23.96	27.77	5621995
A0A444SD71	158	23.14	25.04	5621995
A0A444SD72	191	22.29	24.03	5621995
A0A444SD73	78	24.4	27.95	5621995
A0A444SD74	60	24.07	25.98	5621995
A0A444SD75	68	26.27	28.13	5621995
A0A444SD76	984	23.71	25.95	5621995
A0A444SD77	26	29.8	33.08	5621995
A0A444SD78	616	21.43	23.03	5621995
A0A444SD79	287	23.35	25.74	5621995
A0A444SD80	133	26.04	28.55	5621995
A0A444SD81	113	26.41	29.68	5621995
A0A444SD82	235	25.23	29.01	5621995
A0A444SD83	408	24.1	26.81	5621995
A0A444SD84	641	20.99	23.33	5621995
A0A444SD85	63	23.24	25.17	5621995
A0A444SD86	293	20.81	22.99	5621995
A0A444SD87	122	23.55	26.01	5621995
A0A444SD88	279	22.67	24.62	5621995
A0A444SD89	588	25.34	28.04	5621995
A0A444SD90	408	22.49	24.41	5621995
A0A444SD91	397	25.21	28.86	5621995
A0A444SD93	1309	23.56	26.63	5621995
A0A444SD94	220	25	26.59	5621995
A0A444SD95	317	23.25	25.54	5621995
A0A444SD96	102	25.15	28.35	5621995
A0A444SD97	250	26.13	28.45	5621995
A0A444SD98	88	23.75	25.47	5621995
A0A444SD99	244	23.71	25.45	5621995
A0A444SDA0	242	23.43	24.53	5621995
A0A444SDA1	69	25.16	28.43	5621995
A0A444SDA2	164	23.7	26.73	5621995
A0A444SDA3	893	21.92	23.6	5621995
A0A444SDA4	274	26.13	29.17	5621995
A0A444SDA6	783	23.15	26.05	5621995
A0A444SDA7	488	21.69	23.71	5621995
A0A444SDA8	457	26.32	28.95	5621995
A0A444SDA9	376	24.3	26.84	5621995
A0A444SDB0	462	24.1	26.25	5621995
A0A444SDB1	72	28.14	31.27	5621995
A0A444SDB2	257	22.79	25.51	5621995
A0A444SDB3	489	26.76	30.16	5621995
A0A444SDB4	104	22.45	25.02	5621995
A0A444SDB5	191	21.98	24.08	5621995
A0A444SDB6	876	23.31	25.74	5621995
A0A444SDB7	960	23.26	25.68	5621995
A0A444SDB8	312	27.07	30.21	5621995
A0A444SDB9	189	23.9	27.12	5621995
A0A444SDC0	332	25.94	28.67	5621995
A0A444SDC1	189	22.28	23.41	5621995
A0A444SDC2	155	24.73	27.59	5621995
A0A444SDC3	211	23.23	26.18	5621995
A0A444SDC4	438	25.26	28.07	5621995
A0A444SDC5	623	22.08	24.21	5621995
A0A444SDC6	178	21.13	23.24	5621995
A0A444SDC7	270	26.3	29.42	5621995
A0A444SDC8	85	22.9	25.38	5621995
A0A444SDC9	106	23.67	26.67	5621995
A0A444SDD0	62	24.8	26.69	5621995
A0A444SDD1	174	24.22	26.89	5621995
A0A444SDD2	130	26.11	29.3	5621995
A0A444SDD3	662	22.99	24.89	5621995
A0A444SDD4	80	25.65	28.33	5621995
A0A444SDD5	168	24.41	27.06	5621995
A0A444SDD6	144	26.2	28.75	5621995
A0A444SDD7	249	24.05	26.88	5621995
A0A444SDD8	251	21.78	23.16	5621995
A0A444SDD9	157	26.19	29.8	5621995
A0A444SDE0	172	24.88	28.11	5621995
A0A444SDE1	71	23.04	25.99	5621995
A0A444SDE2	131	24.39	26.57	5621995
A0A444SDE3	281	24.76	27.85	5621995
A0A444SDE4	163	23.28	26.31	5621995
A0A444SDE5	224	24.39	26.24	5621995
A0A444SDE6	62	21.15	24.81	5621995
A0A444SDE7	335	26.59	29.53	5621995
A0A444SDE8	186	24.11	26.75	5621995
A0A444SDE9	293	25.67	27.87	5621995
A0A444SDF0	205	22.57	24.92	5621995
A0A444SDF1	245	24.77	27.11	5621995
A0A444SDF2	146	25.66	29.46	5621995
A0A444SDF3	185	23.73	25.29	5621995
A0A444SDF4	187	21.02	21.67	5621995
A0A444SDF5	360	22.9	25.6	5621995
A0A444SDF6	77	23.5	26.97	5621995
A0A444SDF7	287	27.12	30.16	5621995
A0A444SDF8	243	24.87	27.59	5621995
A0A444SDF9	246	24.93	27.71	5621995
A0A444SDG0	292	27.21	30.63	5621995
A0A444SDG1	179	23.32	26.26	5621995
A0A444SDG2	171	23.63	25.52	5621995
A0A444SDG3	622	23.69	26.56	5621995
A0A444SDG4	103	22.28	25.29	5621995
A0A444SDG5	121	22.56	24.17	5621995
A0A444SDG6	469	23.37	24.77	5621995
A0A444SDG7	96	23.7	25.57	5621995
A0A444SDG8	561	24.55	27.22	5621995
A0A444SDG9	142	24.97	28.06	5621995
A0A444SDH0	89	26.15	30.57	5621995
A0A444SDH1	119	23.87	26.05	5621995
A0A444SDH2	504	22.72	24.11	5621995
A0A444SDH3	341	24.24	27.52	5621995
A0A444SDH4	76	23.31	25.8	5621995
A0A444SDH5	101	25.85	27.95	5621995
A0A444SDH6	152	24.49	26.86	5621995
A0A444SDH7	293	25.44	28.27	5621995
A0A444SDH8	428	25.15	28.64	5621995
A0A444SDH9	94	25.76	28.56	5621995
A0A444SDI0	298	22.7	25.54	5621995
A0A444SDI1	74	27.5	30.49	5621995
A0A444SDI2	127	24.94	28.93	5621995
A0A444SDI3	248	22.79	25.48	5621995
A0A444SDI4	102	25.68	28.94	5621995
A0A444SDI5	73	24.07	26.74	5621995
A0A444SDI6	1719	22.59	24.87	5621995
A0A444SDI7	149	21.32	23.23	5621995
A0A444SDI8	104	21.73	23.73	5621995
A0A444SDI9	219	23.91	26.96	5621995
A0A444SDJ0	28	29.98	34.14	5621995
A0A444SDJ1	585	25.97	28.81	5621995
A0A444SDJ2	275	24.5	26.72	5621995
A0A444SDJ3	527	24.44	26.04	5621995
A0A444SDJ4	224	22.8	25.43	5621995
A0A444SDJ5	105	24.15	26.46	5621995
A0A444SDJ6	116	23.42	25.74	5621995
A0A444SDJ7	183	25.89	28.77	5621995
A0A444SDJ8	140	25.37	28.18	5621995
A0A444SDJ9	319	25.26	27.71	5621995
A0A444SDK0	403	24.73	27.37	5621995
A0A444SDK1	72	25.02	27.57	5621995
A0A444SDK2	52	21.97	24.41	5621995
A0A444SDK3	88	25.3	27.12	5621995
A0A444SDK4	188	21.8	23.41	5621995
A0A444SDK5	127	23.22	25.78	5621995
A0A444SDK6	1126	23.43	25.85	5621995
A0A444SDK7	168	22.12	24.69	5621995
A0A444SDK8	416	23.51	25.93	5621995
A0A444SDK9	120	21	23.26	5621995
A0A444SDL0	530	24.1	25.19	5621995
A0A444SDL1	95	24.4	27.84	5621995
A0A444SDL2	12	27.77	30.29	5621995
A0A444SDL3	294	26.59	29.99	5621995
A0A444SDL4	235	25.78	28.16	5621995
A0A444SDL5	285	27.26	31.01	5621995
A0A444SDL6	82	23.4	24	5621995
A0A444SDL7	194	25.95	28.63	5621995
A0A444SDL8	217	25.06	27.38	5621995
A0A444SDL9	107	26.82	30.26	5621995
A0A444SDM0	565	24.69	27.64	5621995
A0A444SDM1	298	23.48	26.4	5621995
A0A444SDM2	147	26.01	28.75	5621995
A0A444SDM3	220	26.27	29.65	5621995
A0A444SDM4	139	22.49	25.13	5621995
A0A444SDM5	142	24.36	27	5621995
A0A444SDM6	204	23.85	26.4	5621995
A0A444SDM7	137	23.61	26.61	5621995
A0A444SDM8	239	25.98	29.14	5621995
A0A444SDM9	231	24.44	27.08	5621995
A0A444SDN0	102	27.25	30.19	5621995
A0A444SDN1	109	25.54	27.17	5621995
A0A444SDN2	267	24.1	26.52	5621995
A0A444SDN3	116	25.98	29.71	5621995
A0A444SDN4	210	22.16	24.02	5621995
A0A444SDN5	66	23.67	26.33	5621995
A0A444SDN6	475	23.67	26.22	5621995
A0A444SDN7	298	23.92	26.26	5621995
A0A444SDN8	282	25.77	29.78	5621995
A0A444SDN9	305	22.7	24.82	5621995
A0A444SDP0	287	23.88	26.64	5621995
A0A444SDP1	62	27.33	30.35	5621995
A0A444SDP2	432	24.57	27.4	5621995
A0A444SDP4	213	23.45	25.91	5621995
A0A444SDP5	72	25.27	28.15	5621995
A0A444SDP6	497	24.12	26.22	5621995
A0A444SDP7	264	23.52	25.7	5621995
A0A444SDP9	502	22.77	24.67	5621995
A0A444SDQ0	270	25.16	28.22	5621995
A0A444SDQ1	944	22	24.28	5621995
A0A444SDQ2	84	26.2	30.53	5621995
A0A444SDQ3	544	24.46	26.94	5621995
A0A444SDQ4	354	25.43	27.92	5621995
A0A444SDQ5	971	22.25	24.35	5621995
A0A444SDQ6	381	25.27	28.57	5621995
A0A444SDQ7	293	25.42	27.38	5621995
A0A444SDQ8	79	26.19	27.95	5621995
A0A444SDQ9	877	23.16	25.41	5621995
A0A444SDR0	65	24.2	26.99	5621995
A0A444SDR1	87	25.64	27.51	5621995
A0A444SDR2	488	23.82	26	5621995
A0A444SDR3	322	22.95	24.66	5621995
A0A444SDR4	277	24.74	27.06	5621995
A0A444SDR5	127	23.65	26.38	5621995
A0A444SDR6	538	24.4	26.92	5621995
A0A444SDR7	85	26.32	29.53	5621995
A0A444SDR8	138	23.98	27.58	5621995
A0A444SDR9	122	27.92	31.41	5621995
A0A444SDS0	146	21.15	23.29	5621995
A0A444SDS1	145	27.33	30.73	5621995
A0A444SDS2	438	24.67	27.57	5621995
A0A444SDS3	145	25.8	29.77	5621995
A0A444SDS4	158	23.04	25.77	5621995
A0A444SDS5	580	23.91	26.44	5621995
A0A444SDS6	509	24.03	26.69	5621995
A0A444SDS7	251	25.08	28.12	5621995
A0A444SDS8	133	24.26	26.73	5621995
A0A444SDS9	311	25.94	28.11	5621995
A0A444SDT0	110	26.2	28.82	5621995
A0A444SDT1	105	27.16	30.41	5621995
A0A444SDT2	56	21.48	21.91	5621995
A0A444SDT3	375	23.87	26.22	5621995
A0A444SDT4	535	22.83	24.73	5621995
A0A444SDT5	241	22.51	25.38	5621995
A0A444SDT6	108	22.98	24.53	5621995
A0A444SDT7	232	22.92	25.67	5621995
A0A444SDT8	183	27.31	30.04	5621995
A0A444SDT9	101	25.93	29.63	5621995
A0A444SDU0	232	24.54	27.01	5621995
A0A444SDU1	259	21.46	22.69	5621995
A0A444SDU2	191	24.55	27.39	5621995
A0A444SDU3	146	24.49	27.17	5621995
A0A444SDU4	222	23.17	25.72	5621995
A0A444SDU5	280	26.06	28.97	5621995
A0A444SDU6	335	24.43	27.13	5621995
A0A444SDU7	191	22.23	23.95	5621995
A0A444SDU8	110	21.84	23.67	5621995
A0A444SDU9	428	24.34	27.14	5621995
A0A444SDV0	96	25.09	28.22	5621995
A0A444SDV1	111	26.7	29.69	5621995
A0A444SDV2	131	26.78	29.8	5621995
A0A444SDV3	87	24.38	26.72	5621995
A0A444SDV4	229	23.49	25.96	5621995
A0A444SDV5	66	26.59	29.27	5621995
A0A444SDV6	206	24.53	26.7	5621995
A0A444SDV7	920	22.82	25.48	5621995
A0A444SDV8	91	25.45	27.68	5621995
A0A444SDV9	92	26.02	28.9	5621995
A0A444SDW0	159	21.48	23.23	5621995
A0A444SDW1	354	23.7	26.28	5621995
A0A444SDW2	361	18.84	21.29	5621995
A0A444SDW3	46	29.2	32.84	5621995
A0A444SDW4	406	23.5	26.08	5621995
A0A444SDW5	306	24.84	26.93	5621995
A0A444SDW6	112	20.46	22.69	5621995
A0A444SDW7	168	24.04	26.73	5621995
A0A444SDW8	95	24.92	27.92	5621995
A0A444SDW9	94	26.2	28.59	5621995
A0A444SDX0	180	23.34	25.06	5621995
A0A444SDX1	368	24.8	27.68	5621995
A0A444SDX2	96	23.94	26.67	5621995
A0A444SDX3	115	24.07	26.56	5621995
A0A444SDX4	109	24.19	27.78	5621995
A0A444SDX5	373	22.89	25.16	5621995
A0A444SDX6	473	22.72	24.79	5621995
A0A444SDX7	273	26.12	29.43	5621995
A0A444SDX8	562	24.7	27.8	5621995
A0A444SDX9	166	25.85	27.62	5621995
A0A444SDY0	697	24.5	27.02	5621995
A0A444SDY1	157	23.28	25.61	5621995
A0A444SDY2	69	26.56	28.69	5621995
A0A444SDY3	938	23.81	26.29	5621995
A0A444SDY4	43	24.02	26.51	5621995
A0A444SDY5	92	27.66	31.17	5621995
A0A444SDY6	291	24.87	27.41	5621995
A0A444SDY8	216	25.12	28.95	5621995
A0A444SDY9	109	26.51	30.68	5621995
A0A444SDZ0	105	23.5	26.3	5621995
A0A444SDZ1	350	22.88	25.1	5621995
A0A444SDZ2	130	23.02	24.9	5621995
A0A444SDZ3	161	25.27	28.59	5621995
A0A444SDZ4	391	22.96	25.08	5621995
A0A444SDZ5	329	23.61	25.79	5621995
A0A444SDZ6	637	23.14	24.51	5621995
A0A444SDZ7	142	22.06	24.82	5621995
A0A444SDZ8	43	23.96	26.57	5621995
A0A444SDZ9	340	23.54	26.3	5621995
A0A444SE00	151	26.95	29.99	5621995
A0A444SE02	250	21.16	25.38	5621995
A0A444SE03	244	23.1	24.84	5621995
A0A444SE04	129	19.88	20.35	5621995
A0A444SE05	265	24.5	27.48	5621995
A0A444SE06	133	22.47	25.24	5621995
A0A444SE07	369	21.5	24.34	5621995
A0A444SE08	290	23.65	26.15	5621995
A0A444SE09	182	24.94	27.54	5621995
A0A444SE10	151	25.96	29.13	5621995
A0A444SE11	166	26.51	30.52	5621995
A0A444SE12	375	22.93	24.61	5621995
A0A444SE13	82	25.74	28.18	5621995
A0A444SE14	90	27.71	31.19	5621995
A0A444SE15	151	23.53	25.82	5621995
A0A444SE16	9	31.77	36	5621995
A0A444SE17	261	25.84	29.2	5621995
A0A444SE18	839	24.67	27.02	5621995
A0A444SE19	192	24.4	26.84	5621995
A0A444SE20	646	22.34	24.73	5621995
A0A444SE21	131	21.98	23.81	5621995
A0A444SE22	530	25.14	28.76	5621995
A0A444SE23	464	25.26	28.2	5621995
A0A444SE24	258	25.1	27.52	5621995
A0A444SE25	174	24.52	26.14	5621995
A0A444SE26	65	21.13	23.08	5621995
A0A444SE27	361	24.05	26.46	5621995
A0A444SE28	291	26.29	30.12	5621995
A0A444SE29	108	25.37	27.75	5621995
A0A444SE30	254	25.06	27.84	5621995
A0A444SE32	233	24.09	26.98	5621995
A0A444SE33	428	23.78	25.78	5621995
A0A444SE34	16	26.76	31.53	5621995
A0A444SE35	130	23.27	25.93	5621995
A0A444SE36	85	24.3	26.29	5621995
A0A444SE37	1242	24.62	27.17	5621995
A0A444SE38	557	23.6	25.64	5621995
A0A444SE39	180	24.05	25.11	5621995
A0A444SE40	103	20.6	21.96	5621995
A0A444SE41	137	29.01	33.39	5621995
A0A444SE42	299	25.3	28.22	5621995
A0A444SE43	125	21.68	22.48	5621995
A0A444SE44	59	27.62	30.46	5621995
A0A444SE45	269	23.64	25.55	5621995
A0A444SE46	126	24.42	27.1	5621995
A0A444SE47	270	24.7	26.87	5621995
A0A444SE48	123	23.45	26.84	5621995
A0A444SE49	680	22.45	24.41	5621995
A0A444SE50	65	23.74	26.96	5621995
A0A444SE51	973	23.67	26.36	5621995
A0A444SE52	220	25.99	29.08	5621995
A0A444SE53	171	27.44	31.25	5621995
A0A444SE54	635	22.84	24.38	5621995
A0A444SE55	90	20.9	22.27	5621995
A0A444SE56	89	23.88	24.98	5621995
A0A444SE57	258	24.76	27.05	5621995
A0A444SE58	796	22.11	23.59	5621995
A0A444SE59	99	23.86	26.04	5621995
A0A444SE60	64	26.56	29.77	5621995
A0A444SE61	339	22.59	23.79	5621995
A0A444SE62	315	26.29	28.79	5621995
A0A444SE63	179	24.23	26.67	5621995
A0A444SE64	285	23.21	25.12	5621995
A0A444SE65	123	25.65	28.96	5621995
A0A444SE66	82	24.89	27.9	5621995
A0A444SE67	183	23.82	26.39	5621995
A0A444SE68	315	24.04	26.8	5621995
A0A444SE69	229	24.96	28.13	5621995
A0A444SE71	75	25.01	27.69	5621995
A0A444SE72	454	23.06	25.6	5621995
A0A444SE73	119	26.39	27.94	5621995
A0A444SE74	175	26.9	29.74	5621995
A0A444SE75	335	24.58	27.19	5621995
A0A444SE76	757	23.91	26.03	5621995
A0A444SE77	168	24.81	27.27	5621995
A0A444SE78	175	25.89	29.16	5621995
A0A444SE79	190	22.21	23.89	5621995
A0A444SE80	62	25.33	28.56	5621995
A0A444SE81	808	24.12	26.81	5621995
A0A444SE82	161	23.91	26.26	5621995
A0A444SE83	332	21.4	22.15	5621995
A0A444SE84	140	26.66	29.95	5621995
A0A444SE85	174	22.81	24.11	5621995
A0A444SE86	454	23.79	26.65	5621995
A0A444SE87	516	19.47	20.33	5621995
A0A444SE88	1219	21.52	23.88	5621995
A0A444SE89	605	25.82	28.89	5621995
A0A444SE90	227	24.07	26.61	5621995
A0A444SE91	166	24.64	26.91	5621995
A0A444SE92	100	25.35	28.91	5621995
A0A444SE93	114	23.84	26.8	5621995
A0A444SE94	249	25.86	29.02	5621995
A0A444SE95	524	22.79	25.44	5621995
A0A444SE96	327	25.76	27.69	5621995
A0A444SE97	620	24.18	26.52	5621995
A0A444SE98	84	25.5	28.88	5621995
A0A444SE99	237	27.9	30.3	5621995
A0A444SEA0	125	23.71	26.78	5621995
A0A444SEA1	75	26.25	30.22	5621995
A0A444SEA2	68	24.4	27.26	5621995
A0A444SEA3	93	24.55	28.2	5621995
A0A444SEA4	76	26.77	29.55	5621995
A0A444SEA5	231	27.04	29.65	5621995
A0A444SEA6	383	24.09	26.58	5621995
A0A444SEA7	1260	21.61	23.56	5621995
A0A444SEA8	489	24.17	27.39	5621995
A0A444SEA9	76	28.54	32.14	5621995
A0A444SEB0	742	22.8	25.31	5621995
A0A444SEB1	310	21.8	23.93	5621995
A0A444SEB2	181	24.82	26.84	5621995
A0A444SEB3	228	24.34	27.07	5621995
A0A444SEB4	136	24.99	27.27	5621995
A0A444SEB5	314	24.39	26.72	5621995
A0A444SEB6	228	25.63	28.72	5621995
A0A444SEB7	80	24.77	27.82	5621995
A0A444SEB8	578	21.04	21.99	5621995
A0A444SEB9	108	24.21	27.1	5621995
A0A444SEC0	173	23.85	26.67	5621995
A0A444SEC1	1271	22.41	24.18	5621995
A0A444SEC2	98	24.19	25.41	5621995
A0A444SEC3	284	25.71	28.62	5621995
A0A444SEC4	417	24.22	26.7	5621995
A0A444SEC5	1411	22.97	24.1	5621995
A0A444SEC7	497	25.04	27.65	5621995
A0A444SEC8	114	24.18	26.49	5621995
A0A444SEC9	125	27.03	30.25	5621995
A0A444SED0	62	25.85	29.12	5621995
A0A444SED1	676	23.86	25.94	5621995
A0A444SED2	220	27.2	30.39	5621995
A0A444SED3	189	25	28.06	5621995
A0A444SED4	34	25.74	28.24	5621995
A0A444SED5	130	25.86	29.16	5621995
A0A444SED6	230	24.69	27.55	5621995
A0A444SED7	88	22.01	24.23	5621995
A0A444SED8	145	25.02	28.78	5621995
A0A444SED9	254	25.36	27.3	5621995
A0A444SEE0	378	24.64	27.06	5621995
A0A444SEE1	219	24.52	27.66	5621995
A0A444SEE2	97	23.82	26.73	5621995
A0A444SEE4	131	21.15	23.11	5621995
A0A444SEE5	904	24.62	26.95	5621995
A0A444SEE6	87	24.4	28.08	5621995
A0A444SEE7	624	23.17	25.34	5621995
A0A444SEE8	196	25.63	28.47	5621995
A0A444SEE9	288	24.07	26.93	5621995
A0A444SEF0	758	24.79	28.16	5621995
A0A444SEF1	349	24.07	26.03	5621995
A0A444SEF2	257	24.98	28.05	5621995
A0A444SEF3	194	25.16	28.23	5621995
A0A444SEF4	596	21.92	24.34	5621995
A0A444SEF5	251	22.49	24.35	5621995
A0A444SEF6	302	23.49	26.34	5621995
A0A444SEF8	230	24.8	27.41	5621995
A0A444SEF9	98	24.35	27.08	5621995
A0A444SEG0	243	24.63	26.78	5621995
A0A444SEG1	117	20.43	23.26	5621995
A0A444SEG2	342	24.61	27.29	5621995
A0A444SEG3	166	26.08	29.56	5621995
A0A444SEG4	289	26.13	29.55	5621995
A0A444SEG5	210	24.07	25.69	5621995
A0A444SEG6	104	21.76	25.31	5621995
A0A444SEG7	928	22.69	24.42	5621995
A0A444SEG8	402	24.61	26.96	5621995
A0A444SEG9	49	24.83	28.6	5621995
A0A444SEH0	1696	22.89	25.36	5621995
A0A444SEH1	226	22.56	25.04	5621995
A0A444SEH2	338	24.22	26.95	5621995
A0A444SEH3	270	23.45	26.59	5621995
A0A444SEH4	65	24.81	27.03	5621995
A0A444SEH5	180	22.75	25.01	5621995
A0A444SEH6	377	26.62	30.65	5621995
A0A444SEH7	341	24.31	27.25	5621995
A0A444SEH8	59	24.08	26.53	5621995
A0A444SEH9	130	25.61	28.81	5621995
A0A444SEI0	113	24.52	27.96	5621995
A0A444SEI1	186	25.19	28.21	5621995
A0A444SEI2	233	23.53	25.91	5621995
A0A444SEI3	125	28.32	32.15	5621995
A0A444SEI4	68	29.11	33.54	5621995
A0A444SEI5	466	23.85	26.36	5621995
A0A444SEI6	66	24.68	27.84	5621995
A0A444SEI7	148	26.44	30.34	5621995
A0A444SEI8	80	26.45	28.79	5621995
A0A444SEI9	544	22.43	24.89	5621995
A0A444SEJ0	873	23.35	26.08	5621995
A0A444SEJ1	155	24.2	26.74	5621995
A0A444SEJ2	561	22.98	24.7	5621995
A0A444SEJ3	821	22.81	25.05	5621995
A0A444SEJ4	181	23.58	26.45	5621995
A0A444SEJ5	348	25.14	28.12	5621995
A0A444SEJ6	339	22.55	23.23	5621995
A0A444SEJ7	292	23.91	26.15	5621995
A0A444SEJ8	391	24.01	25.91	5621995
A0A444SEJ9	65	24.57	26.68	5621995
A0A444SEK0	229	23.65	26.09	5621995
A0A444SEK1	115	27.52	31.08	5621995
A0A444SEK2	184	25.56	29.77	5621995
A0A444SEK3	153	23.46	25.1	5621995
A0A444SEK4	178	23.56	26	5621995
A0A444SEK5	132	21.59	22.52	5621995
A0A444SEK7	143	23.75	27.07	5621995
A0A444SEK8	204	24.75	27.21	5621995
A0A444SEK9	410	23.83	24.53	5621995
A0A444SEL0	2129	23.67	25.9	5621995
A0A444SEL1	505	22.64	24.25	5621995
A0A444SEL2	271	24.44	27.46	5621995
A0A444SEL3	119	26.42	28.41	5621995
A0A444SEL4	175	24.81	27.43	5621995
A0A444SEL5	100	25.36	28.8	5621995
A0A444SEL6	508	22.56	25.24	5621995
A0A444SEL7	846	22.94	25.37	5621995
A0A444SEL8	532	22.94	25.3	5621995
A0A444SEL9	180	22.37	24.22	5621995
A0A444SEM0	105	25.29	29.58	5621995
A0A444SEM1	199	24.12	25.98	5621995
A0A444SEM2	70	26.9	31.28	5621995
A0A444SEM3	532	20.77	21.4	5621995
A0A444SEM4	320	24.95	28.34	5621995
A0A444SEM5	100	24.99	27.52	5621995
A0A444SEM6	101	23.81	25.05	5621995
A0A444SEM7	117	25.34	27.44	5621995
A0A444SEM8	63	25.39	27.94	5621995
A0A444SEM9	300	24.78	28.06	5621995
A0A444SEN0	121	22.61	24.69	5621995
A0A444SEN1	404	23.14	24.55	5621995
A0A444SEN2	112	25.74	28.75	5621995
A0A444SEN3	1487	20.03	20.85	5621995
A0A444SEN4	64	23.21	24.36	5621995
A0A444SEN5	832	21.54	23.65	5621995
A0A444SEN6	319	23.63	25.56	5621995
A0A444SEN7	347	26.5	29.39	5621995
A0A444SEN8	211	25.56	28.9	5621995
A0A444SEN9	487	24.47	27.89	5621995
A0A444SEP0	478	21.43	22.65	5621995
A0A444SEP1	583	24.05	26.38	5621995
A0A444SEP2	87	22.93	26.36	5621995
A0A444SEP3	135	24.65	27.44	5621995
A0A444SEP4	234	23.68	25.67	5621995
A0A444SEP5	331	23.64	26.35	5621995
A0A444SEP6	105	24.22	26.64	5621995
A0A444SEP7	93	23.9	26.49	5621995
A0A444SEP8	151	23.6	26.57	5621995
A0A444SEP9	20	23.83	26.32	5621995
A0A444SEQ0	183	24	27.63	5621995
A0A444SEQ1	73	24.14	26.42	5621995
A0A444SEQ2	935	24.25	27.03	5621995
A0A444SEQ3	375	24.87	26.99	5621995
A0A444SEQ4	1823	25.5	27.77	5621995
A0A444SEQ5	67	23.92	26.41	5621995
A0A444SEQ6	135	24.99	27.25	5621995
A0A444SEQ7	218	24.78	27.26	5621995
A0A444SEQ8	218	23.21	26.02	5621995
A0A444SEQ9	43	25.52	28.36	5621995
A0A444SER0	164	24.89	27.32	5621995
A0A444SER1	71	26.11	29.96	5621995
A0A444SER3	107	24.67	26.91	5621995
A0A444SER5	554	25.21	28.42	5621995
A0A444SER6	361	22.69	25.32	5621995
A0A444SER7	708	23.52	25.65	5621995
A0A444SER8	773	24.68	28.26	5621995
A0A444SER9	83	24.83	27.92	5621995
A0A444SES0	165	24.76	27.73	5621995
A0A444SES1	76	24.41	27.22	5621995
A0A444SES2	242	21.11	22.78	5621995
A0A444SES3	150	23.96	26.83	5621995
A0A444SES4	355	24.22	27.15	5621995
A0A444SES5	230	30.01	34.82	5621995
A0A444SES6	99	26.32	30.51	5621995
A0A444SES7	114	24.43	26.65	5621995
A0A444SES8	125	28.09	31.75	5621995
A0A444SET0	177	25.92	27.82	5621995
A0A444SET1	374	24.41	27.24	5621995
A0A444SET2	189	24.78	26.66	5621995
A0A444SET3	53	25.87	28.68	5621995
A0A444SET4	406	25.29	28.55	5621995
A0A444SET5	362	29.18	32.63	5621995
A0A444SET6	122	25.8	29.33	5621995
A0A444SET7	252	24.5	27.41	5621995
A0A444SET8	2172	25.51	27.8	5621995
A0A444SET9	362	27	30.03	5621995
A0A444SEU0	129	23.78	25.43	5621995
A0A444SEU1	161	26.1	28.37	5621995
A0A444SEU2	437	19.66	22.03	5621995
A0A444SEU3	513	21.59	23.52	5621995
A0A444SEU4	105	23.86	26.93	5621995
A0A444SEU5	447	26.32	30.33	5621995
A0A444SEU6	133	25.92	28.91	5621995
A0A444SEU7	70	23.75	27.27	5621995
A0A444SEU8	133	27.8	30.6	5621995
A0A444SEU9	794	20.97	22.61	5621995
A0A444SEV0	243	22.77	25.2	5621995
A0A444SEV1	116	27.59	29.84	5621995
A0A444SEV2	108	27.1	30.73	5621995
A0A444SEV3	248	21.43	22.81	5621995
A0A444SEV4	102	23.15	25.15	5621995
A0A444SEV5	124	25.61	28.92	5621995
A0A444SEV6	610	23.39	26.19	5621995
A0A444SEV7	1015	24.71	27.38	5621995
A0A444SEV8	127	24.35	27	5621995
A0A444SEV9	218	24.63	27.41	5621995
A0A444SEW0	234	22.83	25.32	5621995
A0A444SEW1	255	22.53	24.69	5621995
A0A444SEW2	178	26.79	30.26	5621995
A0A444SEW3	480	20.74	22.48	5621995
A0A444SEW4	124	23.25	24.8	5621995
A0A444SEW5	197	22.38	23.41	5621995
A0A444SEW6	218	27.34	30.1	5621995
A0A444SEW7	279	23.57	25.74	5621995
A0A444SEW8	427	24.42	26.86	5621995
A0A444SEW9	173	22.58	24.31	5621995
A0A444SEX0	103	24.08	25.77	5621995
A0A444SEX1	96	25.46	28.35	5621995
A0A444SEX2	369	25.54	28.18	5621995
A0A444SEX3	94	25.35	27.56	5621995
